GENE_SYMBOL	EXPRESSION_VALUE
LOC100329109	240
GGN	33
MLL	26719
EXOC3	7585
SLC30A6	3180
MED28	3538
VPS33A	4140
C1orf204	21
SLC36A2	0
TRIM44	14306
ZNF384	9871
GUCA2B	0
GAGE5	0
C4orf47	5
CALCB	6
LOC728228	1
C1orf158	0
HNRNPA0	38587
MT1E	53
VAV1	16128
SNORD113-9	0
DENND2C	76
TMEM161A	1867
CFD	13181
CCDC152	595
GEMIN5	2034
ABT1	5585
MIR3178	1
SF1	47142
ATP1A3	2414
SLC32A1	18
ATCAY	0
PRRC2B	33119
AIM1	10748
AHRR	59
KRTAP2-4	0
FAM153A	8
ZDHHC3	10332
ZNF488	1
ICAM1	8039
CAPN7	6679
SLC25A45	2197
N6AMT1	364
SPOCK2	96947
SAC3D1	617
POLR2E	13267
PTCHD3	0
MAGED1	4888
TGM6	0
TRIP13	84
POLG2	620
SH3PXD2A	1340
LOC100506436	189
OR2S2	0
CD93	37712
SKIL	2979
RIMS4	1
MAGOH	3997
CABP4	163
MIR24-2	58
MOGS	7890
LOC285768	0
T	2
AIM1L	165
CUEDC1	1041
PLSCR3	10891
LRP12	358
GALNS	3543
TMEM129	5388
MIR4653	0
MIR490	0
ZNF202	1510
C17orf96	274
NCRNA00266-1	1
MAP4K2	8510
TTC21A	334
TIMELESS	2228
NT5C1B	52
ICA1L	1001
AQP7	1
SRI	6881
BAGE5	0
TSN	11458
CHAC2	117
APOA1BP	4635
TERF1	1280
TAGAP	31925
ANKRD30BL	247
RAN	8158
COL28A1	1
MIR4760	0
MRPL14	2282
GSTM4	1470
AGTR2	0
LOC648809	0
CYP2R1	1028
MIR376C	0
TTLL6	1
SLC17A5	1338
PSENEN	3614
NLRP4	5
CXorf68	0
SEC63	10789
LOC100128420	489
GRM8	0
IL5RA	148
FMR1NB	1
ENTPD3-AS1	82
SLAMF1	3056
C10orf12	2356
ATAD2	1781
KCTD9	1185
RPS19	91229
IL22	2
FABP4	0
ASPH	3174
NR3C1	25772
OR2D2	0
CTXN3	0
RAB26	11
CAT	21126
C9orf66	222
C11orf91	0
CDHR5	35
DKFZP564C196	38
STX10	7172
PTPN12	20516
PPP1R1C	1
POLI	1013
AURKAIP1	5791
PPIAL4G	2
C9orf142	4224
COL8A1	0
EME2	280
MAPK1	36198
HCG4B	8
LOC100507299	7
NCRNA00339	1893
TRIM43	0
FNDC1	0
MOV10L1	3
CFH	1069
CDC42EP2	705
FREM1	17
VTRNA1-2	0
STX3	2960
LY9	8960
LRRC59	10211
FRMD5	6
GTF2IRD2P1	1
UBL7	6026
PELI1	10085
RAC1	11614
TRIOBP	9684
CHRDL2	0
HIST1H2AJ	5
ANXA8L2	0
MED19	633
C22orf24	29
SNORD59A	17
