GENE_SYMBOL	EXPRESSION_VALUE
HOXA13	0
MIR4664	2
HTR1A	0
HMGCL	1548
PRR14L	6122
MIR362	0
C16orf46	59
BPIFA3	0
MXRA7	1028
COL9A1	0
UBQLN3	0
ATP5EP2	7093
ADRA1A	0
NKX1-2	0
UBFD1	2428
C17orf81	2436
SLC10A2	0
NKAIN3	0
SLCO1B7	0
TNXA	0
POU2F3	58
KREMEN1	471
PCDHGB1	2
WDR86	158
WDR3	2454
FLJ39051	63
EPB41	23490
MT1H	0
CCDC28A	2440
C19orf20	1970
VTRNA2-1	0
GGNBP2	10646
MIR4251	0
MBNL2	8647
ZFYVE21	983
EXOSC4	757
OR5B17	0
MTMR9LP	33
PON2	583
KLHL34	15
IFNE	2
IFITM4P	9
TOP3B	1502
KIF16B	2047
TMEM108	2
NAA38	3149
TMEM123	74956
ZMYM1	1170
ODF3L1	77
ZNF92	4106
LOC100293516	575
MIR770	0
ENOPH1	3356
RHBDD2	9391
OR6C4	0
MIR302F	0
GGCX	2571
IDI2-AS1	425
SDCCAG8	2305
DDX58	3493
CHST7	1967
FLJ45513	28
WNT9A	3
MIR4300	0
MIR3162	5
MIR148A	0
FOLR1	0
SOX8	319
DCLK2	122
ZDHHC24	1870
VBP1	3716
MIR1298	0
RNF14	2383
TMED10P1	884
LIPC	66
KCTD17	2719
WHSC1	6022
MAFF	7965
GRASP	14420
CRLF1	2
CACNG1	2
MIR4645	28
TMEM200A	266
RAG2	3
TMEM63A	12760
SNORD115-10	0
LOC284276	2
BIRC6	27549
HIST1H3B	12
BRI3	15784
PCDHGA8	2
PACRG	6
UCHL1	6
RLN1	27
MIR634	1
LOC100506686	434
CXorf23	1207
NKX2-8	0
NBPF15	111
DCHS2	22
OR4D5	0
PCDH7	0
TM6SF2	0
LOC100129148	19
ZNF564	1558
IDH3A	5570
C9orf72	14517
HS6ST1	1798
OR10X1	0
ANO8	2870
TMEM207	0
LOC339290	3217
GCKR	3
MIR3918	0
TGFB3	258
MGC16142	26
DET1	524
PITX1	7
CENPL	421
STRN	10439
LOC283914	0
POU3F1	378
C7orf45	1
PRAMEF13	0
C9orf100	244
CTAGE7P	261
INTS8	4677
PPP2R2D	3753
ORAI2	12589
PRM3	0
PHF17	10605
LOC389043	0
SSX2	0
MIR885	0
C6orf26	0
TAS2R1	0
RNPC3	690
TCAP	59
KBTBD6	546
UAP1	3532
KIF17	15
HCFC1R1	2202
LOC339166	0
MAPKAPK5	4107
SLC13A1	0
FBLN2	542
RIPPLY1	0
NECAP1	9009
FOXP2	3
MKRN3	38
USP10	7411
MIR3675	0
ZNF323	62
LDHAL6B	7
RAB9B	35
PRICKLE1	643
VGLL2	0
IGSF21	1
C3orf52	50
ZNF662	70
ZNF207	18849
UBIAD1	3215
F2RL2	22
FZD4	162
PLA2G1B	4
HTRA1	110
RPL13AP20	55
NPM3	1036
GABARAPL2	7570
LOC200261	27
MTMR14	15413
VASN	439
OR10A6	0
LOC440970	0
SNORD113-6	0
LOC374491	0
TBX5	0
LOC100216001	0
GOLGA2B	375
RAD23A	10925
KIAA0748	6352
ACTR8	1762
PRSS55	0
GPR183	37446
RPL12	32569
ZNF229	52
TJP3	562
ALOX12P2	21
LOC643401	0
DOM3Z	1098
NDNL2	8333
TRAF5	4312
ZNF554	428
ALG1L2	4
KRTAP9-2	0
MMD2	0
C4orf29	766
CEBPD	29867
C10orf111	31
PICK1	1108
OOEP	3
PRAMEF6	0
SHPK	1116
SAAL1	704
NBPF11	1
HESX1	32
ARHGEF26-AS1	4
LHX3	6
CTRB1	0
C22orf39	2013
TPO	12
GUCY1B3	623
OR2B11	180
ATP1B3	10467
UBR4	27422
TMX3	5444
TAGLN3	0
ANKRD36BP2	42
TRAF3IP1	1324
ZFPM1	2075
LOC100271702	3
CLEC3B	370
KRTAP9-3	0
TRA2B	32769
MIR516A2	0
IFI6	9196
SPAG4	191
CILP	48
ARSA	5946
HS3ST5	2
D21S2088E	0
C10orf11	773
TUBB2C	36012
MIR4647	0
SEPSECS	1005
JAKMIP2	886
TREH	1
ITGA3	778
COL19A1	152
EREG	14678
HARBI1	328
LRRC37A	14
SLC35F2	988
C6orf112	2
MIR184	0
ZNF417	849
LOC340508	6
RBMS2	1628
LEO1	1091
PIGX	2095
SMC4	3213
CROCCP2	907
HMGB4	0
PPP2R4	12904
TMEM18	2354
DFNB31	1044
SH3BP4	1317
LOC144438	7207
MICAL3	3842
CMTM1	154
MYBL2	373
MIR4694	0
KIAA0776	3891
KGFLP2	17
SNORA77	3
MIR4262	0
WBSCR22	5545
MZT2B	2707
PIN1	4411
LOC283624	2194
XPO5	3488
SNORD114-19	0
SCARNA2	237
CCNL2	4483
BICD2	15900
RGN	1
C1orf105	0
SUCNR1	13
LOC147093	0
DRG1	3787
RBMX	14215
NAGLU	2719
SNORD26	128
GALK1	2256
GPR33	3
LGALS13	0
C11orf40	0
C1orf141	0
IGBP1	9322
ATF7IP2	943
HEATR1	4464
CLEC4C	1129
LPAR2	3145
SLC38A2	63721
YY2	166
TMEM30A	23075
SRRM4	0
PLA2G4A	576
EHF	32
LOC100125556	29
ZUFSP	980
MIR4796	0
HOMER3	3546
EDARADD	17355
CAPN5	559
KCND1	120
KIAA0754	887
KIAA1715	3471
BORA	676
MARVELD1	3482
C20orf46	12
ERCC6	2285
FIG4	4833
DEF8	5197
RPL39L	212
PYCR2	6256
SPIN4	629
MIR617	0
MRRF	1245
BTBD17	5
PSMD12	3809
C8orf73	773
PEPD	6538
FH	2295
MIR659	1
SNORD88B	23
SNORD1A	6
NME5	0
MED30	2399
LARP7	3319
CALM1	84797
SLC4A9	1
PGR	0
TMEM160	1776
TMEM208	2313
WASH5P	5
METTL21D	1472
BCL3	19819
PHF20	10893
CCDC113	12
PHF11	4808
RASA2	6899
POLG	8671
SNORD125	0
MFAP5	2
SNORA36B	0
LOC285456	10
VRK2	3682
DSCR8	0
SLU7	9649
MIR320B1	0
PTGES3	14964
CYP1B1	10011
CCDC165	108
PILRB	3940
GABRA5	0
RFPL1-AS1	78
KRTAP10-11	0
SPG11	11936
TTTY21B	0
FLRT2	5
MIR4718	0
RTP3	0
PYGL	15032
TMCO6	738
MYL7	0
NOP58	5624
MIR3185	0
C9	1
EDC4	6164
FAM53C	30175
SRD5A1P1	238
VTRNA1-1	2
SPINLW1-WFDC6	0
GNL3	3203
RNASE11	0
UBASH3A	3409
EIF1B	6474
TTC9C	586
SULT6B1	0
EEA1	5239
BRCA1	411
TCL1A	1792
JAM3	879
LOC646471	296
MYD88	34771
COL14A1	6
SFRP5	79
RAB6C	3
ZBTB5	1998
MIR3678	0
TAL1	960
DEFB128	0
PSMD4	6567
PLEKHM2	19733
CMTM2	105
CCDC64	5131
RAG1	100
SPANXN1	0
MIR4485	0
MIR548F2	0
KIAA1704	843
KCNK6	3073
LOC284865	0
GPR63	23
IDO2	7
ABTB1	12010
WFDC10A	0
RWDD2B	895
NPR3	587
PARD6G	75
ANKRD46	638
AKR7L	15
SEZ6L	1438
MIR548J	1
SPATA5	1678
LOC100288778	401
ALS2	2002
MEMO1	1307
LOC100288123	251
MRPS18A	1626
PSMD6	6930
VIPR2	180
LRIG1	6389
MGC14436	16
GPER	225
PLXNA4	1893
PLS3	118
TSEN2	297
NCAPD2	7677
CCDC42B	36
C7orf16	367
ZNF526	972
PDSS2	2231
MIR4440	1
LOC285205	0
STOM	16768
ZIC4	0
KLK1	106
FOXF2	0
GSDMD	9871
MRS2	2235
PAQR8	1420
CXCR6	187
STARD10	1662
ELF5	4
ZC3H12A	21358
LETM1	5110
TBL2	1863
ABCG2	32
OR7E5P	0
LOC100288846	116
ZNF197	1401
SRRD	1257
LOC400654	0
DYNLRB2	3
C1orf186	190
LOC440104	937
RD3	0
CRNDE	10
PIWIL1	1
LRRC37B	1300
ALDH1L2	38
GPR3	131
KCNJ1	41
PCNAP1	18
MOG	0
CASP8AP2	4314
PIGH	896
CDT1	362
TNRC18	21468
OR4F17	0
CAPNS1	49721
LMAN2	13821
LOC90784	871
RIIAD1	1
VPS72	2655
PIP4K2C	4230
LOC100130950	1578
NOTUM	1
TDRG1	0
GCGR	0
RBMY3AP	0
EML2	3217
LOC100505666	56
SLC6A14	0
TCF25	11872
MIR376A1	0
RND3	6
MYOM1	420
PRDX6	11197
TTTY20	0
SNORD104	112
KDM1B	11912
DDX59	2122
FITM1	116
MIR4676	1
SIRT3	1048
LRRIQ3	44
HPS3	5658
NUP43	1118
SBK2	1
MOCS2	1670
F13B	0
CXXC5	3671
R3HDM2	14838
MIR4305	0
OR51M1	0
ITPK1	25480
PIH1D2	6
ASB2	368
GPI	27020
TMSB10	155721
DEPDC7	33
MIR1250	0
KRT42P	1
SNORA34	47
SERPINA4	0
SRGAP2	7560
OR4K15	0
TADA2B	12024
ENDOD1	2855
FUNDC2	3050
MIR3668	0
LTC4S	78
PTPN3	18
RGS20	9
NSF	3522
FAM55C	11772
PRRG3	0
FAM175A	2244
TRAPPC4	1917
MIR7-2	0
MBTPS1	16968
GPR37	0
ZNF17	422
FEN1	1202
C9orf70	0
PIP4K2B	12251
TEAD4	0
BBS4	1049
PNPLA7	441
GMPPB	1500
KLHL1	0
APOL3	13090
KCNRG	51
ZNF367	968
MGAT1	58394
TRAPPC2	1145
SFTA1P	3
MDGA1	37
HULC	3
FAM46D	0
INTS12	1902
MOCOS	8
MED12	8313
THOC3	162
NCSTN	16155
MIR1228	0
APC	8301
CABLES1	251
KCMF1	10095
INADL	2302
ZWINT	342
LOC644838	1
LOC100505841	0
MST1P9	11
ADSSL1	287
HNRNPCL1	0
CDKN2AIP	6856
SNCB	1
CEACAM20	0
HOMER2	211
TFDP3	5
THBD	10115
C11orf16	1
FAM120A	30574
PGA4	0
LYRM5	1234
TRIM73	6
MIR3690	3
EDC3	3197
NAA60	8331
SMOX	1824
MARK2P9	11
ALAS1	3217
DERL2	2816
STX16	24988
MIR548H2	0
C1QBP	5635
FNTB	55
PRAMEF19	0
MIR320C2	0
MIR939	4
MIR556	0
TMEM151B	23
HIST1H4B	7
HEY2	26
GPM6A	224
HP	722
EDA	434
RASSF5	61008
ASPHD2	1551
CCNE1	311
EPS8L2	597
XYLB	142
SAMD4B	6027
NCOA1	27297
PDZK1IP1	243
C14orf183	22
TDGF1	0
ORC1	265
ARL3	959
SLC5A1	0
KRT72	80
PCYT1A	2421
CD79B	6630
SF3B5	8105
ZCCHC6	11153
C3orf45	7
HOXD12	0
L1CAM	100
EBAG9	1735
ZNF285	41
PTPN6	37352
YWHAE	12929
CBX8	543
KCNQ5	624
GPR119	0
LOC150776	1414
ZSCAN2	749
MFAP1	2108
PBX2	9817
CDRT15L2	0
MIR4734	5
SLC25A38	3853
ZNF326	1977
KIAA1370	6704
DCAKD	1492
E2F4	10143
SNPH	2326
SREK1	3388
AURKAPS1	68
JARID2	16895
RGS21	0
TBC1D28	0
CAB39	22122
C6orf174	259
PGRMC1	5272
LOC100131096	7692
CUL7	1999
CDKN2AIPNL	903
DPH5	2775
LOC100507341	8
CRYL1	3028
ZNF350	2343
NCRNA00303	0
CYB5D1	1855
RGAG1	1
ANP32D	207
SPC25	23
LINGO2	75
LOC100132352	106
ETHE1	3801
PAX1	0
TROAP	52
AK4	106
SYPL2	0
SLC6A11	0
ALG14	341
TMX4	16112
CCL4L2	1
OPN1MW2	1
BEGAIN	431
ILVBL	2623
RAB34	3019
LOC100130673	0
DCTN4	12157
FANCL	625
FAM98A	1099
SPATA22	6
CDK20	311
LOC100507062	467
MID1IP1	23979
SPATA6	1395
ECE2	348
MIR942	0
FCHSD1	3477
RPS7	10474
STK40	17528
MIR4523	81
GBAS	6951
ABCF1	8984
NFYB	1324
ABHD12B	52
ADNP2	10143
PIGR	18
WSCD1	8
CA5BP1	1105
KLF15	7
PHF10	1763
IYD	0
OTOA	28
SUN2	130773
AR	50
PCDHGB5	43
MYCT1	129
S100A6	77033
KCNJ16	0
PLA2G10	35
COX6A2	1
ACP2	2960
TMEM97	479
NGEF	1
GIGYF2	10365
CAMK4	5599
PRDX5	10648
ANKRD16	425
CDK4	2698
POLR2B	10166
ZDHHC8P1	2
LNX1	457
LOC100505687	269
CSNK1A1P1	579
MIR551A	0
MIR34A	0
ZNF248	426
ZNF655	9156
SNAR-A5	0
CFB	64
LOC100506368	0
PPFIA3	220
LOC283116	0
VSTM4	30
RRN3P1	209
SDC1	11
PTMA	32813
U2AF2	21472
PRB2	1
NEU3	1070
DDX43	43
ZNF321P	6
SLIRP	1258
MIR29A	2
EPSTI1	5921
CYBASC3	16690
FKBP3	2233
MIR3622B	0
PTTG1	322
EFNA4	433
NAGS	110
CMTM4	785
SOBP	37
MIP	1
PROCA1	210
H6PD	16721
CYS1	6
GPR107	10176
C20orf72	1479
ZNF354B	596
CLCF1	1054
INO80E	4788
LRRC26	217
RTEL1	1319
FAM5B	0
NKD1	365
TMEM25	772
PLD3	24664
TAF3	4540
MARCH10	16
LOC653160	412
LRRN1	90
FAM129B	9974
RPRD1B	3709
MRPS17	407
SFTPB	29
C9orf140	592
NEK4	3431
VSNL1	0
SRPR	21112
FAM131B	371
MIR934	0
CCR7	26084
ZNF670-ZNF695	0
EYA3	1961
MIR1277	0
SLC39A14	985
CLIC4	5299
OR14C36	0
SGCA	18
STRADB	801
FTMT	0
ZNF697	1623
AGFG1	13574
EPN3	1
ASB18	0
FSCN1	1579
AIMP2	797
GRIN2C	122
INHA	1
MIR17	0
ARHGAP19-SLIT1	26
APLF	410
GNAQ	6750
E2F8	32
HNRPLL	3997
NUDT18	1728
CDC42SE1	55381
MIR1284	1
C17orf72	1288
DARS	7188
LOC338739	14
FAM126A	3309
TRPV2	9197
CD1E	190
ABI3	7310
PMS2P3	188
C20orf197	211
CLDND1	3485
ENOX2	2917
LSR	3017
XAB2	7218
PDZK1	11
LOC645781	25
RPL7L1	518
GJA5	0
LCE3E	0
GSDMA	323
RHBDF2	8413
WDR48	5918
AP3M1	4470
LRRC8D	10047
LOC442132	0
PKP2	298
DAPK2	375
MAGEA1	0
PDCD7	3496
NIPSNAP3A	2803
TBC1D3B	0
FAM179A	386
DNM3	605
RHOT2	6063
SLC12A3	280
C12orf37	0
GUCA1A	1
C1orf229	2
VGLL4	2540
RAD18	1750
MARCH2	6489
PNMA5	27
NIT2	1195
C6orf223	42
HSBP1L1	464
SNORD82	15
LOC100129407	0
HES6	428
RALYL	0
GPCRLTM7	0
THOP1	2486
MTAP	1915
DYM	7925
SPATA12	4
LOC349196	0
CYP4F24P	1
MTMR2	2828
DENND5B	1813
OR2AT4	0
NMBR	0
TAF9	4706
OR11H4	1
FMO4	221
MLH1	3446
UBA1	31661
DUS2L	2118
KAT6B	14166
FAM66B	37
RGS6	181
UBE2M	4251
HOMEZ	479
ATP11A	18416
HSPA5	74591
ANKZF1	2136
BRP44L	3091
FAM3C	394
MIR1914	4
GOLGA6B	0
MIR944	0
BBS2	1642
LRRC58	5884
PNMAL1	0
PXK	4311
DNAJC4	5488
VARS	8346
RPL27	66028
PPP2R5B	3578
MPP2	97
C4orf22	3
UPK3B	19
KIAA1804	700
C1QTNF3-AMACR	5
RAD9A	1615
MIR526A2	0
MIR3186	0
RABIF	1812
ADCK2	3342
OR7A10	0
COBRA1	8871
C7orf71	6
MBOAT2	508
ST6GALNAC6	5490
PCNXL3	9125
DEFB136	0
LOC641298	72
C16orf11	0
TGFA	753
SPDYE2L	1
C2orf53	0
C20orf12	271
SMC2	1656
RPPH1	140
FGL1	0
SNORD95	75
RNF113B	0
LRCH2	1
MIOX	4
MIR378D1	0
TLE3	28825
RND1	1469
TCP10L	23
CBWD2	562
ST3GAL1	28562
MIR614	5
COL2A1	2
ZNF468	2229
BCL6B	12
AQP4	0
JMJD8	4321
IL18	1255
OR2T1	0
MTVR2	10
HIST1H2AI	11
LOC440131	13
FKBP7	71
DCBLD2	255
RNF130	36984
SNORD114-18	0
PPPDE2	5082
TTTY8	0
HHLA1	0
KLHL11	1339
SCARNA14	0
MIR181A2	0
ARRB2	59267
IL22RA2	1
PHB2	20066
CKMT1B	0
ETFA	6544
RBP1	0
PI4K2A	11003
PCDP1	0
NME2	15204
MIR1231	0
KIAA0922	22320
C3orf27	1
ZNF648	0
OR5W2	0
NEUROD1	0
SLC35A5	1901
ITGA6	13949
SPACA7	0
CDC20	93
SMCR7L	6657
OR1D2	0
MIR507	0
C1orf63	3384
DIRAS2	3
LAMTOR1	16024
ADARB1	3190
IGF1	11
PLGLB2	2
ASMT	12
