GENE_SYMBOL	EXPRESSION_VALUE
TLN2	106
C14orf33	29
FAM153B	27
MIR3689E	0
MTFMT	740
NCCRP1	4
C17orf64	3
LOC284023	279
BCL2L2-PABPN1	488
STMN4	6
NGRN	6686
DOK6	328
NEU4	99
SRF	12162
SLC22A5	872
ZNF687	8381
MIR450A2	0
CBR4	772
SNORD96A	87
GCFC1	3227
CYorf15B	947
AVPI1	2285
FOXD4L5	0
CRYZL1	1367
UBE2Q2	5357
GPLD1	45
C10orf32-AS3MT	1089
OR5K2	2
GJB7	8
LEKR1	29
ALX3	114
DNAJB4	2945
ZNF74	1137
ZNF876P	76
LRRC42	982
OR13G1	0
RRP9	1210
NOS2	29
CHCHD6	293
LOC100506649	287
DHX37	4803
NCRNA00245	84
SLFN14	122
ANKRD34A	100
LCTL	3
CPXM1	90
GPR64	15
ZNF425	79
GCH1	9603
NCRNA00207	0
OR10AG1	0
TRIP10	439
NLGN1	4
LOC440910	2
NACAP1	911
MAGEA8	1
CCDC22	4907
TAF4	4497
TMEM101	2508
BCYRN1	1
CCDC99	336
TM2D3	3989
TAAR8	0
GAL	1
CCP110	3180
PTPN21	13
NCAM1	2274
HCFC1	23408
RADIL	15
LINS	2655
DAZAP1	12610
CLEC9A	63
TTC29	0
CCNT1	3789
SNORA42	4
MIR25	56
FAM135B	2
MIR4271	1
TCEB3B	4
SNORA20	53
DMRT3	0
DPP10	1
TMCO3	5727
C11orf53	0
ZNF18	2026
WNT2B	16
TTPAL	2656
YIF1B	5092
C15orf29	1545
TBCEL	1569
NMNAT3	181
PSIP1	7802
SIM1	0
TRAPPC2L	1933
WTH3DI	399
ITGB2	359315
FAM174A	723
FAM76A	1543
PA2G4P4	1088
EFHA2	105
PTX3	3816
C7orf26	5834
LOC283404	1
CLPTM1	12746
LRRC43	46
LOC100506241	0
ISM2	2
CRNN	0
ATP4B	2
APOBEC3F	1152
AIP	9331
TBR1	5
ABCB9	231
DYX1C1	45
HSD11B1L	200
