GENE_SYMBOL	EXPRESSION_VALUE
PPWD1	2844
CLDN5	423
WTIP	15
ZNF587	2152
SLC1A1	32
PPP2R5C	20267
PGPEP1	7165
GPR111	0
ARMC1	3078
CEP104	4846
UNC119	7008
RNF38	12881
ASRGL1	1867
LOC100506071	7
MIR527	0
DEFB134	0
ZCCHC5	0
CYBA	54544
SULT2B1	9
MFAP3L	991
MIR548AN	20
OAZ3	99
HSPB11	1308
UBQLN1	17413
KIAA2013	7213
FLJ32224	23
CHN2	3038
ARL4D	324
TFAM	3677
TMEM88	97
GATA3	4441
NEDD4L	915
NPEPPS	6731
FGD1	574
ITGB6	0
MAPK8IP2	64
USP30	1328
C6orf123	0
SAA4	0
KIAA1797	2011
MIR4641	1
LOC100101266	8
USP5	8406
FBXW12	0
LOC648691	0
SLC25A36	5164
MS4A3	22
C21orf62	11
FXYD2	135
CHAC1	10
NCRNA00221	14
SERPINB2	312
PSMC3	5643
TM4SF18	0
VDAC2	1849
KRTAP22-2	0
LOC100506844	221
SNORA71C	8
LOC401321	265
SDK2	887
ADAM5P	0
FAHD1	969
MIR1237	0
AKAP6	212
GLYATL1	7
THAP1	1640
TOX	2014
CYB5B	5298
MAGEA6	0
GJC1	1
TMPRSS11E	1
LOC100289650	0
SLC22A13	9
CCDC3	26
SRGN	98429
FLYWCH2	1343
LOC100129726	86
OSTCL	209
SCLY	1559
SHBG	6
C16orf95	124
PCDHA10	0
CLPP	4653
C5orf54	25
NAT10	3888
GIMAP7	13514
MICALL1	4714
AP4M1	737
LSM4	6658
RGS4	0
MIMT1	0
RIOK2	2280
LOC340107	0
NRK	0
NEURL3	8
ZIM3	0
EIF3J	3739
LOC439994	66
C17orf57	366
LMX1B	0
MIR654	0
GLYAT	1
NCOA4	53866
HIST1H2AE	154
FRMD1	0
SH3BGRL3	76000
LYZL1	0
ZNF571	353
RPL9	9423
GRRP1	0
DRD5	0
CHGA	6
TMEM68	738
LOC151300	0
PLGLA	0
AMY1B	0
GNRH1	47
FGD5	13
MIA	4
CALML4	4127
KIAA0226	10433
TMEM214	6484
SEMA5A	375
SLC37A1	3384
DMRT1	0
CLDN9	11
CWC27	3489
HIPK2	13514
MAP3K14	8713
MSX2P1	269
PTPRCAP	27457
LOC729609	1
C11orf49	832
TRIM8	17697
NUDT21	11449
MIR4302	0
PRSS54	0
JPH3	40
RUNDC2A	986
SNORA13	2
LOC389247	16
AZIN1	20663
MAG	8
PPIL6	28
OR51G1	0
ADD2	694
RAPGEF4	13
MIR424	0
PHACTR2	9750
PET112	1475
KCNH4	27
PPP1R13L	271
HRH1	15
RRBP1	6839
MAP3K13	1133
C9orf5	8237
FGD4	3940
MIR4780	0
MTIF2	2772
WNT3A	2
OR13C2	0
ARL10	308
SNORD121B	1
SNORD19B	11
AVPR1A	42
TBX20	3
ZBP1	1736
RPS4Y1	39161
ALK	18
NKAPL	48
CD200R1	711
MIR3650	0
MOSPD1	758
RBMXL1	4662
TNNI3	0
LETMD1	5500
KIAA1644	12
DKFZp566F0947	6
MYBBP1A	2836
FNBP1L	182
C16orf72	10445
MIR3925	0
COL23A1	55
TMEM236	0
EGLN3	171
LOC100129794	2
UFSP2	1547
MIR548I1	0
LOC257396	52
FAM103A1	86
BCL2L14	74
ECI2	2294
DEFB125	0
PICALM	28739
SCNN1A	75
MIR4483	0
FLJ35282	0
MARK4	5314
ZNF679	0
FBXO42	3944
EPRS	13994
SNAR-D	0
MIR1289-2	0
PON1	0
MIR1272	0
NAPEPLD	972
EFCAB11	82
PIGU	706
EMCN	0
JMJD4	725
PKD1L1	63
MAPK1IP1L	8491
LOC285733	0
KLKP1	0
C20orf202	24
BAG6	28103
C20orf94	166
KCTD15	2683
GTF2F2	1992
IFRD2	2798
GLMN	404
CPA3	59
NACAD	34
GPKOW	2727
HDAC10	4881
RXRG	0
TMEM93	298
HYLS1	287
C19orf6	10451
NR4A2	3078
WDR5B	400
C13orf35	6
PML	6629
ZNF516	7882
LOC100505633	0
N4BP2L1	4100
RHOH	8169
OR5T1	0
CALM3	43786
ZNF529	1050
NPDC1	1008
KRT27	0
HMCN1	16
ACER3	3863
