GENE_SYMBOL	EXPRESSION_VALUE
LOC147670	7
ACPP	2260
HNF4A	0
CEP95	3071
POR	9131
SNAP47	2154
DUSP10	13449
SNORD115-40	0
LOC100129858	42
ZNF641	2664
SPACA5	2
GATAD1	3587
CCDC144B	139
TTC37	8015
RIPPLY2	0
TSPAN11	3
ZHX3	2296
SRY	0
TTC39C	11692
PHOX2B	0
PTCD2	250
MMACHC	117
BANF2	0
MTRNR2L5	1
MTM1	5377
SCMH1	2403
EGR1	35866
OR1L3	1
DPM3	1177
FLJ11235	15
OR4K13	0
SNIP1	6807
SHROOM3	15
C11orf82	356
LAGE3	1280
C9orf44	1
PCSK4	72
FAM81B	25
DLGAP2	3
ZBTB10	12066
NINJ1	19990
DDX55	2064
SMTNL1	137
C19orf26	30
RGS9	690
MIR3689A	0
OR8H1	0
F12	218
CHEK2	587
ALDOC	2706
SPRYD7	534
C16orf91	662
PDPN	1
LOC100130894	86
ANKRD20A9P	82
GZMA	9557
NDUFAF3	3133
MIR199A2	0
WIF1	0
PDS5B	8774
RETNLB	0
SASS6	507
CGB8	0
MB21D1	1658
VAX1	0
ARFRP1	3334
TMPRSS6	63
FLJ43860	20
MYH10	1120
KATNAL2	69
ZNF410	7717
FUT6	3
UAP1L1	1831
FAM176A	0
LMCD1	41
TECRL	0
LENG1	1758
LOC440896	0
SUMO4	27
RNASE2	2479
EFCAB3	0
GPR39	3
B3GALT5	0
ZXDC	12997
SEPN1	10800
PRPF40B	432
ENSA	16669
RBM23	8675
CHD7	9190
CUL3	12850
LMO7	1866
FAM65C	359
C10orf125	906
LOC100287792	0
ARRDC1	6650
PRKCB	42075
ARPM1	35
HUNK	21
SNORA7A	0
MIR328	3
SNORD35A	367
DTX4	1549
BOD1	1281
MAGI3	539
SIPA1L2	3406
VPS33B	2440
PRPS1	7009
SUPT6H	19410
CDK16	7050
EVPL	80
LOC100506274	2
ZMPSTE24	5107
C3orf71	320
C1orf21	3608
ZNF512	2157
MIR5095	2
ERN1	9121
LOC100507632	193
C3orf33	277
PFKL	23790
NDUFB7	3552
GRXCR2	0
TRIM53P	0
ENHO	426
OXNAD1	5965
APOB	0
CEACAM4	1297
ENTPD6	6781
VAMP5	3403
TMEM192	2898
FAM127A	2774
TSR2	5525
NAA15	8450
OAS3	10566
SNORD116-28	2
ZNF423	2
NXT2	2277
SDHAF2	4524
MRPS14	1139
ASCC1	1849
UBXN10	401
SNORA38B	5
TGIF1	11998
LOC728558	88
SMCR7	670
CCDC72	1102
PSMB10	16964
MIR936	0
ACRC	324
MIR548I2	0
TMEM121	118
FAM83C	9
MIR610	0
CADM2	17
ACBD7	51
TRIM21	2506
FAM155A	0
TEX261	9702
MRTO4	1564
TMEM105	29
PMP2	0
CLEC4M	3
PDIA5	1022
TPD52L2	16995
C19orf22	19257
PAX4	0
ARHGEF7	9699
MIR3615	0
RGS7	27
FAM154B	28
SPDYE2	10
TMEM88B	0
AGAP1	973
LOC202781	749
ANXA8L1	0
PCDHGC4	7
LRRC28	1364
LOC646813	4
ZNF692	1656
SPPL2A	4901
GJB1	0
SNORD116-17	4
PRKCQ	12824
NCRNA00160	0
CLEC2L	52
KCNE1L	42
POLE	4594
SLC44A2	40749
KIRREL	1
ZNF584	376
GPR115	1
GPR62	3
TMC4	142
FAM3B	5
PIGQ	3460
MKKS	2487
ZBED5	5257
ALKBH8	1777
SOCS4	3519
MIR3189	3
LOC285627	4
CHTF18	621
PDGFB	220
RETN	601
BACE1-AS	42
TNFRSF10A	2427
MGAT5B	26
TTC16	533
GNB5	3358
C11orf68	2124
HDGFL1	0
SDAD1	2617
POTEC	0
SLC30A1	2963
SBDSP1	3189
HOXC4	74
ANO5	96
SLC26A9	0
MIR3180-4	0
SNORD58A	48
LECT2	1
DHX57	3456
MIR16-1	1
MIR3662	6
DLX6-AS1	0
APOC4	0
IL20RB	110
TBC1D15	8749
PALM3	6
PCDH19	4
NDST4	0
LCAT	481
SUGT1P3	42
LOC100192378	0
ATP6V0A2	3996
PRSS22	35
MYLK4	119
LOC100507470	0
TRMT2A	3785
SEC11C	4254
SPTBN2	134
NCRNA00294	1311
ANKRD28	7265
GDF7	23
NOP10	4321
C3P1	1
PSMD13	11875
MIR4315-2	2
ANXA5	42185
TESC	3557
GATC	3503
STK4	47599
TRIM67	6
MIR3201	0
HIST1H2BO	10
AQP3	11567
TTLL2	32
STK11IP	4711
NHSL1	702
ADRBK1	73633
SNAR-F	0
SALL2	234
SYS1	6510
DNAJC21	5739
POLK	4102
OR8U1	0
SPHK2	2040
EIF4G1	32887
MIR3148	0
EGOT	26
ACTN4	29557
C2orf27A	25
C6orf165	3
ELMOD1	0
MCEE	351
MORF4L2	7335
OR4M2	0
SNORD18B	37
LOC100289361	18
SH2D3A	2422
TSSC4	4277
HMGB3	710
KRTAP2-1	0
SNORD94	24
GAPT	2756
