GENE_SYMBOL	EXPRESSION_VALUE
KLHL24	5118
ZNF389	15
TRIO	5615
GOT1L1	0
BPIFA1	0
CHORDC1	1616
ERCC1	4810
RANBP6	3726
DRD2	0
BTN3A1	12305
KLHL14	104
IL15	1136
LIMS3	0
DYNC1LI2	2892
ACVR1C	616
ZNF473	784
LCN8	1
AKR1E2	82
ART3	4
COG5	5810
MKRN2	4549
SGCB	699
LOC653075	14
CDK17	6435
DNTT	24
KEAP1	5488
RNF103	2141
CD1A	397
GIF	0
ALG12	2772
PPARGC1A	39
OR1N2	0
LRRC34	92
SNORD115-5	0
AGBL5	1677
CLDN10	1
C6orf89	16019
CAPRIN1	19695
SLC35E3	1122
FBP2	0
DLX4	75
SNRNP25	1641
KIAA1244	11
TMF1	9954
SNORD27	27
CACHD1	23
SNRNP40	2893
ATP12A	2
CDC14C	43
ZNF512B	2641
HSPB6	5
CDADC1	1169
MIR3191	0
MIR4446	0
LOC100505474	0
MCOLN2	769
WDR64	14
PI4KAP1	143
TSKU	3
SRSF3	30676
MIR1224	0
ESRRA	4141
MIR1251	0
DDX20	2078
UCKL1-AS1	48
DRD1	0
MIR600	0
SLC6A4	81
AFF3	1294
VWA2	8
MIR1253	0
MIR4420	20
LRRC16B	264
ZNF580	1818
EP400	10459
KCNJ8	1
ZDHHC20	21982
FAM48B1	0
CLCN4	327
FLJ42969	1
LOC100329135	1
ANAPC5	13872
IKBKG	1161
DCD	0
CALM2	35897
PKNOX1	1862
RBM5	6883
POC1B	3577
MBL1P	1
CKAP5	5407
BRSK2	26
SYT16	0
C5AR1	51216
STEAP3	777
LOC100507346	45
MST4	9249
CYB5RL	284
NOV	24
SEPT7L	2
MYH7B	65
OR56A4	0
MUC12	23
GZMB	11751
CFC1B	0
SNORD96B	0
MIRLET7C	0
ZNF607	546
MIR4454	0
DLGAP4	7386
RBMS3	19
B3GALT1	0
ITGA5	12799
SEPT11	5890
KCNK16	0
CACNA1B	3
MAP3K1	30535
CA7	3
CNTN2	0
PSTK	345
SLC38A5	1723
OR8B12	0
CNIH4	2129
SPRR1B	0
TRHDE	18
SYT2	19
C10orf108	0
FAM92B	0
LOC440335	9
C1orf52	1978
ATP6V0D1	20642
TPM1	1981
IP6K1	6487
ZNF429	471
LOC100132832	71
JOSD1	12782
SETD8	2174
LOC100630923	0
HIPK1	22310
KLC3	70
RNF39	96
SF3A2	9873
LYRM7	3282
MIR631	3
RECK	2806
KRTAP21-3	0
POU3F3	3
PPIB	14600
RASEF	0
CDR1	4
CDKN1A	21372
COMMD7	6988
LOC389791	0
EIF4A2	32037
ANKRD26P3	0
LOC100128682	0
SNORD49B	1
ING1	4372
SFTPA2	1
CST8	0
PDIA4	14674
IL17RD	4
CD3EAP	82
CDH7	1
PEX16	3635
EHD2	41
LOC201617	0
DEFB129	0
ANK2	9
CHN1	344
TSEN34	3990
ARHGEF16	9
PRIC285	13240
FAM47B	0
DDHD1	2653
SNAR-G1	0
EEF1E1	310
VWF	958
CNDP1	4
SF3A1	31441
AXIN2	2083
ZNF439	342
LOC100129196	293
C10orf88	930
SAA1	2
RPL29P2	10
SORD	962
RET	114
LOC100506207	18
HPVC1	0
PLIN3	11119
SHISA6	0
PWWP2B	2550
CRNKL1	3810
OR7G1	0
ADK	2750
MGST3	3957
SIRPB1	20175
MIR642B	0
ZNF93	261
ALPK3	46
MED24	6890
CORT	2
GAS2L1	3128
ZNF226	890
SPI1	38230
ZNF140	1518
RNF150	1
SNORD50A	30
