GENE_SYMBOL	EXPRESSION_VALUE
TRIM26	8231
BACE2	168
TNFRSF1A	3876
SYPL1	4737
DNAJC15	2678
HSD11B1	42
MMP25	955
DCAF8	8053
SCGB1D2	0
PSRC1	152
GGTA1P	680
SFRP4	0
MIR1248	83
CR1	4535
NLK	1867
CEL	30
SPAST	4740
PARK7	6939
PPARGC1B	2117
ZCCHC8	2833
GLUD1	8437
EPHX1	1712
MIR135A1	0
MIR4453	0
ANAPC1	2374
LOC154872	0
GAGE1	0
NOM1	3053
MASTL	2320
TBC1D10C	13290
COX7A2	2993
SNRPD1	1476
MIR29C	42
SEMA4A	6544
CXorf40B	1385
ACN9	680
GTF2IRD2	75
FLJ34503	0
ALG1	707
SNORD58C	99
HSFY1	0
ATP5J2	1908
TEDDM1	3
MAMLD1	628
CYP21A2	4
AHI1	448
CXorf26	1365
FYTTD1	8937
TRIM27	4334
HACE1	1923
LOC387895	283
PLGLB2	1
ASMT	18
IGF1	17
LAMTOR1	7637
ADARB1	4493
DIRAS2	0
OR1D2	0
MIR507	0
C1orf63	6042
CDC20	46
SMCR7L	4308
ITGA6	17743
SPACA7	0
PPP1R10	7650
C6orf222	2
ZZZ3	7753
MIR193A	2
CCDC96	384
C15orf50	13
MYL1	0
PPP2R3B-AS1	57
FAM127C	24
ZNF575	427
SNORA71B	36
XK	408
COX4I1	22916
TMEM128	1203
MAP6	8
PARP2	570
ACO2	5364
GLTSCR1	7230
PLEKHN1	130
GPR15	215
LPAR4	4
PPPDE2	3865
RNF130	11178
SNORD114-18	0
LOC440131	22
FKBP7	73
DCBLD2	298
HIST1H2AI	7
OR2T1	0
MTVR2	15
AQP4	0
JMJD8	2930
IL18	323
ZNF468	1588
BCL6B	5
COL2A1	2
MIR614	4
ST3GAL1	35888
CBWD2	477
TCP10L	28
RND1	1590
MIOX	6
TLE3	16238
MIR378D1	0
LRCH2	2
RNF113B	0
SNORD95	46
RPPH1	216
FGL1	0
SLC35A5	1889
NEUROD1	1
OR5W2	0
ZNF648	0
C3orf27	3
KIAA0922	23405
NME2	8724
MIR1231	1
PI4K2A	7268
PCDP1	0
RBP1	1
ETFA	4250
CKMT1B	0
PHB2	14864
IL22RA2	0
ARRB2	25493
MIR181A2	0
KLHL11	1547
SCARNA14	0
TTTY8	0
HHLA1	0
C4orf22	1
UPK3B	29
MPP2	128
RPL27	50078
PPP2R5B	2098
VARS	6491
DNAJC4	3258
PXK	2394
PNMAL1	0
BBS2	1831
LRRC58	5711
MIR944	0
GOLGA6B	2
MIR1914	13
FAM3C	496
BRP44L	1548
ANKZF1	3059
C20orf12	269
SMC2	1414
TGFA	454
SPDYE2L	0
C2orf53	0
DEFB136	0
LOC641298	113
C16orf11	0
ST6GALNAC6	6241
PCNXL3	9249
C7orf71	10
MBOAT2	307
COBRA1	6433
OR7A10	0
RABIF	1362
MIR3186	0
ADCK2	3018
MIR526A2	0
RAD9A	1514
KIAA1804	537
C1QTNF3-AMACR	12
MTAP	2267
DYM	5398
SPATA12	1
GPCRLTM7	0
THOP1	2363
RALYL	0
HES6	424
LOC100129407	0
SNORD82	23
HSBP1L1	523
C6orf223	20
NIT2	826
MARCH2	4042
PNMA5	22
RAD18	1718
VGLL4	2794
C1orf229	1
C12orf37	0
GUCA1A	0
RHOT2	5607
SLC12A3	187
TBC1D3B	0
FAM179A	529
DNM3	751
NIPSNAP3A	1140
PKP2	151
LOC442132	0
DAPK2	222
MAGEA1	0
PDCD7	2944
HSPA5	58597
HOMEZ	438
ATP11A	10430
UBE2M	2561
FAM66B	61
RGS6	171
KAT6B	17658
UBA1	20997
MLH1	2629
DUS2L	1499
FMO4	273
TAF9	3042
OR11H4	2
NMBR	0
OR2AT4	0
DENND5B	1413
MTMR2	2831
LOC349196	3
CYP4F24P	0
CDC42SE1	51043
MIR1284	2
HNRPLL	4608
NUDT18	1260
GNAQ	4294
E2F8	35
APLF	373
ARHGAP19-SLIT1	20
MIR17	0
GRIN2C	176
INHA	2
AIMP2	394
EPN3	1
ASB18	0
FSCN1	932
AGFG1	11093
ZNF697	548
LRRC8D	5776
