GENE_SYMBOL	EXPRESSION_VALUE
PPPDE2	5051
RNF130	27060
SNORD114-18	0
LOC440131	9
FKBP7	105
DCBLD2	206
HIST1H2AI	15
OR2T1	0
MTVR2	9
AQP4	0
IL18	623
JMJD8	3624
ZNF468	2062
BCL6B	7
MIR614	1
ST3GAL1	28331
COL2A1	1
CBWD2	549
TCP10L	25
RND1	1517
MIOX	3
MIR378D1	0
TLE3	20597
RNF113B	0
LRCH2	1
SNORD95	46
RPPH1	86
FGL1	0
SLC35A5	2606
OR5W2	0
NEUROD1	0
C3orf27	7
ZNF648	1
KIAA0922	22673
MIR1231	0
NME2	11780
PI4K2A	9847
PCDP1	0
RBP1	3
ETFA	7113
CKMT1B	0
PHB2	17418
IL22RA2	0
ARRB2	48422
MIR181A2	0
SCARNA14	2
KLHL11	1402
HHLA1	0
TTTY8	0
UPK3B	21
C4orf22	0
MPP2	60
RPL27	48061
PPP2R5B	3126
VARS	8984
DNAJC4	4569
PXK	4040
PNMAL1	28
BBS2	2408
LRRC58	5694
GOLGA6B	0
MIR944	0
MIR1914	18
FAM3C	496
BRP44L	2575
ANKZF1	2365
C20orf12	285
SMC2	1496
TGFA	892
SPDYE2L	5
C2orf53	0
DEFB136	0
C16orf11	3
LOC641298	64
ST6GALNAC6	6466
PCNXL3	9555
MBOAT2	409
C7orf71	1
COBRA1	8494
OR7A10	0
RABIF	1647
MIR3186	1
ADCK2	3652
MIR526A2	0
RAD9A	1649
C1QTNF3-AMACR	15
KIAA1804	477
TRIM26	10038
BACE2	270
TNFRSF1A	8053
SYPL1	5171
DNAJC15	2290
HSD11B1	19
DCAF8	9224
MMP25	1163
SCGB1D2	0
GGTA1P	1959
SFRP4	6
PSRC1	431
MIR1248	52
CEL	24
NLK	2032
CR1	5948
SPAST	5020
PARK7	10109
ZCCHC8	2923
PPARGC1B	4311
EPHX1	1722
GLUD1	11701
MIR135A1	0
MIR4453	0
ANAPC1	2086
LOC154872	0
GAGE1	0
NOM1	2864
MASTL	2177
TBC1D10C	12941
COX7A2	4390
SNRPD1	1788
MIR29C	40
SEMA4A	14869
CXorf40B	1975
ACN9	668
GTF2IRD2	59
FLJ34503	0
ALG1	963
SNORD58C	77
HSFY1	0
ATP5J2	3385
TEDDM1	1
AHI1	412
MAMLD1	282
CYP21A2	2
FYTTD1	10663
CXorf26	1717
TRIM27	5311
HACE1	1629
LOC387895	183
PLGLB2	6
ASMT	15
IGF1	4
LAMTOR1	12327
ADARB1	3636
DIRAS2	0
OR1D2	1
MIR507	0
C1orf63	4600
SMCR7L	6324
CDC20	53
SPACA7	0
ITGA6	13354
ZZZ3	6230
PPP1R10	6986
C6orf222	0
MIR193A	0
CCDC96	255
MYL1	0
C15orf50	6
FAM127C	27
PPP2R3B-AS1	68
ZNF575	307
SNORA71B	44
XK	437
COX4I1	28860
TMEM128	1110
MAP6	4
PARP2	633
ACO2	7796
GLTSCR1	6873
GPR15	129
PLEKHN1	115
LPAR4	6
PLD3	18595
FAM5B	0
NKD1	314
TMEM25	705
RTEL1	1848
INO80E	4018
LRRC26	121
ZNF354B	514
CLCF1	1614
GPR107	9551
C20orf72	1343
PROCA1	183
H6PD	15695
CYS1	4
MIP	2
NAGS	67
EFNA4	360
CMTM4	668
SOBP	32
SGCA	28
STRADB	701
FTMT	0
MIR1277	0
OR14C36	0
SLC39A14	1042
CLIC4	4840
ZNF670-ZNF695	0
EYA3	2496
CCR7	16501
FAM131B	315
MIR934	0
SRPR	22187
NEK4	2603
C9orf140	667
VSNL1	1
SFTPB	21
MRPS17	376
RPRD1B	4210
FAM129B	7702
MARCH10	16
TAF3	4960
LOC653160	468
LRRN1	115
LOC100505687	285
ZDHHC8P1	1
LNX1	319
CSNK1A1P1	550
POLR2B	10725
CDK4	2761
PRDX5	8111
ANKRD16	396
CAMK4	4399
GIGYF2	10389
TMEM97	541
NGEF	3
ACP2	2567
COX6A2	1
PLA2G10	30
KCNJ16	2
S100A6	54020
SUN2	123431
AR	44
PCDHGB5	118
MYCT1	51
PHF10	1704
CA5BP1	947
KLF15	12
IYD	0
OTOA	17
PTTG1	309
FKBP3	1963
MIR3622B	0
MIR29A	4
EPSTI1	3361
CYBASC3	13268
ZNF321P	3
SLIRP	1032
PRB2	0
NEU3	1019
DDX43	83
U2AF2	19257
PTMA	33228
SDC1	12
RRN3P1	226
LOC283116	0
VSTM4	19
CFB	59
SNAR-A5	0
LOC100506368	0
PPFIA3	244
ZNF248	460
