GENE_SYMBOL	EXPRESSION_VALUE
RRAGB	423
UBE2L3	1906
ATP5O	4327
DPM1	1389
DHRSX	594
LOC100505576	240
LOC400643	0
TSGA13	0
GATAD2A	7360
SLC2A6	2366
SCN4A	46
FLJ40504	0
HIST1H4E	35
AGAP5	31
LIMS1	3487
PRKAR1A	7846
SHISA8	84
MIR198	0
SPAG1	267
PDHX	863
LOC100131726	1
SLC9A4	0
GPR152	74
CDC16	3070
SLBP	3234
CAPS	747
TAS1R1	11
TFE3	3816
CD58	612
LIN9	176
LOC100505658	31
TMPRSS2	0
ITPRIPL1	226
CCDC69	12587
DBX2	0
TJP2	1372
POU2AF1	1807
LOC146481	0
DENND2D	3814
PDZD4	3062
FAM110C	31
IFT74	328
OR4S2	0
GALNT10	5012
MIR941-4	0
XYLT1	5194
KCTD19	13
LRRC49	4
FXC1	1631
SLC7A5P2	156
RCE1	1302
NCRNA00293	0
RAB32	1731
GNAS-AS1	3
ELK4	3997
LOC100505716	85
WFDC10B	0
SKIV2L	2839
CPSF2	1476
OR2L8	0
SCXA	0
C20orf96	106
FLJ39582	113
C12orf42	96
KRT26	0
GAS1	77
CYP4F3	7
PPP4C	3327
EXOSC1	828
SNORD114-5	0
SERPINB7	0
KIF13A	1347
GUCY2D	42
NUDT15	1052
COG2	1698
HNRNPA1P10	0
RDH11	2546
PTPN22	2338
PHYHIPL	0
RNASE7	0
UNC5CL	232
AATK-AS1	0
TERF2	1423
DOCK4	111
MIR4323	0
FAM107A	0
MIR299	0
ALDOB	4
NUPR1	0
SYT6	2
KIR2DL4	76
ICT1	369
PDE4D	7654
MMD	2761
SH2D7	0
ARFGEF1	4603
AMMECR1L	1760
SULT1A3	0
MESTIT1	2
CACNB2	61
FXYD5	19609
SPNS2	98
LXN	198
NRAP	0
PVRL3	162
ZAK	780
FLJ16341	2
BCL7B	5258
WARS	9962
CCL13	0
AGAP6	237
SNORA41	55
TBPL1	1065
CABS1	0
POC1B-GALNT4	33
TONSL	352
LOC728716	0
KRT38	0
SNAR-A3	0
MSMP	202
OTUD6B	482
SLC6A7	2
GOLGA8F	0
MIR381	0
CDY1B	0
LOC284801	302
LLGL2	1843
LOC647979	7838
TGM1	71
TRPV4	101
ZNF566	250
PHYH	457
TRIM58	1562
MIR338	0
CC2D1A	1450
NRM	700
MIR548F4	0
MEFV	1755
SETD4	534
DDB2	1444
CRX	0
PPP1R7	2329
ZNF558	627
MIR4737	3
LARP1B	611
SCOC	564
AP2S1	2028
BAGE3	0
AMY2A	0
PIK3IP1	15408
ZSCAN18	1432
LOC113230	115
SURF6	1299
LOC254100	85
GVINP1	1793
LMX1A	0
C3orf79	0
SIX6	0
PHF1	7305
MIR1234	0
C17orf78	2
GAGE12G	0
MIPEP	289
TSSK3	513
TUBG2	166
ZBTB47	330
SLC36A1	601
TLR3	95
MIR636	22
PAF1	4124
MIR4473	0
CDK2AP2	2838
MIR4762	0
MIR15A	0
MIR622	0
ABCA17P	5
RPS17	0
ATAD3B	1127
TECPR1	4096
C14orf50	4
KRTAP5-9	9
FKBP1AP1	124
ELF2	2003
ST7-AS2	6
ZNF682	146
AA06	0
COL5A2	51
PKIB	43
GBA3	0
HYAL2	232
BCAP29	1070
C6orf130	946
MRPL10	2981
PRSS21	140
MKI67IP	920
MMAB	424
PLEKHH3	50
MYCN	9
MIR484	0
KCNK1	10
CTDSPL2	2737
INMT-FAM188B	0
SNRPB2	1976
ALOX12	992
ZNF532	408
HIGD1B	16
FAM111A	3189
DTNBP1	1369
TBC1D14	2272
SLC25A23	631
AASDH	550
SYTL5	3
OR1I1	0
LOC440028	9
KIAA1432	2318
CKAP2L	71
ZNF324B	153
FLJ33581	0
PROCR	70
TTC27	1017
HOXA9	8
TGFB1I1	121
TRIM49	0
RNF139	13698
FCHSD2	5289
ZIC5	0
PLAC1	2
PGM3	578
NFASC	3
LOC441666	33
FIS1	2657
TTTY23	0
MKRN1	9623
WDR45	1707
TAC1	0
CXorf57	602
GDF3	0
CCDC155	1
MIR3928	0
LOC100507206	16
CCDC88A	2167
CEACAM7	0
HAUS3	3349
MIR502	0
GPR52	4
SH3GLB2	2692
TAS2R50	2
SLC4A8	134
TMEM86B	613
LBP	1
ZNF358	654
FAM83B	0
FANCC	255
LOC100507217	13305
C17orf87	571
GLYATL3	0
NOSIP	5388
OR4F4	0
HOXB13	0
MIR128-2	0
ZNF304	591
C21orf58	145
SLC25A4	505
BLID	0
FADS3	307
FAM66E	0
GMIP	8017
CNTFR	2
AICDA	3
KRT8	3
IGSF3	7
PKM2	26652
LOC643719	3
PI4KB	6177
TTC23	31
LOC100126784	1
HGC6.3	0
SENP2	2013
PMVK	1257
MIR497HG	94
HTA	0
RGS2	57810
CYTH3	1087
MIR335	0
MYH6	0
KLHL5	1828
PRELP	0
GULP1	0
PRPF19	4317
PDLIM2	3130
WDR31	10
ANLN	84
SMN2	0
FGF7	2
ZNF826P	7
GDF1	3
RUNDC3B	23
RNF122	1226
BUB3	4362
ZNF736	240
RFX4	3
ACP5	1547
CNRIP1	26
SLC2A13	208
ESYT1	9061
DDAH2	1188
MIR4684	0
LRTOMT	170
CCNC	1763
XKR5	0
AEN	1939
SNORD75	14
ELAVL1	2449
TBX15	9
LOC646168	0
UCP3	243
WDR52	440
INHBC	4
MYO3A	6
CABP2	0
LCMT1	1083
MIB2	2259
LOC100128338	7
RBM38	20151
MS4A13	0
FBXO22	224
LEPREL1	59
LANCL2	1221
ZC3H15	4517
RNF181	1065
AATF	3712
TMIGD1	1
RAB7A	8239
KIAA1328	353
P2RY1	47
C5orf41	6785
NDUFS4	895
POU5F1B	30
NCRNA00326	0
TTTY18	0
STX18	898
FLJ35776	207
CTBP2	1002
RAD23B	5064
SGSM1	182
ZNF169	212
GCM1	9
BEST3	9
CATSPER2	39
NOS3	103
M1	1
RAB19	21
ODF2L	1107
SLC7A4	3
MTF2	2230
LOC645206	2
LOC100289473	4
CACNA1I	2073
PLEKHB1	966
GSTM2P1	127
KCNMB2	0
GFER	1029
VNN1	384
WWTR1	17
MIR3911	1
NEFH	78
CCL22	5
MCTP1	802
ECEL1	3
PSAPL1	0
C14orf79	76
ZDHHC22	0
TMEM39A	1492
MIR4774	0
ANGPTL7	6
BCAS2	4821
SARDH	168
ZNF511	879
C22orf45	72
RIN2	828
TFIP11	4210
KLHDC8A	5
NOS1	0
LOC100506433	0
LDLRAD2	31
PCIF1	4247
LATS1	1963
SLC12A6	4953
MAPK3	2030
APOA1	15
TSGA10	128
SGMS1	1969
DCUN1D2	514
MARCH5	1474
SNORD81	96
PRDM4	4022
UGT1A8	0
MRPL9	1864
JUN	182460
ZBED1	2757
DEFA10P	0
BOP1	193
MIR548A3	0
CXorf51	0
SLC9A11	1
MRPL16	912
PDIA3	7334
NCKIPSD	569
LOC400680	7
MAML3	845
NARG2	1649
AJAP1	29
MEOX2	0
FAM19A5	2
LARGE	425
PEX7	249
RNASEL	478
PLXNC1	4895
CCDC109B	4731
UTS2R	1
CELF5	12
LOC340357	4
C9orf103	267
GEMIN2	184
ZCCHC7	1955
DGKB	0
MIR450B	0
CSF3R	9402
CD5L	3
ARHGAP9	10475
SEMA7A	1215
RAB6A	3606
GPR19	37
PMS2L2	0
DOK4	111
RBM34	2514
FLJ27354	73
IFT57	1877
ENTHD1	4
PDCD4	11188
TMEM19	1145
BCMO1	0
MOV10	1916
ZNF418	75
HIST2H2AC	55
KCNA7	0
PIPOX	24
