GENE_SYMBOL	EXPRESSION_VALUE
DEF8	2964
PYCR2	3134
RPL39L	128
MIR617	0
SPIN4	292
MRRF	655
BTBD17	1
PSMD12	1318
PEPD	2852
C8orf73	373
MIR659	1
FH	1364
SNORD1A	4
LARP7	2453
MED30	911
NME5	0
SNORD88B	8
CALM1	33604
PGR	0
SLC4A9	2
TMEM160	639
TMEM208	886
WASH5P	5
METTL21D	630
PHF20	5334
CCDC113	4
BCL3	3627
PHF11	2960
RASA2	2724
POLG	4719
DSCR8	0
MFAP5	11
SNORD125	0
LOC285456	10
VRK2	1447
SNORA36B	0
SLU7	5078
MIR320B1	0
PTGES3	8014
CCDC165	31
CYP1B1	12232
PILRB	3934
KRTAP10-11	0
RFPL1-AS1	37
GABRA5	0
TTTY21B	0
SPG11	8934
WBSCR22	2512
MZT2B	899
LOC283624	1071
PIN1	1634
XPO5	1740
SNORD114-19	0
CCNL2	3669
SCARNA2	139
BICD2	7182
RGN	0
C1orf105	3
SUCNR1	7
LOC147093	0
DRG1	2039
NAGLU	1155
RBMX	7699
GALK1	774
SNORD26	53
GPR33	5
LGALS13	0
IGBP1	4775
C1orf141	1
C11orf40	0
ATF7IP2	653
CLEC4C	354
HEATR1	1784
YY2	104
TMEM30A	13055
LPAR2	1525
SLC38A2	12604
SRRM4	0
PLA2G4A	282
LOC100125556	23
EHF	22
ZUFSP	523
MIR4796	0
HOMER3	1449
EDARADD	6162
KCND1	92
CAPN5	250
KIAA1715	2334
KIAA0754	513
BORA	375
ERCC6	1059
C20orf46	9
MARVELD1	1301
FIG4	2895
CLEC3B	46
TRA2B	11465
KRTAP9-3	0
IFI6	1762
MIR516A2	0
SPAG4	47
ARSA	1993
CILP	48
C10orf11	383
D21S2088E	0
HS3ST5	0
TUBB2C	4991
MIR4647	0
JAKMIP2	391
SEPSECS	855
TREH	0
COL19A1	151
ITGA3	401
EREG	1179
HARBI1	172
LRRC37A	14
SLC35F2	622
C6orf112	0
MIR184	0
LOC340508	2
ZNF417	586
PIGX	1300
RBMS2	648
LEO1	747
SMC4	2577
TMEM18	1066
PPP2R4	4841
HMGB4	0
CROCCP2	723
DFNB31	187
SH3BP4	279
LOC144438	2866
CMTM1	89
MICAL3	1702
MYBL2	303
MIR4694	0
KIAA0776	2176
SNORA77	4
MIR4262	0
KGFLP2	9
MTMR14	7110
VASN	60
LOC200261	8
SNORD113-6	0
LOC440970	0
LOC374491	0
OR10A6	0
LOC100216001	0
TBX5	0
GOLGA2B	467
KIAA0748	2837
RAD23A	4487
PRSS55	0
ACTR8	1316
ZNF229	45
GPR183	13659
RPL12	11492
NDNL2	3327
DOM3Z	630
TJP3	246
LOC643401	0
