GENE_SYMBOL	EXPRESSION_VALUE
DYNLRB2	6
C1orf186	58
ABCG2	26
TBL2	2438
LOC400654	0
SRRD	1077
LOC100288846	124
OR7E5P	0
ZNF197	2243
PIWIL1	0
CRNDE	11
ALDH1L2	78
LRRC37B	1290
RD3	0
LOC440104	979
LOC90784	833
LMAN2	15334
CAPNS1	33192
RIIAD1	0
PIGH	773
MOG	1
CASP8AP2	7327
PCNAP1	2
GPR3	107
KCNJ1	25
OR4F17	0
TNRC18	15530
CDT1	354
PIP4K2C	3029
VPS72	4160
LOC100130950	1294
TCF25	14021
SLC6A14	0
LOC100505666	65
RBMY3AP	0
EML2	3488
NOTUM	8
GCGR	0
TDRG1	3
KDM1B	5517
SNORD104	84
TTTY20	0
MIR4676	0
SIRT3	1238
DDX59	2877
FITM1	98
MIR376A1	0
PRDX6	12478
MYOM1	283
RND3	0
MOCS2	2342
SBK2	0
CXXC5	2713
R3HDM2	9567
F13B	0
LRRIQ3	114
NUP43	1607
HPS3	5175
DEPDC7	63
TMSB10	170269
GPI	19324
ASB2	396
SRGAP2	3031
SERPINA4	0
OR4K15	0
KRT42P	0
MIR1250	0
SNORA34	29
MIR4305	0
ITPK1	13275
PIH1D2	6
OR51M1	0
C9	0
MIR3185	0
NOP58	7659
MYL7	0
EDC4	7613
RTP3	0
MIR4718	0
FLRT2	0
TMCO6	1278
PYGL	9460
BRCA1	434
TCL1A	2029
SRD5A1P1	199
SPINLW1-WFDC6	0
VTRNA1-1	6
FAM53C	6550
EEA1	4949
SULT6B1	0
TTC9C	1207
EIF1B	3768
UBASH3A	6428
RNASE11	0
GNL3	5114
TAL1	1087
DEFB128	0
MIR3678	0
ZBTB5	1141
PSMD4	7839
COL14A1	1
MYD88	25297
LOC646471	340
JAM3	1516
RAB6C	0
SFRP5	263
KIAA1704	1301
KCNK6	2483
SPANXN1	0
RAG1	70
PLEKHM2	13453
CMTM2	172
CCDC64	5406
MIR548F2	0
MIR4485	0
RWDD2B	1164
WFDC10A	0
ANKRD46	577
PARD6G	69
NPR3	195
ABTB1	13147
IDO2	14
GPR63	16
LOC284865	1
LRIG1	6364
VIPR2	23
LOC100288123	153
MRPS18A	1881
PSMD6	6288
PLXNA4	1055
GPER	317
MGC14436	2
SPATA5	1457
MIR548J	0
SEZ6L	636
AKR7L	14
MEMO1	1128
LOC100288778	527
ALS2	1239
LOC285205	0
PDSS2	1886
MIR4440	2
ZNF526	1324
C7orf16	256
ZIC4	0
KLK1	38
STOM	10867
PLS3	59
CCDC42B	29
TSEN2	540
NCAPD2	6852
ELF5	8
STARD10	1350
LETM1	3785
ZC3H12A	1859
FOXF2	0
CXCR6	138
PAQR8	3117
MRS2	2826
GSDMD	16019
CCNE1	187
XYLB	213
EPS8L2	1007
ASPHD2	1358
RASSF5	39825
NCOA1	12999
SAMD4B	3825
GPM6A	85
EDA	693
HP	1231
ZCCHC6	6529
SF3B5	7520
CD79B	8165
HOXD12	0
C3orf45	6
SLC5A1	0
ARL3	1258
KRT72	47
TDGF1	0
ORC1	200
PDZK1IP1	565
C14orf183	14
PCYT1A	2155
GPR119	0
KCNQ5	371
ZNF285	111
L1CAM	114
EBAG9	2451
CBX8	289
YWHAE	11440
PTPN6	42514
KIAA1370	4060
ZNF326	1680
SNPH	2875
SREK1	3758
E2F4	10607
DCAKD	1641
MFAP1	1301
ZSCAN2	1089
LOC150776	1710
SLC25A38	3569
MIR4734	2
CDRT15L2	2
PBX2	8090
CRYL1	3615
LOC100507341	0
DPH5	4318
CUL7	2043
CDKN2AIPNL	1215
CYB5D1	1021
NCRNA00303	0
ZNF350	1406
RGS21	0
AURKAPS1	60
JARID2	5305
LOC100131096	10570
PGRMC1	8347
C6orf174	370
TBC1D28	1
CAB39	21480
PAX1	0
ETHE1	4133
SLC6A11	2
ALG14	455
SYPL2	0
AK4	130
TROAP	109
SPC25	52
ANP32D	209
RGAG1	0
LOC100132352	128
LINGO2	81
DCTN4	4378
LOC100130673	0
RAB34	2427
ILVBL	3278
FAM98A	1001
FANCL	425
CCL4L2	4
TMX4	8866
BEGAIN	22
OPN1MW2	0
ADNP2	4204
NFYB	2190
ABHD12B	26
ABCF1	7482
WSCD1	22
PIGR	17
SPATA6	950
MIR942	0
ECE2	418
MID1IP1	9239
SPATA22	53
CDK20	570
LOC100507062	243
MIR4523	80
GBAS	6160
STK40	11662
FCHSD1	3246
RPS7	13981
RGS20	7
PTPN3	8
FAM55C	13423
NSF	2554
ENDOD1	5088
TADA2B	9789
LTC4S	79
MIR3668	0
FUNDC2	3219
GPR37	1
MBTPS1	14846
MIR7-2	0
PRRG3	0
FAM175A	3152
TRAPPC4	3331
PNPLA7	655
GMPPB	1553
ZNF367	748
KCNRG	46
APOL3	14155
KLHL1	0
ZNF17	687
FEN1	1222
C9orf70	0
BBS4	1219
TEAD4	3
PIP4K2B	9766
SFTA1P	1
MGAT1	42944
TRAPPC2	1438
MED12	6036
MOCOS	17
MIR1228	0
NCSTN	12860
THOC3	267
FAM46D	0
HULC	1
MDGA1	4206
INTS12	1970
ADSSL1	251
MST1P9	9
LOC100505841	0
CDKN2AIP	6445
HNRNPCL1	0
KCMF1	6660
APC	5085
CABLES1	116
LOC644838	1
INADL	4202
ZWINT	573
MIR3690	0
TRIM73	13
NAA60	6446
EDC3	3576
THBD	1915
TFDP3	1
HOMER2	479
CEACAM20	0
SNCB	2
LYRM5	1413
PGA4	0
C11orf16	6
FAM120A	19817
MIR320C2	0
PRAMEF19	0
FNTB	44
HEY2	9
TMEM151B	7
HIST1H4B	13
MIR939	9
MIR556	0
MARK2P9	4
SMOX	2244
C1QBP	9420
MIR548H2	0
STX16	19139
DERL2	2557
ALAS1	2954
CXorf23	765
LOC100506686	356
MIR634	0
RLN1	44
NKX2-8	0
NBPF15	182
UCHL1	25
HS6ST1	1491
C9orf72	5543
IDH3A	4580
TM6SF2	2
PCDH7	0
OR4D5	0
DCHS2	6
ZNF564	1453
LOC100129148	10
DET1	636
PITX1	1
CENPL	605
MGC16142	22
TGFB3	254
LOC283914	0
STRN	7311
TMEM207	0
ANO8	2483
OR10X1	0
MIR3918	0
GCKR	1
LOC339290	7683
PRAMEF13	0
INTS8	6255
CTAGE7P	204
C9orf100	257
C7orf45	0
POU3F1	24
SSX2	0
LOC389043	0
UAP1	1539
KBTBD6	253
TCAP	48
RNPC3	705
C6orf26	0
TAS2R1	0
MIR885	0
PPP2R2D	3908
PRM3	0
PHF17	8002
ORAI2	8792
NECAP1	1972
RIPPLY1	1
ZNF323	43
USP10	6227
MIR3675	0
MKRN3	149
FOXP2	0
HCFC1R1	1933
KIF17	23
FBLN2	450
LOC339166	0
MAPKAPK5	5017
SLC13A1	0
IGSF21	1
C3orf52	118
LDHAL6B	8
VGLL2	0
PRICKLE1	367
RAB9B	27
HTRA1	151
PLA2G1B	2
