GENE_SYMBOL	EXPRESSION_VALUE
TSNAXIP1	36
HSPB2	0
FFAR1	17
EBLN2	177
IQCD	8
CAMTA2	10979
ACIN1	19460
RECQL	3931
SMURF2	4756
FNDC3B	3372
DHRS11	282
SNORA61	258
OR52N4	27
CSTA	417
UTP23	1643
HAAO	78
MSH5-C6orf26	230
GK	138
FAF2	4955
FLJ45974	4
MPP3	12
CCL7	0
LCE1B	0
OMA1	1516
LRP2	2
LOC100132146	0
ZNF562	1422
MAP3K5	8248
MIR4799	1
FAM171A2	32
CLRN3	1
TAS2R8	0
ADSS	5064
ABCF2	2830
CECR3	0
FRMD6	52
ACTBL2	2
MAS1	0
CDK8	1268
LOXL2	313
CASP7	2102
TRUB1	1283
KIAA1543	68
SLC6A17	3
ANTXRL	4
GYG2	1
LOC338758	704
PKNOX2	0
FOXF1	1
TRPV5	1
ZNF479	0
INTS5	1781
DGAT2	129
FAM22G	110
HKDC1	487
RNY5	2
PRAMEF12	0
WIBG	1263
OS9	14476
WDR88	84
UMODL1	16
DEFB109P1B	0
MIR4659A	0
APPBP2	4075
SP6	35
AGTR1	2
SNORA70G	31
NUP88	4327
KDM3A	14642
TIMM23	693
MIR3605	3
PNRC1	40882
KBTBD4	1406
FAM65A	4925
C6orf58	0
CTSS	29900
LOC100128023	0
SORBS1	142
ALKBH3	1291
SNORA38	9
ZP3	112
ZNF608	102
LHX4	91
GPR65	2994
NRG2	27
PAMR1	0
ZFP2	107
KBTBD11	1352
GCLC	3330
ACMSD	5
GLRA3	1
SEPW1	5490
BUB1	188
ITGA9	14
HCG9	3
MIR4687	0
SIDT1	6384
ABCA5	2177
SNORD60	21
MIR3653	22
P2RY11	227
EIF1AY	3444
RBM26	7024
AOC4	0
KLHL21	9587
RPL26L1	180
TTYH3	3474
C1orf177	79
SLC25A34	119
MIR711	0
LOC100286979	29
MAFK	3718
TBC1D3	53
CWC25	3282
XAGE1D	0
MIF4GD	2992
GNG8	33
SSX2B	0
PEMT	799
SNORD8	3
NCRNA00112	1
OR6M1	0
LOC642929	0
EDF1	12966
SPEF1	26
AOC3	31
UPF1	13647
TBCB	5316
MYOZ2	4
LOC220980	7
CTAGE5	3007
LOC100132247	288
TMBIM1	16843
NECAB3	816
HIP1R	6133
LOC572558	0
SPRY4	30
SPRY1	177
STXBP5L	0
C11orf96	80
POP5	1483
GTF2A2	2182
EEFSEC	2015
C5orf28	648
PPPDE1	2675
NXPH2	0
LOC100302401	2
WDR90	643
POLDIP3	9559
MCM3AP	14977
HIST1H4J	6
PILRA	967
GCA	818
PTK7	228
ZNF193	203
NLRC4	229
LOC100132287	0
C21orf90	0
EEF1A2	56
ZBTB7B	11211
ZNF280D	3346
