GENE_SYMBOL	EXPRESSION_VALUE
LOC641364	3
FAM99B	0
ZNF485	128
DNAJC30	278
KRT31	0
LACTB	3197
PCDH9	534
DCUN1D3	565
PPP2R5D	2960
OR5H2	0
CLCN3	3223
CHCHD2	3429
HHAT	315
NKX3-1	188
ZSCAN1	0
DHCR7	1003
MAL	3358
PTCD1	1386
PPAP2B	24
GANC	2228
FIGNL2	65
ZNF391	58
MAPK8IP3	4422
NRL	58
MIR545	2
HERC2P4	0
NAALADL1	412
TUBA1C	1671
CMYA5	29
SYT13	0
LOC79015	86
HIST1H2BA	0
CAP2	0
SNORD4A	42
DNAJC5	8603
CCDC73	157
DLG3	864
FAM170B	1
NDC80	190
ADAD2	2
ZNF770	4718
ZNF688	389
OR52B4	0
NDUFC1	707
FOXO1	11023
OR8I2	0
CIB3	7
MIR9-1	0
FAM202A	50
TFAP2E	164
UGT2B4	0
C16orf53	1595
MAST2	1276
SCGB2A2	0
DYNLL1	2843
IGF1R	5676
C17orf105	2
POTEB	0
ZNF518A	5442
CPLX4	1
CADPS	0
FBXO38	2773
NPHP3	1613
INPP5B	2599
ITGAL	61313
WASF1	279
PCDHGB3	22
FAM86C2P	20
PARG	849
FAM171B	40
ADORA3	40
PCTP	1112
POLR3G	98
VPS41	5119
TMEM38B	595
PSG10P	0
SLFN12	706
IDUA	539
LOC285359	49
GPR82	37
C12orf34	65
C4orf10	518
IMMT	4547
RPL10L	0
LOC100131564	726
MB	4
KRTAP12-1	0
ARL4A	6592
HSP90AB2P	629
CGRRF1	1109
C7orf30	414
ABCB11	0
PPP2R3B	427
SHOC2	9783
PACSIN1	165
VSX1	2
DCN	1
FICD	168
LOC100526820	52
MTMR6	8097
CCDC144NL	1
PPM1L	1359
GNG12	0
FCRL3	3436
NSUN5P2	112
LOC100499183	0
LOC154822	14
GNL1	3529
OR8U8	0
BAK1	1217
ZCRB1	909
LPGAT1	11773
MIR32	3
TMOD1	57
NT5DC2	195
ATP6V1B2	12693
DPYSL5	0
SSX4B	0
RAB25	17
NEIL1	327
SNORD66	6
PRDM12	2
GGT3P	0
LILRB3	5467
SSX8	0
CSNK1G2	6042
ACVR1B	2072
ZNF32	1168
ABHD14A	270
CHCHD4	353
RPS3	67111
MUSK	2
PARL	2724
GNB1	33916
RBMY1D	0
SHMT2	3170
MIR1306	0
LECT1	3
CSNK1D	9896
PLEKHG4	650
SNORA11	24
NCAPH2	2062
ELFN1	2
PSMA1	6200
LSM12	202
CDHR4	3
ZCWPW2	27
ITIH1	35
MIRLET7I	3
STMN2	3
