GENE_SYMBOL	EXPRESSION_VALUE
MNDA	31766
KLK15	0
FRA10AC1	984
HOXA7	3
ACAP2	17314
TJAP1	3620
SNORA25	98
RAD9B	112
COMMD4	1907
SNX22	1468
IL12A	140
SEC22B	4508
IL20	4
LOC100505894	75
RHOXF1	23
ARNTL	6463
PTPN20B	0
MIR99B	1
MIR4461	4
CHMP1A	10712
PIK3R4	3120
FAM71D	1
SPTBN1	22911
PFKFB4	3790
CLN3	6572
EPN1	13199
C10orf122	0
MIR1292	25
CHMP4C	11
SAP30BP	5749
MIR4632	8
RFK	1861
LYPD6B	6
PM20D1	119
C14orf80	2236
HN1	6505
TMEM87A	7712
BBS12	161
PACS2	6591
ZNF205	196
CTNND2	12
C18orf32	4923
LOC100289178	5
HIST2H2BF	104
LOC100507634	138
PARVB	3541
MMP3	0
CAMK1D	2793
APTX	1840
CENPVL1	0
RPL8	134789
IL7R	21666
MIR548G	1
SPATA20	2155
NCK1	4164
GRIN3A	149
TSPAN14	39855
DGCR11	355
APOC2	4
LOC100506190	2865
EDEM2	5922
CHMP1B	41432
OSBPL6	18
TOP1P2	0
IRF3	7643
CREG1	10599
HIST1H2AC	1160
DUSP9	1
IMMP2L	289
SMC3	6457
ZNF680	340
GAS8	269
SNORA39	4
GTF2H3	1507
PC	880
MAGEA11	0
FUNDC1	480
MTG1	1832
PTPN20A	0
TET1	261
SUSD4	444
CDC23	2060
CRYAB	1
C6orf118	0
FRG1B	1010
NIPSNAP1	4220
NAT6	1117
PLXNA2	1116
MAP4K3	1755
CDH24	175
TPST2	10369
MFNG	20790
CSF2	2
SERGEF	2047
PDCD11	5229
C16orf70	3805
NEURL	2617
XKR4	0
MGC2752	5024
FOXRED2	549
FAM90A1	27
OR52B6	1
LRRCC1	665
DISP1	562
UBXN11	7168
SCARNA5	29
MYH15	5
CTPS2	793
MIR155HG	103
OR4K5	0
CES1	122
FGD2	16687
LOC100526771	4
SEPT8	1649
RARB	39
CHFR	8920
SUV420H2	1845
C12orf70	2
GSC2	2
MCM6	2807
MTERFD1	663
KCNQ2	4
ZGLP1	218
ZNRD1-AS1	113
PRKCI	1568
SFPQ	48901
LPPR2	5779
RLIM	15944
RANBP3	7296
KAZALD1	12
TEKT5	1
HLA-DMA	19637
HIST3H2BB	29
CCDC146	738
SRA1	6352
PPME1	1494
ARG2	1316
C19orf47	1443
MYO15B	12912
SUSD1	10075
OR3A1	2
LILRB1	11077
CCDC106	451
KLHDC2	3206
SNORA74A	0
LOC100131234	25
PES1	4871
LOC285692	0
CNP	6402
CASR	4
C14orf43	22706
NTNG1	18
PAK1IP1	968
STMN3	3971
BRMS1L	587
CECR1	59734
RFC1	7568
RPL21P28	268
MYLPF	61
EIF4B	33794
LOC400238	1
CACNA2D4	2098
BRP44	4069
UTP3	2676
STIM1	23966
CARD11	24724
CT45A1	0
APOF	2
LOC650368	1
FAM46C	84066
ZMIZ2	13708
LMNB1	5285
LOC152742	5
MIR4729	1
RAMP3	5
LOC100128714	0
RPGRIP1L	168
LOC255480	0
LOC728084	10
MMP9	550
FILIP1L	612
LOC283738	0
RABL2A	356
MIR4690	4
LOC100130386	1
PADI4	3640
LOC348120	0
LOC441177	0
FAM106A	6
MIR758	0
NCRNA00287	685
GNG4	4
PSMA5	5657
SMG9	2476
LOC286359	0
SNORD70	5
KDM1A	6545
GOLGA8B	772
DIMT1L	2676
LOC200772	488
GLRB	0
PPP6C	10289
C19orf33	0
OR2T4	0
MIR320D1	2
C7orf59	9518
RHOXF2	3
DICER1	9291
CYHR1	2634
TIFAB	90
MIR4322	2
MIR125A	0
PLLP	57
LOC284837	2127
SPNS3	1077
MATL2963	618
CTSZ	46170
PGBD2	590
HIF1AN	5666
CNTRL	10968
PBOV1	0
OR11L1	0
HECTD2	161
MOGAT2	0
TSHZ2	783
LOC100507043	11
TMEM38A	456
NOP2	4494
PCDHGA5	15
NET1	1665
TFF3	2
OR13C8	0
STYXL1	2009
INTS7	1804
LRRC3	122
CCDC60	0
TBC1D10A	6315
PRNP	22812
PNMA6C	3
SPDYE5	28
LOC653653	2673
L1TD1	52
LPAR6	3269
C14orf162	2
IDS	43333
CYP7B1	6
NLRP6	539
CAV3	0
MIR448	0
PRNT	0
CCDC144C	8
AIM2	451
PLA2G2A	0
CATSPER4	0
ZFP36L1	58559
ZNF354C	397
VTI1B	2563
HHIPL1	2
UBE2E2	1826
IMPG2	90
LOC503519	0
RPL23P8	6092
NRBF2	3418
BCL11A	2049
KATNB1	3503
YTHDF1	7428
CSH1	0
HEPH	3
MIR4307	0
HDAC5	11694
HIF3A	0
LOC401431	138
C7orf53	204
GJA9-MYCBP	2172
EP400NL	373
FAM58BP	15
MIR1262	0
SLC41A1	3308
TRDMT1	806
ZNF461	686
EHD4	7199
KIF21B	24622
UHRF1BP1	6485
NUDT16L1	4100
LOC100506085	0
MIR203	0
SYCP1	0
PCSK1	3
SYT10	0
FAM102B	6049
TSGA10IP	53
COPS5	4062
MAP3K6	956
CAND2	211
UGT1A9	0
MORC1	2
C11orf35	463
PCYT1B	69
SEPHS1	2155
MIR3194	0
MKS1	694
OR6C6	0
ARHGEF25	117
MDM2	11837
ERLEC1	4539
RBFOX3	65
RNASET2	23387
KIAA1274	456
GOLGA2P3Y	0
SEPT2	23892
TMCC2	743
BCORP1	0
MYO3B	69
NXF2	0
SNORA11E	0
LOC440600	49
TSC22D2	11477
TTLL9	4
MRC1	40
SYCE2	117
YWHAG	11303
C2orf76	401
LOC100130417	0
LGALS7	0
RNF25	1389
CD300LD	18
MIR4424	0
GLT8D2	43
STK35	4239
CCDC59	4095
SNRPA1	881
MRPL34	2843
TTN	2621
CCNE2	237
SLIT1	186
TRIB1	36086
FAM83G	554
NRADDP	46
TMEM220	304
ANKRD62P1-PARP4P3	5
MIR3197	0
SOCS7	4540
YY1	13549
ZNRF1	1112
NFE2L2	22740
C17orf110	21
ARL16	1081
ALG9	1370
C7orf73	5401
TCEAL1	490
MAFA	84
CES5A	0
S100PBP	3154
LOC619207	252
IQCB1	1920
CRBN	7110
MIR581	1
RPN1	20374
MIR548A2	0
MIR3663	0
LIN52	620
KCNG3	2
STARD13	133
LRRN2	100
C5orf24	2225
MED4	4771
LOC339442	1
LOC728393	0
SLC11A1	20159
OR52A5	0
CD300E	40355
RBP4	5
RANGAP1	9213
EPHB6	4164
GNB1L	676
VEZT	3491
ATPAF2	1986
XPO7	9490
IGFL4	0
MYSM1	5215
MIR3679	1
ANXA3	29
PAQR4	1315
SLC30A3	5
TNPO2	5420
QSOX1	15899
SELT	7667
PAFAH2	3888
DIS3	6996
SPEF2	599
ANAPC16	14453
MIR4767	11
FAM114A2	1462
LOC729176	490
LYRM4	2279
IARS2	10622
SNORD1B	14
MFSD9	1039
TRIT1	1198
TGFBI	50303
GINS3	311
GEMIN7	1009
SERPINB1	21021
ARRDC3	24356
LOC283922	458
SIAH1	1034
USP6NL	3468
ACLY	20353
PDE11A	0
GAS2	16
STOML2	4335
TMEM106B	2354
XRCC6BP1	569
AMT	418
TMEM109	15076
CNO	1814
CMTM3	13995
SRD5A3	1595
HLA-DRA	247939
TICAM1	10707
OR2M5	0
C16orf74	534
MIR586	0
SLC25A20	1817
TNFRSF10D	2572
NGB	0
PLB1	2402
HCLS1	63379
CETN1	0
CPNE1	16015
COL24A1	84
TCEAL2	23
PET117	292
PCDHA12	0
TM9SF2	19479
ZNF470	222
LIME1	12337
SLC35A1	2870
PREB	5406
TMEM127	19002
GPR144	0
AFP	0
GLT6D1	0
ADRB1	96
TEX14	664
CCDC71	1147
LOC100132741	1
LOC100506068	10
RAB27B	1189
FOXD4L1	0
HSPB3	0
ZNF487P	517
SLC16A11	144
C16orf13	3453
IL34	8
C9orf78	12075
LOC441025	0
FLJ22536	8
DPF2	4573
SIDT2	21832
FOXI3	0
ATP6V1C1	4883
H1FNT	14
ACOXL	10
PARD3B	32
SLC6A9	16
GPC5	2
C7orf74	2479
C6orf146	5
C15orf62	350
MFSD8	958
CDK2	1245
ARAP1	54055
ATF4	44366
LOC613037	4
SNORD71	4
LOC728175	9
CBLN2	2
SNORD117	13
MIR93	41
LOC100616668	90
KCND2	0
CXorf56	1614
MIR487A	0
UBTD1	1056
C20orf151	0
HIST2H3A	0
PLXNA3	2732
ANKRD30A	0
FUT8	2809
MARK3	10307
RAB12	3420
KIAA1191	6603
TMC5	15
SLC16A7	1488
OR2L1P	34
RUNDC2C	282
TMEM188	2203
OR5B12	0
LOC100129480	13
DDB1	19514
IQSEC3	71
SNORA50	7
SYNPR	0
PTPLA	57
ARHGEF10L	5011
TNFRSF13C	1526
LHX6	6
GGA3	10425
TAC4	38
BMP15	0
MIR4792	0
OTX2	0
BZRAP1	5254
HK3	21329
WFIKKN2	2
VAT1	5630
HIST1H4H	60
NOD1	3586
RNPS1	9296
CBLN1	0
GRIA4	1
MAFG	9449
LOC96610	1508
LOC147646	63
MIR514B	0
FOXN1	1
RNF5P1	736
REN	0
CARD16	2848
LEF1	12241
FECH	2901
MIR4530	26
LOC145820	0
CHM	2793
SDHD	3105
IFNA2	0
CD6	32511
LOC554206	47
LOC389705	1
NUBPL	485
RP2	6714
MIR223	226
SLC25A32	3338
COMMD8	2342
RTN4	25323
TSKS	114
UGT2A3	0
MIRLET7A3	0
RDH16	76
NAT8B	61
RFX6	0
C17orf49	0
IL27	50
SLC45A2	1
MRPL50	1090
FLJ43826	1
LOC100131551	0
NCRNA00314	0
INE2	0
RNF126	9189
C5orf25	1005
RCN3	637
C13orf33	4
NCRNA00085	68
SMEK1	25877
C11orf57	2765
MIR3609	37
HCG25	42
FRYL	14955
COG4	6162
C20orf203	16
NADKD1	2023
MS4A10	0
ALDH8A1	105
NEUROG3	0
SNRPD3	6364
KIAA1407	567
IL28B	1
AKIRIN2-AS1	2925
PEX26	5618
CEP170P1	9
MVK	1085
TNFSF15	191
TNFRSF1B	121741
KYNU	4394
C22orf40	666
MLEC	8702
NCRNA00169	21
NCOR1	19673
SH3GL3	1
GRHL3	4
RGPD6	0
PBXIP1	36060
MIR518E	0
BTBD2	11977
MIR3158-2	0
LOC284688	0
NAA10	3613
SEMA4D	34677
DSTNP2	515
S100A9	220344
ATP5L	13269
MED17	2947
VIPR1	4116
RNF208	100
ELMO2	7793
RFX2	1126
BNIP1	1329
MFN2	11846
CAPN14	63
GPR45	1
TLR5	2303
FGF17	0
MIR483	0
MIR1227	2
FITM2	160
KIAA1024	106
OLFML2B	221
TCEB1	1611
NFS1	877
LOC647589	0
THSD7B	0
SCAPER	2369
C17orf89	998
PLA2G12A	1176
MIR3120	0
MIR4794	0
OR5B2	0
ZDHHC23	362
ANAPC4	3035
RGP1	1383
C5orf27	2
PHC3	17659
BECN1	7284
RAPGEF1	53141
RMI2	96
OR1J4	0
ECRP	141
C11orf31	5185
MX2	8677
RGS11	11
SUN1	6442
ZNF185	6198
HINT1	13348
EPM2A	657
FLJ22763	0
SOAT2	43
MIR1307	1
CAPZB	44447
ZNF823	300
PDE9A	72
PLEKHA4	135
LOC100129269	14
SKP1	10744
SERP2	17
PNLDC1	6
B3GNT7	3409
TMED5	12434
MTR	6095
DCTN5	5741
SLC17A3	6
MIR149	1
CUL4B	8602
LOC390940	64
ACTR3	31088
SYTL2	5343
CHRM3	3
ALG10B	478
PLA2G2E	0
FGFR3	6
CRIPAK	1637
ZNF493	588
FAM20A	238
FAM159B	0
JRK	2206
GADL1	1
LOC728613	110
FOXR1	0
TAS2R16	0
FKSG43	683
POLR1D	10460
H2BFXP	5
PMCHL1	0
TREML4	428
MSI1	0
NSMCE1	3594
SP140L	3750
CNTNAP4	0
OLFML1	7
MIR152	0
NEB	244
MIR191	9
CFP	36951
DDX4	0
WDR74	9902
KLK5	0
C10orf35	193
C8orf12	1
DUSP16	5558
ANO2	5
LOC729121	0
WBSCR17	0
RGSL1	0
FAM74A3	0
MTERF	685
DOLPP1	1097
C2orf50	9
PNPLA6	19050
ERI1	1228
UBE2MP1	1415
LIN28B	0
ZNF710	8920
MEST	368
CRIPT	732
HBBP1	0
KRT32	0
ARHGDIB	117691
KDM6B	44332
DIP2A	13016
LEPROT	7585
APIP	674
FAM131C	0
SPDYC	9
LOC100128593	5
MIR3202-1	0
KDM4A	6872
NDUFV1	9419
MIRLET7D	37
MGC72080	405
KLHL17	860
FZR1	6727
ULK3	5024
CCDC87	21
IQCF4	0
MIR193B	0
MIR3659	0
WIPI2	10145
STX5	7170
HYI	0
LINGO1	0
USP11	5374
PRKAR2B	2903
PEAK1	4129
GPN2	1891
TK2	4356
SYTL1	10858
MXRA8	181
UBE2V1	9971
NBEAP1	2
TACR3	0
DUSP4	2916
MIR3616	0
F2	4
IFFO1	5789
TTTY1B	0
FAM198A	39
ATG10	598
CYP2S1	1625
TTLL13	28
MIR4652	0
GABRE	3
ZFYVE19	2141
COCH	125
MIR548M	0
C10orf53	0
C3orf22	0
PPM1B	8417
SLC2A3	77056
NBEAL1	839
SLC9A7P1	1702
KCNT1	81
