GENE_SYMBOL	EXPRESSION_VALUE
ABT1	5239
GEMIN5	1818
SF1	70020
ATP1A3	1200
MIR3178	10
SLC32A1	6
ATCAY	0
PRRC2B	32285
CFD	8822
TMEM161A	1924
CCDC152	226
ZNF488	4
ZDHHC3	7914
SLC25A45	3951
CAPN7	8521
ICAM1	15782
N6AMT1	447
SPOCK2	100196
SAC3D1	558
AIM1	18503
AHRR	68
FAM153A	96
KRTAP2-4	0
MLL	25257
MED28	3791
EXOC3	7973
SLC30A6	2793
C1orf204	45
VPS33A	2952
SLC36A2	0
LOC100329109	139
GGN	71
C4orf47	8
HNRNPA0	37349
CALCB	3
LOC728228	3
C1orf158	0
VAV1	17072
MT1E	152
DENND2C	121
SNORD113-9	0
TRIM44	11062
ZNF384	8522
GAGE5	0
GUCA2B	0
ZNF202	1929
MIR490	0
TTC21A	1225
NCRNA00266-1	0
C17orf96	585
TIMELESS	2037
MAP4K2	10420
NT5C1B	69
ICA1L	1072
LRP12	228
GALNS	3033
TMEM129	5844
MIR4653	1
COL28A1	7
MIR4760	0
MRPL14	1582
GSTM4	1273
AQP7	11
CHAC2	181
BAGE5	0
TSN	6869
SRI	4384
APOA1BP	3716
RAN	9096
ANKRD30BL	1274
TERF1	1446
TAGAP	128771
CD93	12710
OR2S2	0
LOC100506436	283
RIMS4	1
SKIL	5272
MAGOH	3679
CABP4	245
POLR2E	10616
MAGED1	3330
PTCHD3	1
TRIP13	97
TGM6	0
SH3PXD2A	3014
POLG2	1146
MOGS	9540
PLSCR3	11546
CUEDC1	727
LOC285768	0
T	31
AIM1L	152
MIR24-2	285
STX10	6827
PTPN12	18421
PPP1R1C	1
AURKAIP1	5878
POLI	1447
PPIAL4G	1
CTXN3	0
OR2D2	0
C9orf66	118
C11orf91	5
CDHR5	115
RAB26	84
CAT	13297
DKFZP564C196	77
HCG4B	11
MAPK1	23196
LOC100507299	25
NCRNA00339	1529
TRIM43	0
C9orf142	5523
EME2	494
COL8A1	0
SLC17A5	1513
TTLL6	0
CXorf68	1
NLRP4	10
PSENEN	2661
SEC63	9137
AGTR2	0
LOC648809	0
MIR376C	0
CYP2R1	933
KCTD9	1445
FABP4	0
IL22	19
RPS19	99378
NR3C1	25304
ASPH	2744
GRM8	0
IL5RA	143
LOC100128420	542
SLAMF1	3816
ENTPD3-AS1	88
FMR1NB	3
ATAD2	3067
C10orf12	1917
C16orf89	2
SYT15	40
OGFOD1	2652
LRRFIP2	4679
MSX1	7
MIR3913-1	1
HECTD3	3684
SESN1	6025
S100A2	41
SEC22A	1529
UBE2K	8413
ANXA8L2	1
C22orf24	51
MED19	1124
ZNF496	1615
SNORD59A	73
HBII-52-46	0
MGC16075	0
HECA	81812
LOC401233	874
MIR2114	0
KLHL22	2340
PCP2	145
TMEM17	22
ALDH6A1	603
WFDC11	0
SUCLG2	6136
RBM24	14
ACER1	123
MLLT3	8890
CFH	663
CDC42EP2	565
FREM1	34
STX3	3692
VTRNA1-2	0
LY9	11629
FNDC1	0
MOV10L1	4
RAC1	5860
TRIOBP	5727
CHRDL2	1
HIST1H2AJ	6
LRRC59	8722
PELI1	15577
GTF2IRD2P1	3
UBL7	3679
FRMD5	8
CISD1	538
TACO1	1162
UBR3	8009
HOXD1	5
PABPC1L	1002
DEFB127	0
PPAN-P2RY11	2163
ZNF142	4905
FSTL5	1
ARHGEF40	4860
ATP2C1	8460
MMP14	724
TPCN2	3398
PRPSAP1	3702
RSPO3	0
SPACA1	0
ST8SIA6	164
CLEC12B	270
ADCY9	5018
SMCR8	11997
SLIT3	10
DCK	10109
PMCHL2	0
TMEM234	445
PPIL3	1746
LOC100129636	0
IL28RA	969
PRAMEF3	0
DNAH5	0
C1orf112	611
VCY	0
MIRLET7G	5
ESYT2	34064
MFSD4	138
OR5D14	0
KIAA0564	5345
KCTD10	4973
ROS1	0
LOC100288413	1
MIR363	0
TLR8-AS1	8
P2RX5	4015
MIR4798	0
ID2B	1785
UVRAG	11175
FPGT	515
LIMS2	578
LOC100287042	233
USP2	446
LRRIQ4	4
CDK19	4878
MIR506	0
NPTX2	36
FHOD3	114
SNORA58	0
LOC285103	0
APLP2	64805
AKR7A2	2324
DFFB	1410
TRAM2	4252
UCHL3	1590
TRIM77P	0
SP5	2
ICAM4	297
SLC25A13	1613
KNTC1	2117
PCDHB19P	1
CCT5	7487
BSDC1	8274
FAM124B	134
KIAA0355	8261
ITPR3	16266
HOXC5	5
ZRANB3	367
IRF2BP2	57105
TP53AIP1	0
C7orf34	0
LOC285326	0
LOC100131208	0
ZNF434	1667
EPHA6	0
ARL2BP	9873
PSMC6	1878
CEP85	2982
OR2M2	0
CTSA	12738
TTC14	4743
MIR133A1	0
GPR44	510
PLA2G6	3683
ZSCAN23	18
CASZ1	1885
LCP2	33614
TAAR5	0
TRAK2	16452
AURKB	159
VPS24	10210
HLA-B	550870
MAP7D2	80
CST3	35813
ASCL1	2
SPATA4	2
RNASE12	0
GRN	42584
ST20	123
NPVF	0
CAMKK1	1252
PRSS1	15
GALNT7	3044
TULP4	4592
LOC100507156	14
KCNS1	51
ATM	44675
BK250D10.8	1
SCUBE3	82
FKBP5	21127
ZNF708	2243
GPNMB	76
CAMKMT	612
SNORD111B	0
PIK3CA	7163
AHCY	6169
MIR519E	0
MIR4299	0
RABL5	283
CST6	3
ALDH3A1	1
LOC100216546	562
RWDD3	1293
MIAT	7276
TLL2	10
FABP2	1
APOL6	20966
SH3KBP1	21525
MIR2909	6
TPTE2P3	0
ZNF484	1039
MIR3618	0
GAL3ST3	1
FAM117B	10210
C3orf63	17729
GNB4	3182
TAS1R3	252
TET3	9794
SYCN	1
MAU2	10416
PPM1N	318
IFT27	1219
LOC100505622	364
MASP1	1
DUX4	0
ERV3-1	518
WTAP	21564
STRA6	1
FANCD2	1695
ADPRHL2	3183
SLC20A1	14290
REEP2	25
