GENE_SYMBOL	EXPRESSION_VALUE
LOC494558	0
CCHCR1	759
OR4X1	0
SNAR-C4	0
GALNTL5	0
RFXANK	1344
RNF212	18
C1orf101	40
LOC100506023	105
RNF19A	5611
WASH2P	121
CAPN1	7031
PRRG2	25
TAF11	1789
CGGBP1	9896
MIR124-3	0
MPHOSPH6	848
OR2L2	10
CELA2B	27
TAG	0
ATP2B1	14016
LTBR	1994
SLC25A22	925
NHSL2	852
GJB6	49
C1orf198	348
ATP6V1A	3444
IDH1	961
ZNF236	1635
UGCG	1214
MIR548AE2	0
DDX39B	8
PCDH11X	0
SLC17A2	0
DRAM1	756
SNORD80	168
KCNIP4	37
GNPTAB	6997
PCMT1	2981
NELL1	0
HSD17B6	33
LZIC	1040
KIR2DL1	333
MIR611	1
DACH1	94
LOC100131193	100
CDK5R2	0
CCDC107	125
ACCN5	0
C1orf43	7191
ZNF689	911
MIR450A1	0
ZNF7	1015
EGLN2	3551
FAM9B	0
NECAP2	6156
CCL14-CCL15	0
ZNF117	318
AHR	10375
IFI27L2	674
CASP9	1111
OR51A2	0
MIR564	1
SNORD88C	4
LOC645431	19
LRIF1	1233
ATP5L2	92
NCK2	4420
LOC100294145	608
LOC100505624	34
C2CD4C	0
LDLRAP1	4526
HERC2P7	4
TRAPPC9	2017
TTC5	482
C11orf70	0
ATP5G2	7770
GUCY1A3	213
LRRC33	2786
APOH	0
ELOVL5	7890
DENND1A	3641
TP53TG3B	0
SLC3A1	9
RPRM	0
MIR3180-3	0
PDZRN3	1
MIR4275	0
ANKRD50	621
HDAC6	2063
KRT82	0
PSMB1	5357
CCDC53	879
OR10K2	0
C1R	179
LHFPL3	7
LOC401164	0
MIR4742	5
ZRANB1	4504
TYRO3P	9
WHAMMP3	196
EXTL2	220
RUVBL2	1600
LOXHD1	62
FJX1	1
NKX3-2	0
SRC	1902
LOC158572	31
SMPX	0
MUM1L1	0
ASAP3	80
SNTG2	5
GAPDH	46823
NCRNA00114	0
FFAR3	36
SEBOX	4
MIR329-1	0
LOC100505536	0
PROM2	9
FAM24A	1
MIR3136	8
RNFT1	1139
AKR1A1	3024
HUWE1	16870
FOXC2	0
FLJ40434	0
CCDC116	5
MYO5B	75
ATF2	1980
JAM2	5
DEFA3	0
MIR1537	2
PDK2	1519
PIKFYVE	6235
ITIH2	13
CLK2	1386
C1orf152	8
NCRNA00163	3
C8orf34	0
MAPRE2	5846
CELSR1	449
CA13	123
ZNF707	629
PTDSS1	7580
HSPC159	199
CPNE3	4929
SLC38A9	864
FAM180B	2
PMS2	755
CSGALNACT2	7792
NARS2	889
TMEM31	0
RFPL3	1
SLC44A3	8
COBL	18
DPH3P1	76
SCN7A	0
GAL3ST1	0
ZNF627	470
ZMYND10	48
FCGR3B	208
SLC22A23	522
HSPBP1	913
LOC100130093	55
LOC100129361	1104
BSN	34
CCR1	3724
COTL1	46213
HCG27	78
CCDC63	1
C20orf4	2245
TMEM180	517
SNORD55	40
C1orf110	0
CD80	57
ZNF664-FAM101A	0
DHX30	3971
ABCG1	588
SLX1B-SULT1A4	18
LOC100499489	168
C22orf23	309
C10orf40	0
UNCX	0
LMOD1	1
RPL32	24672
EVL	13544
NPPC	0
MIR4283-2	0
C12orf56	0
C12orf65	640
CENPN	817
FLJ40292	45
MIR1912	0
FAM90A8	0
ARL5C	2
PDHA1	2178
SCARNA8	1
MMGT1	3660
FGF14	2
ALDH7A1	50
SLC9A9	1526
MIR615	0
LOC729178	55
MPPED2	11
APBA3	956
VASP	10437
NOL12	806
LOC727924	0
LOC729080	0
NKAIN4	0
NMI	2171
STOX1	13
MAP2K5	1424
MIR4643	0
DHX35	1035
MIR365-2	0
DND1	281
