GENE_SYMBOL	EXPRESSION_VALUE
PPPDE2	2479
SNORD114-18	0
RNF130	14900
LOC440131	10
FKBP7	48
DCBLD2	104
HIST1H2AI	4
MTVR2	3
OR2T1	0
JMJD8	1681
IL18	611
AQP4	0
BCL6B	0
ZNF468	989
ST3GAL1	12550
MIR614	0
COL2A1	0
TCP10L	9
CBWD2	272
RND1	65
MIOX	1
TLE3	6935
MIR378D1	0
RNF113B	0
LRCH2	1
SNORD95	18
FGL1	0
RPPH1	73
SLC35A5	1719
OR5W2	0
NEUROD1	0
ZNF648	0
C3orf27	1
KIAA0922	8287
MIR1231	0
NME2	6796
PCDP1	0
PI4K2A	2411
RBP1	0
ETFA	3507
CKMT1B	0
PHB2	9478
IL22RA2	0
ARRB2	22814
MIR181A2	0
SCARNA14	0
KLHL11	524
HHLA1	0
TTTY8	0
C4orf22	0
UPK3B	3
MPP2	31
RPL27	25865
PPP2R5B	1338
VARS	4052
DNAJC4	2012
PXK	2026
PNMAL1	28
LRRC58	2549
BBS2	1278
MIR944	0
GOLGA6B	1
MIR1914	10
FAM3C	250
BRP44L	1277
ANKZF1	1679
C20orf12	115
SMC2	948
C2orf53	0
SPDYE2L	0
TGFA	449
C16orf11	1
LOC641298	33
DEFB136	0
PCNXL3	3233
ST6GALNAC6	2889
C7orf71	2
MBOAT2	268
COBRA1	4101
OR7A10	0
ADCK2	1876
RABIF	805
MIR3186	0
MIR526A2	0
RAD9A	679
C1QTNF3-AMACR	3
KIAA1804	205
BACE2	93
TRIM26	3495
SYPL1	3134
TNFRSF1A	5761
DNAJC15	1472
HSD11B1	12
DCAF8	3957
MMP25	597
GGTA1P	968
SFRP4	2
PSRC1	183
SCGB1D2	0
MIR1248	5
PARK7	5598
NLK	1009
CEL	4
SPAST	2842
CR1	1890
EPHX1	1070
GLUD1	6424
ZCCHC8	1695
PPARGC1B	1435
MIR135A1	0
MIR4453	0
ANAPC1	917
GAGE1	0
LOC154872	0
NOM1	1690
MASTL	1040
TBC1D10C	6462
COX7A2	1746
SNRPD1	998
MIR29C	7
SEMA4A	7599
CXorf40B	600
ACN9	405
GTF2IRD2	51
FLJ34503	0
ALG1	499
SNORD58C	11
HSFY1	0
ATP5J2	1945
TEDDM1	0
CXorf26	878
FYTTD1	5592
AHI1	39
MAMLD1	102
CYP21A2	3
HACE1	750
TRIM27	3904
LOC387895	34
ASMT	4
PLGLB2	0
IGF1	9
ADARB1	1518
LAMTOR1	6340
DIRAS2	2
MIR507	0
OR1D2	0
C1orf63	1083
CDC20	48
SMCR7L	3205
ITGA6	6574
SPACA7	0
ZZZ3	3114
PPP1R10	2163
C6orf222	0
MIR193A	0
CCDC96	163
MYL1	0
C15orf50	2
ZNF575	163
FAM127C	42
PPP2R3B-AS1	11
XK	108
SNORA71B	6
TMEM128	664
COX4I1	13472
MAP6	0
ACO2	3172
GLTSCR1	1778
PLEKHN1	33
GPR15	97
PARP2	455
LPAR4	2
PLD3	8624
NKD1	108
TMEM25	385
FAM5B	0
RTEL1	875
LRRC26	32
INO80E	1660
CLCF1	217
ZNF354B	342
GPR107	4439
C20orf72	748
PROCA1	103
CYS1	0
H6PD	7316
MIP	2
SOBP	14
EFNA4	195
NAGS	43
CMTM4	284
SGCA	14
FTMT	0
STRADB	370
MIR1277	0
CLIC4	2326
SLC39A14	560
OR14C36	0
EYA3	1195
ZNF670-ZNF695	0
CCR7	4935
MIR934	0
FAM131B	109
SRPR	8998
VSNL1	2
C9orf140	430
NEK4	1531
SFTPB	5
MRPS17	208
RPRD1B	882
FAM129B	4541
LRRN1	39
MARCH10	19
TAF3	1843
LOC653160	190
CSNK1A1P1	299
LOC100505687	191
ZDHHC8P1	0
LNX1	174
CDK4	1646
POLR2B	6138
ANKRD16	275
PRDX5	3969
CAMK4	1778
GIGYF2	3344
TMEM97	190
NGEF	1
ACP2	1174
COX6A2	0
PLA2G10	15
KCNJ16	1
S100A6	27368
MYCT1	35
AR	19
PCDHGB5	39
SUN2	46458
OTOA	13
CA5BP1	312
IYD	0
PHF10	940
KLF15	4
PTTG1	125
FKBP3	1371
MIR3622B	0
EPSTI1	1826
CYBASC3	5473
MIR29A	0
ZNF321P	0
SLIRP	561
NEU3	490
DDX43	49
PRB2	0
U2AF2	9431
PTMA	15126
SDC1	8
RRN3P1	111
VSTM4	8
LOC283116	0
PPFIA3	86
LOC100506368	0
CFB	20
SNAR-A5	0
ZNF655	3982
ZNF248	256
MIR34A	0
MIR551A	0
DYM	2997
SPATA12	0
MTAP	834
THOP1	1125
GPCRLTM7	0
RALYL	0
HES6	184
LOC100129407	0
SNORD82	4
HSBP1L1	192
C6orf223	4
NIT2	655
PNMA5	19
MARCH2	2408
RAD18	883
VGLL4	1211
C1orf229	0
GUCA1A	1
C12orf37	0
SLC12A3	65
RHOT2	2776
DNM3	161
TBC1D3B	0
FAM179A	193
NIPSNAP3A	997
DAPK2	85
MAGEA1	0
PDCD7	1520
LOC442132	0
PKP2	473
HSPA5	21381
ATP11A	6976
HOMEZ	422
UBE2M	1358
FAM66B	9
RGS6	53
KAT6B	4679
DUS2L	868
MLH1	1592
UBA1	12680
FMO4	113
OR11H4	0
TAF9	1887
NMBR	0
OR2AT4	0
DENND5B	466
MTMR2	993
CYP4F24P	0
LOC349196	0
MIR1284	0
CDC42SE1	26013
HNRPLL	2130
NUDT18	673
E2F8	17
GNAQ	2034
APLF	190
ARHGAP19-SLIT1	16
MIR17	0
GRIN2C	38
INHA	0
AIMP2	439
EPN3	2
ASB18	0
FSCN1	572
AGFG1	5518
ZNF697	515
LRRC8D	4324
AP3M1	2505
WDR48	2607
RHBDF2	3482
GSDMA	7
LCE3E	0
GJA5	0
RPL7L1	324
LOC645781	5
PDZK1	8
XAB2	2260
LSR	1099
ENOX2	1381
CLDND1	1812
C20orf197	110
TRPV2	4508
CD1E	120
ABI3	3355
PMS2P3	120
FAM126A	1449
LOC338739	7
DARS	3489
C17orf72	491
ANKRD40	2635
DHFR	110
MIR621	0
TUBG1	207
HBXIP	2073
ASTE1	547
RBM14-RBM4	1138
ADAM1	195
TP53BP1	1586
RTDR1	3
UBXN6	4833
FAM122C	346
LARP4	970
HBII-52-27	0
FILIP1	2
PRSS30P	111
RASL10B	4
OR11H12	0
C9orf23	439
SCAMP3	1976
ARPC5	15356
FBXW9	208
FBXO40	23
MID1	5
FAM3D	8
NEK6	2101
RLBP1	2
USHBP1	1
CYP3A4	1
ADCK3	2718
GPR75-ASB3	0
KRTAP19-1	0
NCRNA00271	0
FAM190A	108
MRPS35	2411
POLD2	1370
C3orf64	693
STEAP1	0
ACTN1	5868
CERS3	4
PLEKHH2	27
UBE2N	3501
NDUFB1	1139
DDTL	47
AIMP1	2537
LPIN1	3152
KIAA1324L	271
ECHDC1	3541
RNF175	137
LIMCH1	25
KBTBD5	0
MUDENG	1485
IL1R1	542
OSBPL10	417
MYBL1	2523
RPRD1A	1253
MIR4736	0
METTL8	774
ZDHHC13	419
JAK1	33642
OMP	1
MBD4	2267
TAS2R46	3
GTPBP1	3605
ABHD13	2952
KRTAP9-4	0
MYO16	247
CREBBP	16332
RAD17	1479
CD109	134
NAT2	0
OR9I1	0
TMPRSS9	8
IFT88	467
SCARNA9	99
PRR12	4710
KCNIP3	0
C9orf6	833
MYO7A	469
SMURF1	1469
SOD3	2
MIR4787	1
ENTPD4	1818
SNORD17	10
CRHR2	7
MORC2-AS1	550
RCL1	649
HLA-DPA1	48623
MT1F	144
PLEKHB2	8312
ONECUT1	0
CCDC147	9
FAM90A5	0
ZNF735	0
BRCA2	172
MIR941-2	0
ACSL1	4846
LAT	5412
NOMO2	300
GUCA1C	0
VSX2	0
PRB4	0
TAAR1	2
FBXO8	579
PDE6C	4
TCFL5	523
CYP7A1	1
PCSK7	4282
C14orf101	1166
IFNW1	1
ALPPL2	2
MIR3545	0
ZMAT3	2727
MYL12A	19509
KAAG1	0
MIR1279	0
ATP1B1	249
ZNF26	983
HTN3	0
SERPINA11	0
MIR4758	0
ZC3H13	3273
INSL3	41
TTTY9A	0
UMOD	0
MRPS16	2473
HSFY1P1	0
SAFB	4470
UBN1	5686
MIR4640	0
CCT2	4913
IRAK1BP1	42
CIAO1	4015
FBXO30	626
CHPF	334
PANX2	52
LOC100129518	18
GATM	164
USH1C	0
NOS1AP	4
SNORA24	8
IL33	0
PTPN18	12851
COX5B	3239
SLC5A4	1
GGNBP1	8
EFCAB5	12
CSN3	0
NUMA1	20110
MIR4725	0
SV2B	11
C7orf43	2116
LCN10	96
MIR569	1
MIR3658	0
ZNF513	1156
GHRHR	0
KRTAP25-1	0
PLVAP	94
ZNF490	579
SCGN	0
PELO	331
AGAP9	0
GPR112	0
MME	64
KTI12	823
FLT1	27
MYO18A	5577
SPRR2G	0
HMG20B	2132
HSF2	696
LOC100505478	0
KRTAP12-4	0
MIR4802	0
FAM158A	218
CTSC	10213
CXorf59	0
RASL11A	387
ACTR10	2261
RGL4	559
MIR196A1	0
LOC254128	271
HSD11B2	5
C3orf58	1905
HYOU1	6957
OR2M1P	0
ACOT13	887
APOL2	1473
TMEM187	245
LOC285501	0
FTSJ3	2490
TUBGCP2	5017
HSPA2	106
C2CD2	564
FLJ26245	0
GYPC	3812
LRRC40	566
NXPH1	0
C12orf68	150
C1orf88	5
LOC400958	5
TTPA	0
WDR75	976
SLC9B2	471
C16orf92	0
KIAA1199	66
ARHGAP21	1319
LOC644669	0
XRCC3	369
KIAA1377	226
MCRS1	2596
BTBD19	82
AP3D1	8749
PLCG2	4075
ALG13	1925
BSG	11560
DOK5	0
ZNF223	175
AGL	1297
CXCL6	0
TTC19	2649
CTBP1	9407
LOC100506393	0
DNAH17	116
FCGR1A	252
VSTM5	2
ZG16	0
SNORA11C	0
OR8D4	0
ST5	61
LOC647323	1
RTN4IP1	265
MKI67	653
DNAH11	4
MAST4	869
DYRK2	7652
GRP	0
SLC25A25	2035
ATP6V0A4	0
WHAMMP2	313
GRIN2A	1
ARL6IP5	15268
ZFP36L2	79714
APOE	7
ST3GAL6	329
PATL2	401
MIR19B1	0
RUNX1	6912
OR52A1	0
OBSCN	2939
RPS6KL1	135
CBWD1	163
PAX5	619
THAP9	178
PTPRU	27
FYN	17555
LOC100289211	0
SLC43A1	658
VWA5B2	3
FAM182A	2
KIR2DL3	364
NOP14	3175
XPR1	2294
MRPL37	1926
OPRL1	999
NARFL	559
SPDYE7P	2
CCT8	4862
CASP12	2
FHDC1	36
A4GALT	9
GAGE12E	0
UPRT	913
NEU2	0
MIR592	0
KIAA0895	19
CEACAM6	2
RAET1E	1
ECT2L	39
ZNF251	607
CCDC86	871
LOC144571	97
ERBB3	27
AMDHD1	96
VIM	111236
LGI3	0
CBR3	103
ABCC13	0
SCARNA11	0
IQCF1	0
MIR4326	1
C10orf105	484
MAP1LC3B2	681
ITPA	1955
HEATR3	1254
ZC3H11A	4302
SOX18	1
STX6	2976
LOC100507391	1
FLVCR2	1520
SNAR-A7	0
KRT24	0
AZU1	37
BAX	3238
MIR1260B	0
LOC646324	1
HSD3B2	0
TRIM25	5435
CCDC108	0
DCUN1D5	1135
LOC100507421	19
LRRC8A	2863
LMBR1	1584
RGR	0
PHF8	3222
GLOD5	0
LOC100131289	39
ZNF408	550
PRSS3	4
SRSF6	9386
MIR1193	0
PLIN5	15
SAMD8	3158
TMCO7	1603
MIR3654	0
CCDC114	27
TMED3	2266
HAVCR1	28
OXR1	2723
C16orf88	257
ALDH5A1	518
TMEM99	124
DEFB114	0
WDR93	1
SLC18A1	23
ZNF772	271
FKBP1A	7344
C15orf42	25
KIAA0947	4663
CDCA7L	674
LOC100288346	6
MMP11	82
SFSWAP	3077
KIAA1908	267
CCL27	4
ZBTB9	139
ADAMTS9	0
HARBI1	132
LRRC37A	8
EREG	1852
COL19A1	109
ITGA3	366
TREH	0
JAKMIP2	432
TUBB2C	4776
MIR4647	0
SEPSECS	652
C10orf11	437
D21S2088E	0
HS3ST5	1
ARSA	2103
CILP	27
SPAG4	32
MIR516A2	0
IFI6	2417
TRA2B	9821
KRTAP9-3	0
CLEC3B	105
SNORA77	3
MIR4262	0
KGFLP2	21
KIAA0776	1885
MIR4694	0
MYBL2	459
MICAL3	1531
CMTM1	125
SH3BP4	606
LOC144438	1947
DFNB31	119
TMEM18	1140
PPP2R4	4749
HMGB4	0
CROCCP2	999
SMC4	1989
PIGX	1071
RBMS2	1300
LEO1	851
LOC340508	3
ZNF417	427
MIR184	0
C6orf112	0
SLC35F2	407
CEBPD	12306
C4orf29	440
MMD2	0
KRTAP9-2	0
ALG1L2	1
ZNF554	288
TRAF5	1859
NDNL2	2914
DOM3Z	518
LOC643401	0
TJP3	246
ALOX12P2	16
ZNF229	65
GPR183	11696
RPL12	11930
PRSS55	0
ACTR8	1150
KIAA0748	3368
RAD23A	4399
GOLGA2B	223
LOC100216001	0
TBX5	0
SNORD113-6	0
LOC440970	0
LOC374491	0
OR10A6	0
VASN	45
MTMR14	6066
LOC200261	3
ZFPM1	1004
LOC100271702	2
TRAF3IP1	798
ANKRD36BP2	44
TAGLN3	1
TMX3	3350
UBR4	9875
ATP1B3	3674
OR2B11	17
TPO	8
GUCY1B3	220
C22orf39	1120
CTRB1	0
LHX3	1
ARHGEF26-AS1	0
SAAL1	446
HESX1	26
NBPF11	0
SHPK	617
PRAMEF6	0
OOEP	1
PICK1	802
C10orf111	13
WASH5P	3
TMEM208	952
TMEM160	720
PGR	0
SLC4A9	0
CALM1	30781
SNORD1A	2
LARP7	2212
MED30	969
NME5	0
SNORD88B	3
MIR659	1
FH	1334
PEPD	2688
C8orf73	569
PSMD12	1087
BTBD17	3
MRRF	604
MIR617	0
SPIN4	221
PYCR2	3238
RPL39L	91
DEF8	2350
TTTY21B	0
SPG11	7473
RFPL1-AS1	42
KRTAP10-11	0
GABRA5	0
PILRB	2975
CCDC165	19
CYP1B1	4144
PTGES3	6777
MIR320B1	0
SLU7	4181
DSCR8	0
LOC285456	11
SNORD125	0
MFAP5	2
SNORA36B	0
VRK2	1366
POLG	5017
RASA2	2529
PHF11	2166
PHF20	5434
CCDC113	7
BCL3	2911
METTL21D	472
GPR33	2
LGALS13	0
GALK1	957
SNORD26	24
NAGLU	1334
RBMX	6789
DRG1	1941
LOC147093	0
SUCNR1	20
C1orf105	1
RGN	1
BICD2	6844
CCNL2	2486
SCARNA2	88
SNORD114-19	0
XPO5	1700
LOC283624	768
PIN1	1584
MZT2B	983
WBSCR22	2705
MARVELD1	2045
C20orf46	9
FIG4	2626
ERCC6	1038
BORA	429
KIAA1715	1703
KIAA0754	437
KCND1	56
CAPN5	441
HOMER3	1359
EDARADD	5922
MIR4796	2
ZUFSP	604
LOC100125556	21
EHF	23
PLA2G4A	252
SRRM4	0
YY2	72
TMEM30A	9994
SLC38A2	10970
LPAR2	1258
HEATR1	1563
CLEC4C	237
ATF7IP2	463
IGBP1	4297
C11orf40	0
C1orf141	0
FOLR1	1
MIR3162	0
MIR4300	0
MIR148A	0
CHST7	630
FLJ45513	17
WNT9A	3
DDX58	2609
SDCCAG8	1069
IDI2-AS1	114
GGCX	995
MIR302F	0
OR6C4	0
RHBDD2	2767
ENOPH1	1679
MIR770	0
LOC100293516	263
ZNF92	1240
ODF3L1	7
ZMYM1	751
TMEM123	30784
NAA38	1519
TOP3B	910
TMEM108	3
KIF16B	1307
PACRG	6
PCDHGA8	5
BRI3	5375
HIST1H3B	2
BIRC6	10519
LOC284276	0
SNORD115-10	0
TMEM63A	5982
RAG2	2
TMEM200A	128
MIR4645	21
CRLF1	1
CACNG1	1
GRASP	1155
MAFF	825
LIPC	80
KCTD17	833
WHSC1	2779
TMED10P1	449
RNF14	1373
VBP1	2256
MIR1298	0
ZDHHC24	728
SOX8	135
DCLK2	77
WDR86	73
KREMEN1	72
PCDHGB1	3
POU2F3	20
TNXA	0
SLCO1B7	0
NKAIN3	0
SLC10A2	0
C17orf81	1215
UBFD1	1605
NKX1-2	0
ATP5EP2	2787
ADRA1A	0
UBQLN3	0
COL9A1	1
MXRA7	289
BPIFA3	0
MIR362	0
C16orf46	27
PRR14L	3809
HMGCL	832
HTR1A	0
MIR4664	3
HOXA13	0
IFITM4P	8
IFNE	0
PON2	421
KLHL34	18
MTMR9LP	16
OR5B17	0
MBNL2	2416
ZFYVE21	510
EXOSC4	280
MIR4251	0
GGNBP2	4460
C19orf20	662
VTRNA2-1	1
CCDC28A	1203
MT1H	0
EPB41	11807
FLJ39051	61
WDR3	1394
ZNF323	32
USP10	3054
MIR3675	0
MKRN3	18
FOXP2	0
NECAP1	1363
RIPPLY1	0
FBLN2	263
LOC339166	0
SLC13A1	0
MAPKAPK5	2404
HCFC1R1	721
KIF17	11
UAP1	1029
KBTBD6	129
TCAP	26
C6orf26	0
TAS2R1	0
MIR885	0
RNPC3	404
SSX2	0
LOC389043	0
ORAI2	3915
PRM3	0
PHF17	4786
PPP2R2D	1774
GABARAPL2	3465
NPM3	413
RPL13AP20	29
HTRA1	203
FZD4	73
PLA2G1B	0
F2RL2	11
UBIAD1	1683
ZNF207	7552
ZNF662	44
C3orf52	29
IGSF21	0
VGLL2	0
PRICKLE1	139
RAB9B	13
LDHAL6B	0
HS6ST1	843
C9orf72	4362
IDH3A	2443
ZNF564	819
LOC100129148	4
TM6SF2	0
PCDH7	0
OR4D5	0
DCHS2	3
NBPF15	55
NKX2-8	0
CXorf23	454
LOC100506686	194
MIR634	0
RLN1	26
UCHL1	5
INTS8	3858
CTAGE7P	104
C9orf100	127
PRAMEF13	0
C7orf45	0
POU3F1	31
LOC283914	0
STRN	4612
CENPL	228
DET1	228
PITX1	4
MGC16142	20
TGFB3	81
MIR3918	0
LOC339290	2519
GCKR	1
ANO8	1129
TMEM207	0
OR10X1	0
CDKN2AIP	2387
HNRNPCL1	0
ADSSL1	119
LOC100505841	1
MST1P9	9
LOC644838	0
INADL	1283
ZWINT	157
KCMF1	4095
APC	3882
CABLES1	44
MIR1228	0
THOC3	136
NCSTN	7649
MED12	3388
MOCOS	9
INTS12	846
FAM46D	0
HULC	0
MDGA1	1235
HEY2	19
TMEM151B	5
HIST1H4B	3
MIR939	3
MIR556	0
MIR320C2	0
PRAMEF19	0
FNTB	27
C1QBP	3178
STX16	10235
MIR548H2	0
DERL2	1360
ALAS1	1073
MARK2P9	3
SMOX	327
NAA60	3231
EDC3	1541
MIR3690	2
TRIM73	4
LYRM5	472
PGA4	0
FAM120A	12461
C11orf16	1
THBD	886
HOMER2	154
TFDP3	1
CEACAM20	0
SNCB	1
GPR37	0
MBTPS1	7533
MIR7-2	0
PRRG3	0
FAM175A	1265
TRAPPC4	952
FAM55C	6332
NSF	2238
RGS20	7
PTPN3	17
LTC4S	45
MIR3668	0
FUNDC2	1500
ENDOD1	1707
TADA2B	5021
SFTA1P	2
TRAPPC2	611
MGAT1	20975
ZNF367	279
KCNRG	8
APOL3	5512
KLHL1	0
PNPLA7	193
GMPPB	612
BBS4	563
TEAD4	0
PIP4K2B	5621
ZNF17	264
FEN1	516
C9orf70	1
ALG14	157
SLC6A11	0
SYPL2	0
AK4	62
TROAP	24
PAX1	0
ETHE1	1517
LOC100132352	45
LINGO2	91
SPC25	8
RGAG1	1
ANP32D	99
CYB5D1	518
NCRNA00303	0
ZNF350	829
CRYL1	1529
LOC100507341	1
DPH5	1546
CUL7	942
CDKN2AIPNL	501
LOC100131096	3572
PGRMC1	2089
C6orf174	154
TBC1D28	0
CAB39	11617
RGS21	0
JARID2	4048
AURKAPS1	25
WSCD1	27
PIGR	5
ADNP2	2379
NFYB	927
ABHD12B	30
ABCF1	3347
MIR4523	31
GBAS	3452
STK40	7052
FCHSD1	1502
RPS7	4712
SPATA6	704
MIR942	0
ECE2	155
MID1IP1	4906
LOC100507062	148
SPATA22	1
CDK20	168
FAM98A	545
FANCL	216
DCTN4	3292
LOC100130673	0
RAB34	1374
ILVBL	1168
BEGAIN	53
OPN1MW2	0
CCL4L2	0
TMX4	5760
HOXD12	0
C3orf45	2
ZCCHC6	4590
SF3B5	2947
CD79B	2719
PCYT1A	1206
KRT72	43
SLC5A1	5
ARL3	566
ORC1	111
TDGF1	0
PDZK1IP1	115
C14orf183	6
NCOA1	10420
SAMD4B	2083
CCNE1	125
XYLB	130
EPS8L2	228
ASPHD2	869
RASSF5	23234
EDA	142
HP	219
GPM6A	38
SREK1	1966
SNPH	785
E2F4	4535
DCAKD	679
KIAA1370	2658
ZNF326	865
SLC25A38	1540
MIR4734	1
CDRT15L2	0
PBX2	4348
MFAP1	576
ZSCAN2	450
LOC150776	676
GPR119	0
KCNQ5	198
CBX8	178
YWHAE	5919
PTPN6	18098
ZNF285	62
L1CAM	48
EBAG9	974
PLXNA4	700
GPER	139
MGC14436	3
LRIG1	2899
VIPR2	35
MRPS18A	668
LOC100288123	68
PSMD6	3359
MEMO1	614
ALS2	711
LOC100288778	158
SPATA5	683
MIR548J	0
SEZ6L	562
AKR7L	9
PARD6G	16
ANKRD46	284
NPR3	149
WFDC10A	0
RWDD2B	392
ABTB1	4517
IDO2	6
GPR63	6
LOC284865	10
LETM1	2223
ZC3H12A	2087
ELF5	5
STARD10	447
PAQR8	1454
CXCR6	155
MRS2	1322
GSDMD	4301
FOXF2	0
ZIC4	0
KLK1	39
STOM	7010
LOC285205	0
MIR4440	0
PDSS2	897
ZNF526	572
C7orf16	103
CCDC42B	6
NCAPD2	3992
TSEN2	162
PLS3	53
TCL1A	640
BRCA1	268
EEA1	3098
SULT6B1	0
TTC9C	422
UBASH3A	1739
EIF1B	1883
RNASE11	0
GNL3	2000
SRD5A1P1	112
VTRNA1-1	6
SPINLW1-WFDC6	0
FAM53C	4446
EDC4	3361
