GENE_SYMBOL	EXPRESSION_VALUE
OR10A4	0
GTF2H2B	17
SLC7A9	12
TMEM61	1
MIR641	10
GBX2	0
CRB3	76
GNAI2	118051
GLRA2	1
C9orf82	996
PDIA2	5
COL27A1	37
LHB	4
PMP22	167
IPO8	3600
ST6GALNAC4	1879
TUBB8	0
CBR1	1362
MIR1275	0
EEPD1	2002
C4orf42	1744
BOLA1	144
CXorf64	0
LOC253962	0
C9orf43	24
HUS1B	136
VRK3	3293
MYH8	0
OR51B4	1
AP1M1	11281
PCNP	7259
TAF4B	1419
KCNH8	100
CHST10	627
NANOGNB	0
XKRX	30
ACCN2	22
CRCT1	0
PRPF4B	9381
LOC338651	27
LTV1	2779
TSFM	1145
QPCTL	918
SCYL3	966
BICC1	42
MIR663B	368
SLC45A3	216
LRRC10	1
ABHD8	1726
DDX24	23303
ZNF850	90
POLR2J2	6
FAM150B	16
STAU1	7966
MCPH1	2932
RPS10	58
GSTO2	42
GRIP1	231
ITGAM	44436
ATG4B	5509
ZNF284	91
RPL28	86049
IRGC	11
TMEM145	5
PAK6	175
MIR550A1	0
GUSBP9	42
TXNIP	154301
MCM8	568
CASK	3021
MBOAT7	11165
ANGPTL3	2
PDCD2	4022
DPF3	112
TUFT1	684
SLC22A3	10
LOC100507086	2
LOC100131094	323
PHLDA1	20913
GOT1	948
CALML6	5
TTLL5	1442
AGPAT2	5526
COPS3	7681
IRF8	19671
SNAR-C1	0
CFI	0
ARHGEF19	598
CH25H	34
TRIM52	1397
CRYBA2	0
VCY1B	0
TSC1	5570
BCDIN3D	171
TEKT1	5
KIAA1430	2957
E2F3	4286
MRVI1	1246
LOC100505783	314
VWC2	0
MIR4651	4
C17orf55	375
CT45A4	0
DPY19L2P3	8
TNP1	0
DAAM1	1045
ANKRD17	10573
MIR3180-1	0
MIR3664	0
CCDC34	104
FUCA1	2070
PPARD	3603
MON1A	411
S100A14	0
ASGR2	2888
PPT1	35333
POMGNT1	1901
EIF4EBP2	25879
SRPX	5
ZNF165	1938
MIR4470	1
BAIAP3	396
NAPB	891
LCOR	4871
GNAT3	0
