GENE_SYMBOL	EXPRESSION_VALUE
NOP58	8113
MYL7	0
MIR3185	0
C9	0
EDC4	6499
MIR4718	2
FLRT2	0
RTP3	1
PYGL	8648
TMCO6	981
BRCA1	400
TCL1A	1133
FAM53C	25594
VTRNA1-1	2
SRD5A1P1	189
SPINLW1-WFDC6	0
EIF1B	6132
UBASH3A	3554
RNASE11	0
GNL3	5186
EEA1	6259
SULT6B1	0
TTC9C	606
MIR3678	0
ZBTB5	2663
DEFB128	0
TAL1	328
PSMD4	5281
LOC646471	390
JAM3	1013
MYD88	25679
COL14A1	1
SFRP5	30
RAB6C	3
KIAA1704	943
KCNK6	1890
CCDC64	4831
CMTM2	48
PLEKHM2	14636
SPANXN1	0
RAG1	88
MIR548F2	0
MIR4485	0
RWDD2B	715
WFDC10A	0
ANKRD46	808
PARD6G	121
NPR3	215
LOC284865	1
GPR63	44
ABTB1	7340
IDO2	9
MRPS18A	1290
LOC100288123	335
PSMD6	6871
LRIG1	6918
VIPR2	52
GPER	87
MGC14436	26
PLXNA4	1766
AKR7L	15
MIR548J	3
SPATA5	2207
SEZ6L	877
ALS2	1726
LOC100288778	337
MEMO1	1048
ZNF526	863
C7orf16	137
LOC285205	0
PDSS2	2108
MIR4440	3
STOM	17093
ZIC4	0
KLK1	41
PLS3	59
NCAPD2	7172
TSEN2	424
CCDC42B	43
STARD10	1066
ELF5	4
ZC3H12A	13174
LETM1	4724
FOXF2	2
MRS2	1909
GSDMD	8298
PAQR8	1723
CXCR6	244
DYNLRB2	2
C1orf186	55
ABCG2	107
TBL2	1621
LOC400654	0
SRRD	1507
LOC100288846	91
ZNF197	1510
OR7E5P	0
PIWIL1	0
CRNDE	13
LRRC37B	1462
ALDH1L2	58
LOC440104	868
RD3	1
CAPNS1	37141
LOC90784	1323
LMAN2	11448
RIIAD1	0
PCNAP1	13
GPR3	97
KCNJ1	27
PIGH	903
CASP8AP2	5301
MOG	2
CDT1	247
TNRC18	21323
OR4F17	0
VPS72	1986
PIP4K2C	4001
LOC100130950	1184
EML2	3214
RBMY3AP	0
TCF25	13030
LOC100505666	44
SLC6A14	0
NOTUM	5
TDRG1	2
GCGR	0
TTTY20	0
KDM1B	9570
SNORD104	148
FITM1	111
DDX59	2262
SIRT3	977
MIR4676	0
MIR376A1	0
PRDX6	10015
MYOM1	446
RND3	3
SBK2	1
MOCS2	1677
F13B	0
CXXC5	2205
R3HDM2	13410
LRRIQ3	55
HPS3	4809
NUP43	809
TMSB10	132186
GPI	19931
ASB2	212
DEPDC7	53
KRT42P	0
