GENE_SYMBOL	EXPRESSION_VALUE
IL3	23
PPP4R1	8290
NCRNA00241	161
RHBDD3	743
PCDHB13	1
MIR563	2
CRP	0
TAMM41	1073
KRT16P3	0
C21orf2	3992
MIR4660	1
C15orf32	0
KLF9	19152
FCGR3A	36459
CCL16	2
TAF6	5486
WDR41	2603
SLC37A3	1698
COMMD6	10689
SLC2A14	1289
C6	0
C3orf38	5750
MTERFD3	420
CHTOP	7601
ZNF44	3146
MIR4739	0
MATN3	1
MIER3	6712
HPSE	7239
CHAD	133
LEAP2	51
DDX47	6646
SETBP1	4710
RBM22	11253
LOC100130451	1
C6orf186	8
FARS2	2325
TTTY10	0
TMEM59L	2
LTB4R2	561
KCTD5	5287
SERINC3	13142
ITPKB	36419
HECW2	170
OR12D3	0
PPA2	3315
C22orf29	2525
LOC284576	1
PREX2	0
PREPL	2023
EMP2	6
FKBP11	2470
CCDC158	1
NHLRC2	1783
ZNF672	5809
SNORD105B	7
CYP1B1-AS1	115
TRAF3	12164
MCAM	89
NFATC2IP	6878
TRIM64B	0
THAP8	217
XCL2	514
YARS2	1678
CDK5RAP1	2817
OR2C1	7
SIGLEC9	2770
POFUT1	6209
PLEKHH1	54
ANKAR	530
EPPK1	928
ZSCAN22	524
SH3TC2	88
CXorf1	0
TGFBR2	49525
PCSK6	402
PPHLN1	7422
DAPP1	6327
CHPT1	4218
MTL5	421
SNORD115-22	0
TSPAN2	2165
RPLP0P2	577
STX17	6450
ZEB1-AS1	167
KCNC2	0
POLR2I	1293
WDR16	2
MIR632	1
IFI30	108638
CST7	10932
ATP6V1G2	60
COL5A1	81
CASP6	1007
MIR92B	0
LUC7L3	8010
KIAA0100	35296
MDC1	5554
AMD1	23407
PTP4A1	45036
UTP11L	1821
BMP8A	347
C20orf118	1156
HLF	244
DDX60	4917
NPIP	83
HK1	29846
RNASEH1	2453
SNORD113-5	0
ZCCHC10	1968
BZW1	11761
RASGRP2	24172
MTO1	3189
HIST1H2BF	15
BCL2L13	7343
TMEM191C	10
CETP	112
OGFR	13850
MIR126	0
MAP3K3	30797
ZNF594	132
CKM	48
PCOLCE2	1
ATXN7L3	21264
WDR11	10519
LONRF2	20
ZNF462	99
TP53TG1	986
KRTAP20-4	0
ABCA6	87
GIMAP2	8204
NOC2L	5252
PDCD1LG2	43
FLJ45244	94
CTSL1	2967
RBBP7	8517
PBRM1	14147
CLMP	32
ST6GALNAC1	426
FAM123B	1649
CHD6	17104
BTBD8	145
FAM72A	21
CAPN2	51457
TRIB3	1231
RCC1	5959
RBAK-LOC389458	61
FAM41AY2	0
USP9X	36629
LY6K	16
C22orf33	0
STRADA	3412
SLC22A31	53
PCDHA5	0
KRT14	0
MRPL42	4303
LOC388789	2696
DDX50	4744
PYROXD2	509
LOC100129216	8
METTL21B	221
BAGE	0
MASP2	524
GBP7	74
GJC3	17
NPTX1	141
ZNF354A	1292
ZNF507	7717
PLK1S1	2533
KIAA1462	15
LOC286467	251
OSBP2	365
ZMAT5	1160
AMOTL2	1
MIR892B	0
PRRC1	6685
METTL4	1924
