GENE_SYMBOL	EXPRESSION_VALUE
ZNF833P	9
ADAMTSL4	6978
OR8S1	0
EYS	174
PPAP2A	655
BPIFB1	0
LEPR	1600
SERPINB10	12
SCN9A	624
AGPS	8920
SLITRK5	124
RAB36	256
CT47A8	0
TTTY17A	0
PDE8A	3396
TTTY16	0
CAMK2G	8665
OAT	8147
VPS37D	36
C12orf33	67
PRPH2	28
HEXA	10590
GUF1	3433
SCAF4	8778
SLITRK3	0
MIR645	5
PCBD1	796
CHAF1B	347
XKRY2	0
NAP1L6	8
IRX5	30
ZNF579	650
ADH6	20
SNORD78	108
PP2D1	50
ST6GALNAC2	752
TXNL4B	1767
COL11A2	84
C1orf124	2321
EGR3	8015
C12orf50	1
ZNF577	572
MLXIP	15536
SKIV2L2	5972
CSRNP2	3161
MDFI	0
KRTAP22-1	0
TNK1	479
THNSL2	243
ZC3H12C	1022
C7orf57	26
EPHA7	0
TBX1	14
FGF2	40
FAM35B2	11
LOC648987	1482
LAMB4	2
IFNA10	0
SAA2	5
WNK4	8
GPC3	26
GPX5	0
ANKS3	1046
C17orf76	549
NEXN	641
C3orf70	11
IFNA6	0
NME1-NME2	0
ZBTB32	451
QPRT	306
ITPR2	13737
C12orf11	2319
MIR3143	2
DHRS7	11255
LOC100500938	1
RPL36AL	23192
MANEA	1929
VAMP2	24716
HOXD3	0
MIR4316	1
ABCB5	1
SSU72	10924
OR2M7	0
FAM49B	24407
PCDH15	0
PRDM15	2575
GPR35	1237
HSPA9	26134
LOC100128081	33
ZPBP	0
C11orf87	0
INTS2	2606
BEND3	790
CARS2	5227
TNFRSF18	519
GSTP1	20727
AMN	168
BTNL3	9
MCM7	8025
SNORA69	23
MIR206	0
FAM13AOS	364
MAGEC1	0
KIFC3	736
CXorf40A	1461
SELP	1097
CDX2	4
PUS7	825
LOC100505678	98
TBK1	4849
FBP1	2760
LOC100294362	440
HDAC7	20283
TUBB4	226
CAB39L	1122
MIR4633	2
C15orf57	2457
LY6G6F	538
DIO1	17
LOC100129961	215
MIPOL1	11
WDR87	2
LOC100506421	3
ZADH2	4643
ZDHHC18	11675
TM4SF19	25
SULT1A2	36
EBPL	1108
LRRK2	20010
PRMT7	2541
MUCL1	1
EFCAB7	411
FLJ90757	2244
AMPD2	17776
IRF1	41555
NSMAF	8412
ZNF449	460
RBMY1F	0
HTR3D	0
ZNF214	5
ACSM4	1
LOC145663	1
PTGES	55
MIR1226	3
ADAM33	8
ARHGEF11	11343
SLC12A4	3539
SCARB1	1560
SEMA4G	125
CDHR3	133
SLC12A8	29
GPM6B	162
RPL5	88538
NUCB1	27077
PCNT	10956
MIR200A	0
PATZ1	7323
SERHL2	71
LMBR1L	5438
DCDC1	3
ERC1	9694
MTRNR2L10	23
PIGL	419
RRP1	2253
TSPAN8	0
C6orf125	765
GPRASP2	24
LOC100628307	1
LOC100270746	7
TTLL12	3772
KRT78	1
HELZ	20769
AKIP1	744
GLS2	499
RBPMS	68
LOC100130000	1
CDC45	124
C9orf129	1
DNAJB8-AS1	3
GAGE8	0
ZNF430	5321
FGF19	0
STXBP2	19536
LRG1	906
GTF2IP1	2
SNAR-B2	0
TRIM78P	1
PSMG4	866
RBM7	4579
AZI2	6399
SERTAD2	15525
PSMA2	6208
MPDU1	4553
TMEM215	0
ITGA8	35
SHISA9	0
GRIPAP1	6384
TMEM223	738
PRKCH	42708
FAM164C	78
LAX1	4079
EXOC6B	1261
LOC150527	0
TTLL1	758
SERPINA10	0
GAB4	4
APBB2	246
GPR148	0
SULT2A1	0
LOC283174	418
RORB	22
LCN2	47
SMARCB1	7729
CXorf22	1
MIRLET7F1	1
LPPR3	95
FLJ31306	4495
MIR4489	16
ZBED4	8183
TASP1	1355
C5orf22	2507
CDK5R1	6460
HLA-DQB1	33402
HYAL4	0
GUSBP4	149
CCDC14	2554
CORO7-PAM16	248
WDHD1	536
USP17	0
ANP32E	14463
MRPS18B	2717
PCDH10	2
CFHR3	6
ARHGEF5	312
LOC348761	18
KIF3C	1257
HOXB3	393
GRAMD3	779
OSGEPL1	466
TRAM1	45466
MIR1225	0
RFTN2	44
LRRC37A2	310
RASIP1	75
INTS1	17672
WBSCR28	0
MIR559	0
NCRNA00204A	13
TCERG1L	13
FAM189A1	8
SERPINB5	0
CTAG2	0
IGSF22	88
