GENE_SYMBOL	EXPRESSION_VALUE
RPAP3	4338
STL	82
PHRF1	11582
ATP5G1	1544
LRTM2	3
LGALS2	12212
RUNDC3A	20
EPHA4	3527
MTRNR2L3	24
B3GAT1	784
MIR941-1	2
ZSCAN4	0
CCRL2	936
ASAH2B	19
TPX2	237
TMEM92	3
ALKBH6	604
PIBF1	2941
MYO1F	54706
PQLC1	6562
MIR4531	0
C17orf67	50
FBXW4P1	896
PION	5853
DEFA5	0
PPP4R1L	881
C4orf7	0
GPX1	18005
ZNF586	2446
GRIA3	10
LRRC10B	5
IL31RA	155
TRIM41	4614
SLC4A11	18
DHX9	27219
SOX3	1
EEF1D	44273
CCDC74B	1
PRADC1	913
LOC401127	643
LOC442028	2
FADS1	2982
DAND5	1
PID1	5418
CADPS2	0
NDUFS5	6708
SNORD100	149
LDB1	10126
PRDM11	194
BRD7	2788
IKBKAP	6347
GLB1	8660
HOXA4	9
WDR19	677
ARID3A	2468
CNPY3	24362
MIF	0
FAM22D	56
C8orf46	53
SNORD25	252
F8	590
FAM64A	13
RBMXL3	0
GRK1	1
KRTAP20-1	0
RND2	20
RP1	0
HIST1H2AG	46
DYNLT1	2268
GMCL1L	654
SLC25A18	28
LGALS14	14
KIAA1671	964
FAM178A	4393
DCTN3	4141
SEPT5	324
CHMP2B	6204
NT5C2	11713
LILRB4	4784
CDRT4	382
BEST1	1326
COASY	5611
SNORD114-6	0
A1BG-AS1	136
LOC727710	0
CSRNP3	1
METRN	293
ZNF695	22
JAK2	13368
FUT7	1029
MIR1976	0
THAP10	16
FIGN	1
SH2B2	1061
LRRC18	7
PLEC	115716
KIAA1598	4495
MRGPRX2	5
PSME2	6842
ARHGAP39	43
FAM74A4	0
LOC100288079	0
PLEKHG5	926
NPFFR1	2
DNASE2	4492
SRPRB	3101
CSTT	0
MPO	606
BOD1L	17520
RNF138	12687
ASPA	0
LOC100130691	268
LOC375190	500
CCDC7	260
ACSBG1	33
FEM1A	6580
BCAS3	2699
PWRN1	0
TRMT2B	4738
GHRLOS2	444
MIR3177	3
PGPEP1L	0
MBIP	1402
RHOG	19757
LGALS1	22189
NFKBIZ	77979
NPM1	16108
TNNT3	91
REXO2	1903
CNOT6L	17586
