GENE_SYMBOL	EXPRESSION_VALUE
ZNF648	0
C3orf27	2
KIAA0922	16835
SLC35A5	2797
NEUROD1	0
OR5W2	0
RBP1	0
MIR1231	0
NME2	11864
PCDP1	0
PI4K2A	11957
PHB2	16864
IL22RA2	1
ETFA	6809
CKMT1B	0
SCARNA14	0
KLHL11	1239
TTTY8	0
HHLA1	0
ARRB2	44115
MIR181A2	0
FKBP7	92
LOC440131	17
DCBLD2	393
HIST1H2AI	14
PPPDE2	4403
SNORD114-18	0
RNF130	28748
BCL6B	14
ZNF468	2004
MTVR2	9
OR2T1	0
IL18	821
JMJD8	3213
AQP4	0
RND1	1259
MIOX	3
TLE3	23857
MIR378D1	0
COL2A1	1
MIR614	6
ST3GAL1	23995
TCP10L	24
CBWD2	646
SNORD95	52
FGL1	0
RPPH1	86
RNF113B	0
LRCH2	2
C2orf53	0
SPDYE2L	0
TGFA	1117
C16orf11	1
LOC641298	13
DEFB136	0
C20orf12	188
SMC2	1492
C7orf71	0
MBOAT2	520
COBRA1	7571
PCNXL3	7657
ST6GALNAC6	4853
ADCK2	2773
RABIF	2015
MIR3186	0
OR7A10	0
RAD9A	1195
KIAA1804	555
C1QTNF3-AMACR	7
MIR526A2	0
MPP2	136
C4orf22	0
UPK3B	17
DNAJC4	4307
PXK	3401
PNMAL1	0
RPL27	55496
PPP2R5B	2525
VARS	7623
GOLGA6B	0
MIR944	0
LRRC58	7185
BBS2	1752
BRP44L	2509
ANKZF1	1851
MIR1914	4
FAM3C	510
SNRPD1	2105
CXorf40B	2194
ACN9	872
MIR29C	24
SEMA4A	12302
ALG1	929
SNORD58C	32
GTF2IRD2	59
FLJ34503	0
ATP5J2	3373
TEDDM1	0
HSFY1	0
DNAJC15	3692
HSD11B1	26
TRIM26	8921
BACE2	153
TNFRSF1A	8282
SYPL1	7047
MIR1248	54
PARK7	10454
NLK	2086
CEL	15
CR1	6373
SPAST	5337
DCAF8	7748
MMP25	1351
PSRC1	428
GGTA1P	2146
SFRP4	3
SCGB1D2	0
MIR135A1	0
MIR4453	0
ANAPC1	1689
EPHX1	1618
GLUD1	12310
PPARGC1B	2277
ZCCHC8	2577
TBC1D10C	7735
COX7A2	4085
GAGE1	0
LOC154872	0
MASTL	2558
NOM1	2791
MIR193A	3
CCDC96	376
PPP1R10	7321
ZZZ3	5878
C6orf222	2
ZNF575	349
PPP2R3B-AS1	54
FAM127C	48
MYL1	0
C15orf50	6
MAP6	6
SNORA71B	29
XK	674
TMEM128	1198
COX4I1	29257
LPAR4	6
ACO2	6894
GLTSCR1	4752
PLEKHN1	129
GPR15	378
PARP2	564
HACE1	1598
TRIM27	4514
CXorf26	1719
FYTTD1	12181
AHI1	224
MAMLD1	178
CYP21A2	2
ASMT	18
PLGLB2	0
IGF1	7
LOC387895	99
DIRAS2	2
ADARB1	3569
LAMTOR1	14176
CDC20	71
SMCR7L	4423
ITGA6	13693
SPACA7	0
OR1D2	0
MIR507	0
C1orf63	3209
SLC39A14	1240
MIR1277	0
OR14C36	0
CLIC4	7022
SGCA	13
FTMT	0
STRADB	793
MIR934	0
FAM131B	343
SRPR	21641
EYA3	2046
ZNF670-ZNF695	0
CCR7	30658
MRPS17	463
NEK4	3435
C9orf140	415
VSNL1	1
SFTPB	15
FAM129B	9840
LRRN1	109
MARCH10	19
LOC653160	312
TAF3	4377
RPRD1B	4215
PLD3	19441
NKD1	233
TMEM25	673
FAM5B	0
LRRC26	56
INO80E	2949
CLCF1	826
ZNF354B	367
RTEL1	1340
PROCA1	202
H6PD	13724
CYS1	2
MIP	2
GPR107	8877
C20orf72	1187
SOBP	25
EFNA4	308
NAGS	87
CMTM4	722
EPSTI1	3988
CYBASC3	11308
MIR29A	2
ZNF321P	1
SLIRP	1133
PTTG1	335
MIR3622B	0
FKBP3	2271
PTMA	35165
SDC1	13
DDX43	89
NEU3	867
PRB2	0
U2AF2	16895
VSTM4	10
LOC283116	0
RRN3P1	209
MIR551A	0
MIR34A	0
PPFIA3	196
LOC100506368	1
CFB	53
SNAR-A5	0
ZNF655	10248
ZNF248	320
CDK4	2503
POLR2B	9246
ANKRD16	263
PRDX5	8379
CSNK1A1P1	541
LOC100505687	263
ZDHHC8P1	2
LNX1	418
TMEM97	516
NGEF	0
CAMK4	4490
GIGYF2	9678
KCNJ16	1
ACP2	2452
COX6A2	0
PLA2G10	43
OTOA	13
PHF10	1673
CA5BP1	941
KLF15	4
IYD	0
S100A6	74476
AR	46
PCDHGB5	40
MYCT1	158
SUN2	103497
UBE2M	3195
FAM66B	10
RGS6	389
HSPA5	89244
ATP11A	13012
HOMEZ	442
FMO4	191
