GENE_SYMBOL	EXPRESSION_VALUE
ZCCHC13	0
MAP2K4	3581
MAP1LC3A	364
SRD5A1	888
ZNF543	666
ZNF785	472
C3orf37	6615
HIAT1	11760
SPHAR	229
LOC285074	743
LOC388499	177
MIR182	0
LOC144817	0
AKT1	16067
THOC1	2516
SCAMP1	4488
DGKD	22938
ZDHHC19	24
MIR3607	22
KIAA1614	81
C12orf66	1104
MAGEA10-MAGEA5	0
TSSK4	422
FKBP8	26761
VKORC1L1	572
CYorf15A	2269
KCNK5	217
DPH2	2293
RENBP	1332
UFSP1	36
SDC2	100
LIPE	1131
EBNA1BP2	1719
TOR3A	5060
SPATC1	32
MIR4801	0
TRPC5	8
NDUFA13	7271
CD28	34838
CYB561D2	2172
MT1DP	7
BTF3P11	6
GPR157	270
LOC100506668	112
PTPN7	7991
PAPD7	5032
STOX2	2
TRIM16L	153
FIBIN	0
PRRG1	19
TIFA	2193
SNTG1	0
PACSIN3	20
FAM43A	3041
CHTF8	5661
LAT2	6372
MIR4258	9
TMEM212	1
PAQR7	1060
PCGF5	21927
ANKRD20A8P	7
UBAC2-AS1	84
INTS4L1	7
DIO3	0
ZDHHC16	1439
CHRNG	36
PRKCD	7819
SCN2A	13
C19orf59	998
POGZ	13988
FBXO10	903
FAM157A	7
ST3GAL4	1144
RAB20	1425
TSTD2	1223
CLEC17A	786
CTSL1P8	0
COPS6	5108
POU5F1P4	28
ZFP161	4293
MRPL1	1579
STUB1	3852
GNPNAT1	1874
HHLA3	197
NOTCH2	42081
KCNK10	99
RANBP1	1660
TMEM151A	11
ATF6	8842
COMMD1	1471
TFEC	1144
KRT222	0
RNF169	10030
MIR4638	0
MIR4469	1
ABCA10	77
CDRT15	13
TMEM205	2137
ZCWPW1	723
FAM71E2	0
MIR4698	11
BAZ1A	14730
SEMA3F	14
DCAF12L1	0
RNF151	7
CLEC4GP1	2
ATG7	2836
MAPRE3	397
PSMB4	13405
OPN5	0
DNAH6	313
PSME4	12646
PARP12	5348
GPR21	14
FNDC3A	10495
TTC26	171
KIAA1841	390
KLRB1	17570
OPN1LW	1
LYZL6	2
C6orf170	847
G6PC	0
NDUFA11	4475
LOC100129716	165
GAGE2D	0
RCC2	8567
ARL2-SNX15	3424
CASP2	6630
SRM	4416
PRKG1	38
SIKE1	5074
BNIP3L	11160
PTCD3	6950
NBEA	907
HBE1	8
ZNF77	604
POTEG	0
CYLD	78898
OR2A2	1
CC2D2B	59
TDP2	4431
NCKAP5	39
CEP97	1941
TARSL2	3864
HS1BP3	2272
KIAA1217	34
NINJ2	595
ABCC2	334
G0S2	2625
RHOV	34
PINX1	880
PPA1	4706
LOC407835	3677
FLJ41941	0
SERPING1	163
TMEM132E	21
DNAJC3	9859
PHACTR4	5763
GUSBP1	887
MEPCE	12323
C17orf28	574
FAM184B	228
MIR520D	0
C9orf40	373
SLC5A5	295
RAC3	63
FOPNL	3204
SEPX1	1710
H2AFB3	0
MIIP	2921
DUSP21	0
WFS1	590
ATG4C	1504
C7orf23	4075
RNF103-VPS24	133
ZNF780A	1203
WNT7B	1
GRID1	3
LARP4B	8312
CTF1	19
IDI2	252
RNF32	331
CPT2	794
DECR2	345
MYO5A	16620
SIRT7	3349
MEG8	0
PFN2	547
DDX21	24092
LOC643923	0
GTF2H2B	25
OR10A4	0
TMEM61	0
SLC7A9	24
CRB3	253
GBX2	0
MIR641	31
PDIA2	7
C9orf82	2244
COL27A1	100
GLRA2	1
GNAI2	65517
ST6GALNAC4	1852
TUBB8	3
IPO8	6388
LHB	7
PMP22	56
MIR1275	0
CBR1	978
BOLA1	360
CXorf64	0
EEPD1	1305
C4orf42	2925
LOC253962	1
C9orf43	47
HUS1B	123
VRK3	5038
OR51B4	0
MYH8	0
PCNP	13795
TAF4B	3415
AP1M1	9623
XKRX	118
KCNH8	259
NANOGNB	0
CHST10	641
LTV1	2907
QPCTL	844
TSFM	1215
SCYL3	3451
ACCN2	73
LOC338651	83
CRCT1	0
PRPF4B	13474
LRRC10	4
MIR663B	12
SLC45A3	228
BICC1	15
DDX24	29631
ABHD8	1324
STAU1	9323
POLR2J2	40
ZNF850	415
FAM150B	89
RPS10	153
MCPH1	4716
ZNF284	311
ATG4B	5294
RPL28	132109
GRIP1	347
GSTO2	230
ITGAM	16920
PAK6	173
MIR550A1	2
TMEM145	3
IRGC	9
GUSBP9	163
TXNIP	212968
MCM8	1198
CASK	8786
MBOAT7	4761
PDCD2	5735
ANGPTL3	7
DPF3	148
SLC22A3	22
LOC100507086	7
LOC100131094	431
TUFT1	461
TTLL5	2523
AGPAT2	2400
PHLDA1	5344
GOT1	1304
CALML6	5
COPS3	6528
IRF8	12614
CFI	1
SNAR-C1	0
CH25H	19
TRIM52	2123
ARHGEF19	696
E2F3	5811
TEKT1	1
KIAA1430	8208
MRVI1	402
CRYBA2	0
VCY1B	0
BCDIN3D	280
TSC1	7689
C17orf55	24
CT45A4	0
VWC2	0
LOC100505783	1085
MIR4651	6
DPY19L2P3	8
DAAM1	2389
TNP1	0
MIR3180-1	0
ANKRD17	20428
FUCA1	1008
PPARD	6745
MON1A	701
CCDC34	330
MIR3664	0
POMGNT1	2825
ASGR2	695
S100A14	1
PPT1	18640
EIF4EBP2	25131
SRPX	6
ZNF165	942
MIR4470	1
NAPB	1680
LCOR	6269
BAIAP3	1791
OCA2	11
LOC344595	97
TFCP2L1	165
TMEM52	12
CCDC110	35
IL10	92
GNAT3	0
CPA6	3
GBE1	1696
TMEM163	125
SLC6A2	0
CDC25B	33844
STARD3	8963
FLJ34208	29
UBE4A	10518
URM1	5047
PNMA6D	0
MIR3914-2	0
SAP30L	4824
MIRLET7F2	1
OR2G6	0
ESX1	0
SYNC	1
MIR4700	0
CXCL1	173
WDR43	8181
RPL10A	58380
CTSD	35096
HIST1H3A	91
NCOA3	32355
TMEM70	1805
CYTL1	44
ARPC1B	42262
HIST1H3D	102
C15orf37	464
C21orf54	0
EIF1AX	3350
HYALP1	0
C7orf52	0
ZC3H8	1263
DCAF17	4037
SUZ12P	408
ACTR5	1785
NUBP2	4073
C1GALT1	9680
CRLF3	14102
BRD3	6305
DEFB112	0
UTY	11995
MGC39372	627
FBLIM1	0
IFNA13	0
ZNF85	379
OAZ1	61416
LUZP1	5667
RNF182	9
UNC13A	1
CEACAM18	0
SLCO2B1	2
MIR548D2	0
MIR4675	0
LIMA1	3135
LOC155060	816
PABPC1P2	495
FGD6	1260
ACTL9	0
CCL3L1	0
CHST3	3
C1orf140	0
HS6ST3	0
SBDS	14005
C22orf13	10022
TCN2	416
ZFYVE1	3596
HDGF	16609
KCNJ4	2
OST4	9908
TTTY13	0
USP13	2624
MYNN	4383
SPATA3	0
GSTA4	90
KCNIP2	184
BPIFA4P	0
WDR62	301
TNIK	12907
AIF1	7825
TMTC3	1734
SERTAD3	2957
CLDN12	110
PPEF1	12
AMTN	0
ATAD1	4193
PCDHA3	0
MRPL44	2563
LIN28A	4
ARC	246
ANKLE1	198
CD300LB	2424
BICD1	1555
PTCRA	822
MIR1322	3
C1QB	17
LRRC14	5369
TRAF1	10920
SPG7	5476
AEBP1	1525
PCDHGB6	40
HOXA3	15
TEKT2	18
SMTNL2	0
OR5K4	0
ZBED6	3994
LOC400927	76
SNURF	41
CENPO	878
LOC283033	0
LOC441242	78
TTTY22	0
CTNNBIP1	2510
DYRK3	271
IRF5	3919
CYP27C1	0
PLCXD3	0
STK24	20002
TRIM56	3126
CHRNA3	14
ADM2	160
NHLH2	0
GJD3	176
STMN1	3281
SEMA6C	464
TRMU	1705
MIR101-2	0
MYO5C	263
MIA2	4
LOC100379224	56
