GENE_SYMBOL	EXPRESSION_VALUE
TUBA4A	31234
PRKCE	4985
ABHD1	72
TM4SF4	1
ZNF141	626
IL6R	24236
SMARCA5	21233
CTTNBP2NL	287
MIR96	0
GTF2IRD1	35
ARF6	45310
C9orf3	240
KIAA2022	220
DPEP1	5
GUCY1B2	9
ZNF81	1345
ZBTB1	34357
CCDC58	228
MXD1	28230
CCDC43	2460
CLCNKA	0
EBF4	207
OR5P3	0
ZNF649	1053
OR4D10	0
RCOR2	19
HIC1	3043
GNB2L1	171871
C18orf55	733
RNF20	4576
PRAC	0
ADAM12	61
IL12RB1	5377
CTSF	1596
DLAT	3307
ZIC3	0
SCN8A	104
LOC100505854	163
S100A1	33
AMFR	21004
C20orf134	107
MERTK	1282
USP54	952
ID3	3140
CNST	10482
PPP2R1A	20346
SCCPDH	1829
GCNT1	827
GTF3C2	8616
SNORD126	1
DARC	0
ARHGAP8	1
KHSRP	15421
WT1-AS	0
CRYGS	68
BLOC1S2	6163
LEPREL4	252
CHD8	21628
MARVELD3	3
C1orf70	17
SMAD1	586
ZNF813	810
CCDC169	0
CPZ	0
NDUFS2	7053
PAM16	440
TRIM59	1628
ESPNP	15
OLR1	5986
MIR3665	0
FRG2C	1
ZFP90	3902
HCRTR2	0
TPRG1L	8188
PCGF3	5488
KRTAP5-10	0
AGT	1
ENPP1	35
ARHGEF15	2
CYR61	11
NSA2	9342
EGFL8	104
LOC100129083	25
MIR1247	0
SRP19	3463
SNORD115-1	0
TPRA1	3120
OR5R1	0
FGF10	0
ZNF675	2224
PRSS27	93
FAM188B	79
OXA1L	15074
NOLC1	11314
MIR4479	1
ZNF654	3830
RPE65	0
TMEM55A	2232
LOC729177	2
KRTAP10-2	0
TREX1	2094
C11orf84	1403
STK32B	183
ZNF653	710
NDOR1	4906
FAM197Y2P	0
TP53I11	5876
CLDN1	10
SYNJ2BP-COX16	1687
PIK3C2B	5236
RAB5A	9651
FGF11	151
DACT1	2010
EMR4P	250
ZHX2	7658
LOC149086	3
DNMT1	11974
NHLH1	72
MGAT4B	8770
TCF19	1516
TIMM8B	706
FXN	1722
MPPED1	1
SNTA1	1939
ATF3	42188
LOC100507032	35
PDLIM3	0
PRG2	106
OR6C65	0
SNORD114-10	0
ZNF559	1507
ATP1A1	81271
FAM180A	0
MIR33B	4
SLC16A1	3012
C9orf125	7
ADAM6	0
KRTAP6-2	0
SIGLEC11	63
POM121L9P	1
COPS4	3609
NCRNA00341	3574
SC4MOL	1759
RINT1	1892
SFT2D1	2237
OPTN	12363
ZER1	9029
SDR39U1	626
SPSB4	3
DKK3	98
HSPC072	2
SRGAP1	145
SNORD115-6	0
ANKRD36BP1	3321
METTL9	23078
CCDC66	1058
C10orf47	754
LOC100129845	1
SCUBE1	20
FYB	82562
EGFLAM	0
MIR134	0
FLJ44511	321
TXNDC6	66
C14orf166B	1
KLF16	10537
CCDC160	0
C16orf82	0
DIRC3	92
CCDC6	11338
DPYSL4	377
PTTG2	59
C5orf38	0
CAPN3	1715
DUSP18	902
PARP16	2118
LOC285878	0
TNFRSF4	383
ESPN	40
GCLM	1063
ANKRD55	838
TUBB4Q	1
BAI3	7
C6orf218	1
TRPM3	1
MSLNL	0
GABRG2	0
NCRNA00102	5
PRODH2	0
AFF4	30579
OR9G4	0
GLUL	58390
MAP4K1	13775
ATP6V1E1	5971
LCE3D	0
MIR30C1	1
C10orf91	344
TPR	26077
MIR1343	0
PCDHGB8P	2
SIAH3	37
TRIM3	797
C19orf24	3885
HDDC2	2653
ROD1	46864
BBS1	1234
AKR1CL1	3
REM2	467
C10orf136	0
ZNF273	941
MFSD3	495
CYP26C1	2
PRSS2	0
EIF1AD	4621
MKX	4
HSP90AA6P	15
C10orf128	506
NLRP7	91
MIR3943	0
PLCB4	21
ZNF84	1973
SLC38A11	40
LZTFL1	1170
ITSN2	17131
TOR1B	4348
TMED11P	3
CCT4	11439
LDOC1L	8307
PCDHGB4	22
HAND2	0
MIR574	0
SLC25A40	2663
TXN	3296
PPP1R3F	942
YIPF3	7008
TMEM9	2396
LMAN1L	7
PLEKHG3	6121
UNC13C	2
