GENE_SYMBOL	EXPRESSION_VALUE
LOC100505633	0
ZNF516	3725
N4BP2L1	1041
RHOH	5065
C13orf35	1
PML	2547
NPDC1	334
KRT27	0
ACER3	1176
HMCN1	25
OR5T1	0
CALM3	11761
ZNF529	1026
CYB5D2	313
ZNF780B	280
OR5AU1	0
ARMC2	212
INSIG1	8530
BMP2K	1730
C3orf66	0
SWAP70	3556
C19orf42	1879
BTNL8	15
C20orf43	3853
CSHL1	0
SPSB3	2969
SLC35G3	2
PPP1R3A	0
MIR4297	0
FBXL18	484
ATP13A4	50
PCK1	0
SLCO5A1	10
OR4C6	0
MAP3K7	1619
KRT15	0
ELMOD2	597
MIR583	0
ITCH	7258
DNAJB11	2483
LOC100507266	70
USP3	8256
ALX4	6
DPYS	1
TRPV3	52
CLSPN	117
ACP1	2531
GALNT11	1611
DEK	8480
METTL5	331
GIT2	6648
LRCH4	8111
FAH	343
INPP5F	1060
C4orf11	0
SPECC1L	3027
LOC100505583	0
C9orf24	3
TBC1D8B	85
CXXC1P1	0
MIR1289-2	0
PON1	0
FBXO42	1973
ZNF679	0
SNAR-D	0
EPRS	3730
NAPEPLD	286
MIR1272	0
EMCN	0
JMJD4	167
EFCAB11	39
PIGU	282
MAPK1IP1L	7464
LOC285733	1
PKD1L1	31
KLKP1	0
C20orf202	11
BAG6	9107
IFRD2	740
C20orf94	127
KCTD15	772
GTF2F2	846
RXRG	0
CPA3	59
GLMN	280
GPKOW	680
HDAC10	2430
NACAD	14
HYLS1	124
TMEM93	81
C19orf6	8283
NR4A2	71176
WDR5B	153
MSRB3	159
TPD52L1	8
DQX1	9
CBLN3	104
ZNF415	36
ZNF498	2073
RFTN1	3482
LOC283761	0
DNAJC5G	0
ECM1	29
RBM15	2020
LOC285000	0
CTC1	6905
LOC100131089	101
WBSCR27	10
PTPN9	2274
C14orf86	0
SPANXN4	1
BCAP31	4896
ULBP3	11
TTF2	773
LINGO4	4
CD4	21490
GPN1	1765
FLII	10933
CCKBR	0
C20orf196	140
PSMA4	2679
MAGEA12	0
C21orf81	38
OR6C3	0
PKIG	290
DHODH	235
PIGY	2603
C6orf115	1854
UBXN1	5233
IPPK	438
CBLC	0
PFDN2	743
POP4	692
NCBP2	2398
TAAR6	0
C6orf192	1287
CTSO	2097
POLDIP2	2121
RAD51AP2	0
CXCL14	1
NCRNA00299	172
CYB5R3	3691
RPL35A	23515
FMO6P	1
LRRC57	1130
FBRSL1	3130
WDFY3	3999
PGA3	2
PATE4	0
SERPINH1	126
SNORD41	2
VPS13B	5443
MIR23C	1
NMB	78
RBP3	0
MYH4	0
CLDN16	0
RRN3P2	379
DNAH12	5
SULT1A4	0
EIF2A	6561
ZBED2	73
FLJ41200	0
RIMS3	427
MLL4	6253
IRF4	4152
IHH	6
NSUN2	2819
LOC284440	63
UBE2D2	3952
HCAR1	5
DYNC2LI1	117
PLEKHA3	812
ZWILCH	327
WISP1	14
ZNF167	25
GSTT1	132
GHSR	3
MIR518B	0
STC1	1
ZNF555	197
TNMD	0
TBC1D4	3151
AADACL3	0
ZNF845	780
C22orf32	1786
NUDT19	679
LOC286177	0
MYLK	231
C3orf75	382
CDK6	4652
MIR378D2	1
SLC25A27	13
HERPUD2	3988
NCRNA00221	0
C21orf62	6
FXYD2	46
CHAC1	17
SERPINB2	3755
TM4SF18	0
PSMC3	1761
KRTAP22-2	0
VDAC2	992
LOC100506844	82
ADAM5P	0
FAHD1	240
MIR1237	0
SNORA71C	19
LOC401321	52
SDK2	480
GLYATL1	3
THAP1	477
TOX	994
AKAP6	147
GJC1	2
MAGEA6	0
TMPRSS11E	6
CYB5B	1507
FLYWCH2	236
LOC100289650	0
CCDC3	3
SLC22A13	14
SRGN	96793
CLPP	922
C5orf54	7
LOC100129726	92
OSTCL	53
SCLY	442
C16orf95	32
SHBG	3
PCDHA10	0
AP4M1	323
LSM4	1766
RGS4	0
MIMT1	0
LOC340107	0
RIOK2	1393
GIMAP7	1594
NAT10	2034
MICALL1	1573
ZNF587	1544
SLC1A1	11
PPP2R5C	7463
PPWD1	2032
CLDN5	59
WTIP	7
CEP104	1920
UNC119	2685
RNF38	6989
ASRGL1	442
GPR111	0
PGPEP1	2879
ARMC1	868
SULT2B1	8
CYBA	11265
MIR527	0
LOC100506071	8
DEFB134	0
ZCCHC5	0
HSPB11	472
UBQLN1	8315
MFAP3L	255
MIR548AN	9
OAZ3	62
ARL4D	433
CHN2	945
TFAM	1540
TMEM88	727
GATA3	1917
KIAA2013	1313
FLJ32224	9
C6orf123	0
USP30	853
SAA4	0
NEDD4L	435
NPEPPS	3110
FGD1	234
ITGB6	0
MAPK8IP2	19
MIR4641	1
LOC100101266	10
KIAA1797	918
LOC648691	0
SLC25A36	5229
MS4A3	12
USP5	2230
FBXW12	1
MAG	6
PPIL6	13
OR51G1	0
ADD2	313
MIR424	0
RAPGEF4	6
KCNH4	10
PHACTR2	3679
PET112	274
FGD4	1888
MIR4780	0
MTIF2	1329
WNT3A	0
OR13C2	0
PPP1R13L	74
HRH1	7
RRBP1	3410
C9orf5	4163
MAP3K13	596
AVPR1A	12
ZBP1	644
TBX20	1
ALK	12
RPS4Y1	66
SNORD121B	4
ARL10	121
SNORD19B	73
TNNI3	0
LETMD1	2267
KIAA1644	2
MYBBP1A	1580
DKFZp566F0947	1
NKAPL	6
CD200R1	183
RBMXL1	2015
MOSPD1	262
MIR3650	0
TMEM236	1
EGLN3	163
LOC100129794	0
C16orf72	9604
FNBP1L	105
COL23A1	30
MIR3925	2
FAM103A1	51
BCL2L14	21
LOC257396	12
ECI2	589
DEFB125	0
PICALM	18163
UFSP2	513
MIR548I1	0
MARK4	1693
FLJ35282	0
SCNN1A	93
MIR4483	0
MIR654	0
GLYAT	0
NEURL3	2
NRK	0
ZIM3	0
EIF3J	1888
C17orf57	246
LMX1B	1
LOC439994	20
FRMD1	0
HIST1H2AE	30
NCOA4	16942
ZNF571	468
RPL9	598
SH3BGRL3	20916
LYZL1	0
GNRH1	66
FGD5	13
DRD5	0
GRRP1	0
CHGA	3
TMEM68	195
PLGLA	0
LOC151300	0
AMY1B	0
TMEM214	1988
SEMA5A	361
SLC37A1	1121
DMRT1	1
MIA	1
CALML4	1332
KIAA0226	4550
HIPK2	9043
MAP3K14	4132
CLDN9	12
CWC27	922
C11orf49	326
TRIM8	5913
NUDT21	3410
MSX2P1	64
PTPRCAP	4486
LOC729609	3
SNORA13	9
LOC389247	5
AZIN1	11905
MIR4302	0
PRSS54	0
JPH3	37
RUNDC2A	514
GALNT6	1076
AKR7A2P1	104
UBP1	6126
NCRNA00111	0
SNORA7B	9
ACTB	145763
EXOC3L4	2
PTPRT	2
HVCN1	1580
SNORA28	107
KIAA0182	5064
MIR496	0
EIF3A	19662
LOC643542	2
LOC100144603	22
FZD1	515
FSTL4	3
EIF2D	2222
FLJ39534	67
KCNAB2	11601
LOC100507254	4
RORC	197
DNTTIP2	6951
MIR933	1
ZNF786	309
PRDX3	2171
OR2T35	0
RPL19	32611
XAGE2	0
HEXB	5945
FBXO17	2
ANKHD1	13254
CIR1	2510
LOC100129250	182
NFIB	1
FAM113B	1445
KCNE2	4
DAZ2	0
FPR2	1325
SERF2	8070
BAG4	1107
PABPC4L	0
RAB42	1
CLEC4E	1501
APOBEC1	0
MIR520H	0
IFNA16	0
LSM5	622
DDX23	3154
ARHGEF33	6
SLMO2	1507
FAM110B	256
MAML2	3315
KRTAP4-1	0
RGS12	614
ARID3C	2
HNF1A-AS1	0
PTGS2	5498
MIR154	0
LOC729082	1330
KLC1	3726
SNRPN	3439
RBP2	0
LOC100128977	0
ARSD	1828
FAM71F2	28
RDH5	162
ARSK	112
MIR141	0
FOXD3	0
UNC80	4
PIF1	65
GRINL1A	840
CDY2A	0
ANKRD34B	0
GSPT1	5882
LOC255167	0
STAT5A	5907
DNASE2B	0
OR1A1	0
CARKD	1630
CLEC5A	477
MIR3610	0
PHF2P1	0
ESCO1	2190
KCNK12	8
SAP130	2431
C15orf61	151
PRLR	358
IL2RA	408
MARCH1	4935
WDR13	2164
OGFOD2	442
TTK	42
ZNF177	21
HILS1	2
FBRS	6517
HNRNPU	27171
LOC254099	0
RPS24	20382
MYADML2	0
FAM105A	3374
CUEDC2	1190
KCNB1	0
SLC44A5	0
TRAF3IP2-AS1	306
PLEKHF2	1986
SPZ1	0
ARL6IP1	7597
RNF223	1
CCDC122	27
SNF8	1576
LOC391322	32
MEX3C	5166
C1orf126	3
PITX3	0
ZNF91	850
HMGA1	3085
NOX4	0
POLR3F	607
MIR548K	4
DIS3L	1711
KCNQ3	29
LOC219731	3
SUN5	0
CYP4B1	1
MIR4278	0
OR51S1	0
ADAMTSL1	0
POLR2A	19421
NSUN3	510
TBC1D3P2	0
C16orf61	563
SNORA67	1188
SMEK3P	0
SNAR-C3	0
PSMD1	1901
C11orf83	183
MIR2053	0
C4orf33	872
VMAC	565
PAGE4	0
MIR3198-2	0
FAM48B2	0
HLTF	611
ST8SIA4	2257
ROPN1L	24
INVS	760
LOC283875	0
SNORD114-15	0
FPGT-TNNI3K	56
PAK4	372
FAM7A2	0
FAM50A	2251
STRA13	425
PPP1R14D	0
HNRNPA1L2	591
FAM3A	1278
APEX1	4075
ERO1LB	1218
CPNE5	454
HSPA1A	4795
TIMM8A	106
MIR99A	0
CCDC136	181
C1orf129	1
ENDOG	201
LOC644936	10
TCEAL8	548
CENPC1	2042
C10orf96	0
ESAM	270
PLOD2	29
HMBS	423
PPIG	3820
RUFY1	2371
BIK	42
HIATL2	88
MIR2110	0
ANKRD30BP2	0
LOC100133985	4
TMIGD2	737
BCR	6096
CGB1	0
NEMF	3192
MIR4319	2
C19orf66	1907
GTF2H2	13
JUP	1432
CCL20	345
LOC100132526	2
CTDSPL	381
ADAM19	6868
GM2A	4438
CAMKV	2
PLK4	150
APOC1P1	0
RPL37A	17822
HIPK4	8
KIF1A	1
RPS15	3394
NTN5	25
MRPS10	689
CCNDBP1	3443
ATP5D	1376
EGR4	35
FBLN5	72
MPZL2	157
LOC100233209	1909
NCOA7	3377
MIR4692	0
BSPRY	67
LHX5	0
GFI1	619
FBXL8	146
ZBTB3	115
FNIP2	1269
MIR3127	2
MRPL32	754
TAS2R43	8
HFE2	0
POTEF	8
ABCB7	1317
FAM168B	8466
CEBPE	17
EPHA2	259
RHOA	36249
MIR4283-1	0
FN3K	62
SAMD13	14
ZNF789	284
HBS1L	2532
KIF1B	2837
CD70	55
SHISA4	29
CLK3	3066
AMMECR1	1283
MIR4723	1
WDR12	384
CELF3	5
SNRK	13486
EXOSC8	668
MYO18B	58
OR2L3	0
AQP12B	0
MIR4757	0
RQCD1	753
CTSL3	0
FOXA2	0
TPTE2P1	1
CD200R1L	0
USP43	66
SET	6028
KIAA0825	108
SUB1	5336
HSPA7	375
FLJ40852	20
NKAIN1	0
MRGPRD	8
CHAT	0
ANKS6	644
HPD	7
UBAC1	1497
DGCR9	70
GPBP1L1	7216
LOC100132396	0
PEX14	665
LYPD4	0
COLQ	950
VWDE	17
SLC17A9	692
EPHB3	93
C7orf61	33
C17orf66	41
CEP57	2207
GOLGA8G	0
HEPN1	0
