GENE_SYMBOL	EXPRESSION_VALUE
TP53TG3B	0
DENND1A	11572
RPRM	0
SLC3A1	22
ANKRD50	2399
MIR3180-3	0
PDZRN3	0
MIR4275	0
ATP5G2	14792
TTC5	1140
C11orf70	0
APOH	0
LRRC33	7640
GUCY1A3	1127
ELOVL5	14467
WHAMMP3	255
EXTL2	342
TYRO3P	27
RUVBL2	2821
FJX1	6
LOXHD1	444
CCDC53	1432
OR10K2	0
PSMB1	8260
HDAC6	3909
KRT82	0
LOC401164	0
MIR4742	21
LHFPL3	3
C1R	155
ZRANB1	7861
NECAP2	13986
AHR	24686
CCL14-CCL15	4
ZNF117	1021
IFI27L2	1586
ZNF689	1500
MIR450A1	0
EGLN2	9955
ZNF7	1541
FAM9B	0
LOC100294145	1148
LOC100505624	40
C2CD4C	0
LDLRAP1	5678
TRAPPC9	5960
HERC2P7	0
OR51A2	0
CASP9	2364
LOC645431	26
SNORD88C	5
MIR564	15
ATP5L2	139
LRIF1	1806
NCK2	7676
PCDH11X	0
DDX39B	8
SLC17A2	0
DRAM1	1699
SNORD80	227
GNPTAB	13740
KCNIP4	97
C1orf198	715
ZNF236	3682
UGCG	2470
MIR548AE2	1
IDH1	2401
ATP6V1A	7702
KIR2DL1	559
LZIC	1796
HSD17B6	33
NELL1	0
DACH1	229
MIR611	0
CDK5R2	2
LOC100131193	234
C1orf43	12885
CCDC107	477
ACCN5	0
PCMT1	6073
RNF212	63
LOC100506023	317
RNF19A	10625
C1orf101	57
WASH2P	344
CCHCR1	1151
OR4X1	0
LOC494558	0
RFXANK	2698
GALNTL5	0
SNAR-C4	0
ATP2B1	30311
LTBR	8413
CELA2B	38
TAG	0
SLC25A22	2318
NHSL2	3917
GJB6	14
TAF11	2161
PRRG2	22
CAPN1	19767
MIR124-3	0
OR2L2	3
MPHOSPH6	1652
CGGBP1	19164
COTL1	136429
HCG27	172
CCDC63	0
C20orf4	4046
HSPBP1	2099
LOC100130093	90
LOC100129361	2086
CCR1	10006
BSN	76
