GENE_SYMBOL	EXPRESSION_VALUE
TDRD7	1178
FAM156B	0
CYP2B7P1	54
GPX7	285
VILL	1059
LOC100507362	0
MIR4266	0
IMPAD1	4843
STEAP2	1
CACNG2	0
GOLPH3L	474
BMP2	38
CBFB	5984
NFKBIB	1590
CASP14	0
SKA1	37
FANK1	16
ADH1B	1
MYOG	0
CDAN1	806
ADA	1083
TNFSF12	1430
ANKRD56	2
TMEM14B	824
HTR3C	0
RPL23	21955
LYZL4	0
IFNAR1	5683
HPN	1
CNTNAP3B	0
LGALS9C	37
MCM5	2532
RPTOR	2915
IL6	167
BMP4	2
ZNF432	633
FYCO1	3331
BRD1	3116
DPEP3	23
NGDN	2013
NCRNA00251	0
CCDC51	135
ANKRD20A5P	52
THOC4	2304
WIPF3	3
SEPHS2	1795
TOMM7	5975
C11orf80	243
KCP	1
ENAM	8
LOC221710	885
TSPAN16	36
RCAN2	14
FGF21	0
MORN1	74
LMAN1	3849
TP53INP2	6595
LOC100505659	0
GAL3ST4	188
EIF2B4	803
LOC100506083	57
C20orf144	1
C9orf167	1140
ASGR1	584
NISCH	4939
LOC100287879	1
NDUFB5	2508
LOC641467	36
HMX2	0
POLR2J4	271
SESTD1	3121
TMCO5A	0
NRBP1	6150
TRPT1	367
ABHD2	11403
LTB4R	1548
HDHD1	1334
GIPR	29
EEF1A1	53233
PRR9	0
EBF3	4
TTC28-AS1	437
ANKRD1	0
ALDH1B1	169
CHSY1	4735
MBD2	8468
AQP8	5
LOC100287314	3
KCNN3	27
CCDC153	37
EPHA8	0
KCNT2	1
ARHGAP1	5506
LNPEP	4798
ELMO3	90
RLTPR	2079
KIAA0125	867
CTTNBP2	27
KIF18A	114
ZFP30	377
B3GNT6	0
EIF2S1	2486
SRSF12	35
PAFAH1B2	4440
TNRC6C	4935
LRRC61	237
KATNA1	1150
SIGLECP3	397
SPTLC2	6664
LOC100506314	20
NR2F2	0
GPR98	18
OR2G2	0
SMARCA1	28
RAPH1	738
MAGEB10	0
LOC100131655	80
ZNF275	1333
OTUD5	4276
ANK3	1258
ZNF155	291
LRP1	27916
SEPT7P2	311
PSMD7	2835
KRTAP5-2	0
L3MBTL1	80
AKAP17A	5264
GRB14	23
TMEM204	393
A2M	143
MIR4749	4
MRPL19	1486
MUC17	0
RTP1	0
TSPAN4	492
LOC645355	0
OR5AK2	0
C3orf32	1
HIST1H2BB	1
CACNA2D3	488
THNSL1	203
ZNF335	2419
LAMA5	210
DMRTC1B	0
LOC100286844	21
FAM19A1	109
DGKG	915
DNAH3	8
NCRNA00185	0
SNORD35B	130
ADAM32	2
ANKRD30B	0
TTC30B	82
PURA	1298
GAN	396
PGM2L1	1224
CNOT2	4204
LOC100507537	0
SIGLEC7	1532
MEP1A	4
RPRML	2
GPR172B	4
C9orf47	132
C3orf30	0
FAR1	4830
ABI1	7640
ADM	953
AIG1	406
CAPS2	8
FABP6	1
SNTB2	1632
SPOPL	6121
LOC728192	0
SNORD115-12	0
LOC553103	15
TELO2	1080
SLC25A48	0
SCEL	0
OR2B6	10
ETS1	73672
FAM201A	22
AIPL1	0
MGC45922	5
CCS	882
SP3	12749
MYH13	0
MAT2B	6483
CSAG3	0
GABARAPL3	264
NCRNA00320	0
SYS1-DBNDD2	218
CDKL4	2
LOC650794	27
MIR4260	0
SPECC1	2475
TMEM146	1
TMEM216	340
LOC728066	0
SNORD115-8	0
C1orf51	21
PEX3	330
TRPC4	0
CCR2	2157
LPCAT3	1949
EXOSC6	1173
PEBP1	3642
WNT5B	62
PPP1R3E	322
SERPINA5	0
CDK11B	1217
FAM138A	0
SNORD15B	33
C8orf51	7
PCDHGC3	30
FLJ16779	0
RGL1	528
OCRL	503
CHRNB3	1
NEK2	20
TTC35	580
VSIG10	53
PRDM16	10
ITPRIPL2	1136
DRD4	9
LOC390858	0
SEMA6D	0
MANBA	3772
ATG9A	2375
NAP1L1	24925
MYCBP2	20692
AMIGO3	345
RBMX2	707
CNTN1	0
OR51I2	0
LRRC17	12
SEC14L2	539
TGM5	1
CPVL	16994
SEPP1	7
MIR4751	0
SHARPIN	1551
THAP7	600
LOC728640	6
IKBKB	3950
CD1D	2783
C20orf103	176
REEP1	8
MUC16	32
TPPP3	1063
CT45A6	0
GSDMC	0
ALDH3B2	46
LOC729059	0
LOC388588	9
NAB1	1516
HERC6	1349
TNFSF14	181
KBTBD2	7567
PPBP	7498
SDHA	2696
RFC2	706
PHF12	5263
GLIPR1	12113
MMP10	1
UBL3	7885
LOC100506804	44
FZD8	80
HIC2	1221
PCDHA2	0
RSBN1	3537
SNORA15	7
SIGLEC10	5325
HTR1E	0
ZBTB12	36
CLDN25	0
TSPO	5598
C1orf190	6
LBR	6649
VPS25	916
SLC23A2	2990
