GENE_SYMBOL	EXPRESSION_VALUE
GPR146	477
ITIH5	1
PNMA3	375
C20orf165	40
CRCP	5984
ARHGAP28	0
DAPK1	10773
CCPG1	10455
PCSK1N	501
SHROOM2	3
RASGRF1	70
GJA1	2
CDK2AP1	5908
UPF3A	2640
LOC646938	0
SOAT1	8675
MCF2L2	210
KRTAP10-3	0
ELAVL2	0
LOC100134713	120
SNORD115-4	0
TMEM150C	32
OLFML3	16
RPL19P12	13766
GMPPA	3393
VASH1	7211
KRTAP24-1	0
YWHAZ	65768
RAP1B	9085
TMEM132C	16
CCL4L1	6
ZNF346	1675
ANTXR2	19031
TNK2	17490
PSMC1	123
LOC100287225	0
PIN1P1	693
MIR4253	0
NFX1	5725
NAALAD2	88
RAB15	1091
LOC100289511	421
LOC400794	3
DACT2	0
CRABP2	51
MIR190	0
PYCARD	13491
TCF21	0
OR5M1	0
RPL36A-HNRNPH2	4
CEP89	978
ZBTB40	4528
AKTIP	1496
PKLR	0
XAGE2B	0
HLA-DPB1	78567
CSNK2A1	5116
FXYD3	5
C1QL4	0
MIR4748	0
WDR44	3598
CRK	2713
ZNFX1-AS1	17759
RBMY2FP	0
CCDC62	73
CDH2	29
C4BPA	10
PRAMEF16	0
C21orf91	8897
PCCA	1170
MIR103B1	0
JTB	21466
KCNQ4	116
PTPLB	2619
IDO1	271
PFN4	5
OR10G2	6
CALN1	9
ANKRD5	698
NR0B1	0
KDM2A	34517
ITGB7	33690
MCOLN3	39
FAM22A	16
PIDD	1723
ZNF524	3816
LOC285696	2
ING5	2178
RAET1L	0
FLJ41484	82
CNGA2	0
GPR158	0
ILDR1	59
CA5B	4629
SHQ1	1963
SMR3B	0
NBR2	326
ARHGDIG	0
NUS1	3786
CCDC15	220
PANK2	6120
HNRNPUL1	59729
RP1L1	2
NPRL3	4565
UBE2D3	42023
ADAM21P1	2
SLC30A5	5356
RHBDL1	54
EXOC5	8569
GSTA3	0
TNFAIP3	52812
ADH1C	0
EVX2	0
PF4	24282
LOC100289019	514
ZNF621	2823
ANAPC2	4855
C9orf116	9
MIR3614	0
ZSCAN12P1	35
MIR505	0
ZNF630	218
OR52B2	0
CKS1B	205
JHDM1D	9634
SERPINF1	1050
LGALS9	20143
BIRC2	11922
MIR4497	0
TWF2	19667
LOC100132735	20
PTP4A2	77085
TDH	11
MIR221	1
KANK2	241
DPPA5	0
ANAPC7	3709
TMEM74	0
FLNB	7288
TINAG	0
KLRD1	11035
MIR4790	0
FZD2	1166
CSRP1	10181
CCL2	24
ZNF726	36
LDHD	101
MIR147	0
WNT8A	2
KCNE3	7237
SNAPC2	3963
ZNF445	3018
FAM109B	590
STX2	2996
TOMM34	1977
SUPT5H	22314
SELE	6
RNF170	2266
