GENE_SYMBOL	EXPRESSION_VALUE
CEP57	6030
GOLGA8G	0
C7orf61	39
C17orf66	35
ABCC12	0
GSC	16
POMC	303
IL1R2	274
MGRN1	12741
HEPN1	0
PLIN2	8174
LYPD4	0
GPBP1L1	17983
LOC100132396	0
PEX14	1779
DGCR9	49
UBAC1	4752
HPD	31
EPHB3	109
SLC17A9	447
VWDE	55
COLQ	927
SRGAP2P2	1001
SRPX2	0
CGB7	0
ELMOD3	1182
CHST12	3383
WNT2	0
KCNS3	3
STAT2	12769
ZNF761	1119
CSTL1	0
KIAA1161	82
SPSB2	663
ZEB2	58241
ADAMTS15	5
SOLH	11127
MIS12	3427
WDTC1	19459
RPSAP52	3
PPP3R1	19077
GEMIN4	2914
C6orf15	0
SMCP	0
ELAC1	569
ZNF837	279
UBE2E3	2761
DNM1L	5292
PPIL2	3407
LOC100507401	2
CDX4	0
COL17A1	7
ARHGAP36	0
FANCI	1438
IDAS	0
TAGLN2	59194
MYH2	0
LRRC71	7
OTUD1	27330
MIR3154	0
STAG1	8091
ZNF782	487
MIR1278	0
SULT1A1	4372
ZNF398	3754
OR10G3	0
WDR53	804
FAM108C1	511
MIR4279	0
FOLR4	0
RAP2B	16592
HSP90AA1	60044
ZNF847P	0
EBP	3317
PIP4K2A	45160
PDXDC2P	237
PCID2	2450
KCND3	39
FAP	0
GCOM1	416
PRPS1L1	272
COL6A4P1	1
SFTPD	136
IKZF4	1151
WWC1	91
MIR650	61
MYOM2	8028
GYG2P1	0
MIR4715	0
MIR873	0
BCR	14959
TMIGD2	1908
LOC100133985	26
ANKRD30BP2	0
MIR4319	0
NEMF	4334
CGB1	0
CENPC1	3912
MIR2110	0
BIK	87
HIATL2	198
RUFY1	8128
PPIG	8361
HMBS	977
PLOD2	78
C10orf96	0
ESAM	619
NTN5	34
MRPS10	2154
RPS15	13155
KIF1A	4
HIPK4	10
BSPRY	208
NCOA7	9521
MIR4692	0
MPZL2	575
LOC100233209	5729
FBLN5	172
EGR4	88
ATP5D	6023
CCNDBP1	9523
CTDSPL	862
LOC100132526	9
JUP	3593
GTF2H2	16
CCL20	237
C19orf66	4225
APOC1P1	1
RPL37A	68771
PLK4	303
CAMKV	2
GM2A	12667
ADAM19	11528
FN3K	121
MIR4283-1	0
CEBPE	65
FAM168B	20246
EPHA2	579
RHOA	112342
ABCB7	3163
POTEF	48
HFE2	1
ZNF789	354
HBS1L	5959
SAMD13	18
MIR3127	0
FNIP2	4761
ZBTB3	255
FBXL8	521
LHX5	0
GFI1	3013
TAS2R43	18
MRPL32	1244
FOXA2	0
TPTE2P1	0
CTSL3	0
MRGPRD	6
CHAT	0
ANKS6	1602
FLJ40852	70
NKAIN1	0
HSPA7	525
SUB1	13896
KIAA0825	420
USP43	23
SET	21817
CD200R1L	2
MIR4723	1
AMMECR1	3695
CD70	100
CLK3	5646
SHISA4	179
KIF1B	6224
MIR4757	1
RQCD1	1998
AQP12B	0
MYO18B	39
OR2L3	1
EXOSC8	1635
SNRK	37770
WDR12	879
CELF3	6
TRAF3IP2-AS1	541
SLC44A5	1
KCNB1	1
CUEDC2	3549
FAM105A	9767
MYADML2	0
CCDC122	140
RNF223	1
SPZ1	0
ARL6IP1	21054
PLEKHF2	7640
PRLR	834
IL2RA	1778
C15orf61	695
SAP130	6001
KCNK12	31
RPS24	63797
LOC254099	0
FBRS	16321
HNRNPU	57705
HILS1	1
ZNF177	20
TTK	117
OGFOD2	892
MARCH1	16196
WDR13	5372
SUN5	0
CYP4B1	3
LOC219731	9
KCNQ3	35
DIS3L	4564
TBC1D3P2	0
C16orf61	1496
NSUN3	1422
POLR2A	30179
OR51S1	0
MIR4278	0
ADAMTSL1	0
PITX3	1
C1orf126	3
MEX3C	15010
LOC391322	26
SNF8	4978
MIR548K	2
POLR3F	1051
NOX4	0
HMGA1	8837
ZNF91	2074
MIR3198-2	0
PAGE4	0
HLTF	1253
FAM48B2	0
SMEK3P	0
SNORA67	624
VMAC	731
C4orf33	2122
C11orf83	672
MIR2053	0
SNAR-C3	0
PSMD1	6349
MIR99A	0
TIMM8A	210
HSPA1A	6817
FAM3A	3164
APEX1	11855
ERO1LB	1806
CPNE5	1454
TCEAL8	1766
ENDOG	562
C1orf129	0
LOC644936	40
CCDC136	346
INVS	1926
LOC283875	1
ROPN1L	74
ST8SIA4	7939
PPP1R14D	1
HNRNPA1L2	996
STRA13	1487
FAM50A	5000
FAM7A2	0
FPGT-TNNI3K	165
PAK4	1298
SNORD114-15	0
LOC100144603	47
LOC643542	1
EIF3A	49307
MIR496	0
FLJ39534	115
EIF2D	6496
FSTL4	30
FZD1	2621
EXOC3L4	3
ACTB	470609
NCRNA00111	0
SNORA7B	10
UBP1	15555
GALNT6	3503
AKR7A2P1	267
KIAA0182	12705
SNORA28	56
HVCN1	5269
PTPRT	0
LOC100129250	610
ANKHD1	27983
CIR1	5587
FBXO17	3
NFIB	8
FAM113B	4970
PRDX3	8020
MIR933	0
ZNF786	664
DNTTIP2	13453
LOC100507254	17
RORC	367
KCNAB2	29375
HEXB	14705
XAGE2	0
RPL19	113202
OR2T35	1
HNF1A-AS1	0
ARID3C	2
RGS12	1195
MAML2	10251
KRTAP4-1	0
FAM110B	963
SLMO2	5029
MIR154	0
PTGS2	18839
RAB42	4
PABPC4L	0
SERF2	29643
BAG4	2378
FPR2	3211
DAZ2	0
KCNE2	11
ARHGEF33	18
DDX23	8512
IFNA16	1
LSM5	2106
APOBEC1	0
MIR520H	0
CLEC4E	3634
LOC255167	1
GSPT1	16428
CDY2A	0
ANKRD34B	1
PHF2P1	0
ESCO1	4662
MIR3610	0
CLEC5A	617
CARKD	2811
OR1A1	0
DNASE2B	0
STAT5A	15010
LOC100128977	0
RBP2	2
SNRPN	9973
KLC1	7616
LOC729082	3954
GRINL1A	2345
PIF1	88
UNC80	5
FOXD3	4
MIR141	0
ARSK	497
RDH5	182
ARSD	3197
FAM71F2	17
MAP3K13	1500
C9orf5	12012
HRH1	12
RRBP1	5238
PPP1R13L	290
WNT3A	1
OR13C2	0
MTIF2	2692
MIR4780	0
FGD4	4165
SNORD19B	23
ARL10	271
SNORD121B	0
ALK	20
RPS4Y1	40794
ZBP1	1700
TBX20	14
AVPR1A	35
MIR424	0
RAPGEF4	6
ADD2	514
OR51G1	0
MAG	11
PPIL6	40
PET112	1067
PHACTR2	11363
KCNH4	21
MIR548I1	0
UFSP2	1272
PICALM	48986
DEFB125	0
ECI2	1643
FAM103A1	105
BCL2L14	111
LOC257396	50
MIR4483	0
SCNN1A	107
MARK4	5042
FLJ35282	0
MIR3650	0
MOSPD1	962
RBMXL1	5987
CD200R1	503
NKAPL	24
MYBBP1A	2907
KIAA1644	0
DKFZp566F0947	3
LETMD1	5855
TNNI3	2
MIR3925	1
COL23A1	21
FNBP1L	257
C16orf72	20625
LOC100129794	1
EGLN3	351
TMEM236	2
LYZL1	0
SH3BGRL3	70516
RPL9	8109
ZNF571	541
LOC151300	0
PLGLA	0
AMY1B	0
TMEM68	754
CHGA	5
GRRP1	0
DRD5	0
FGD5	32
GNRH1	48
LMX1B	0
C17orf57	465
LOC439994	88
NRK	0
ZIM3	0
EIF3J	4239
NEURL3	4
MIR654	0
GLYAT	2
NCOA4	51675
HIST1H2AE	114
FRMD1	0
LOC729609	1
PTPRCAP	24251
MSX2P1	379
TRIM8	15120
NUDT21	12695
C11orf49	830
RUNDC2A	1327
JPH3	38
PRSS54	0
MIR4302	0
AZIN1	28828
LOC389247	10
SNORA13	6
KIAA0226	11955
CALML4	3737
MIA	10
SLC37A1	2938
DMRT1	0
SEMA5A	421
TMEM214	6721
CWC27	3410
CLDN9	0
MAP3K14	10626
HIPK2	24666
SDK2	831
LOC401321	72
SNORA71C	12
MIR1237	0
FAHD1	807
ADAM5P	0
AKAP6	331
TOX	4574
THAP1	1704
GLYATL1	4
CHAC1	57
FXYD2	122
C21orf62	12
NCRNA00221	0
LOC100506844	247
KRTAP22-2	0
VDAC2	2465
PSMC3	5764
TM4SF18	0
SERPINB2	2450
SHBG	5
PCDHA10	0
C16orf95	134
SCLY	1361
LOC100129726	81
OSTCL	175
C5orf54	16
CLPP	4040
MICALL1	4466
NAT10	4922
GIMAP7	6890
MIMT1	0
RIOK2	3470
LOC340107	0
RGS4	0
LSM4	5513
AP4M1	846
CYB5B	5850
TMPRSS11E	5
MAGEA6	0
GJC1	0
SRGN	183373
CCDC3	17
SLC22A13	8
LOC100289650	0
FLYWCH2	1144
ZCCHC5	0
DEFB134	0
LOC100506071	6
MIR527	0
CYBA	43735
SULT2B1	7
OAZ3	93
MFAP3L	1052
MIR548AN	7
UBQLN1	22371
HSPB11	1358
WTIP	5
CLDN5	255
PPWD1	3003
PPP2R5C	22274
SLC1A1	8
ZNF587	1594
ARMC1	3556
GPR111	2
PGPEP1	5432
ASRGL1	1335
UNC119	5280
RNF38	21067
CEP104	5156
KIAA1797	2284
LOC100101266	8
MIR4641	2
FBXW12	0
USP5	7690
MS4A3	19
SLC25A36	9987
LOC648691	0
FLJ32224	27
KIAA2013	6011
TMEM88	283
GATA3	7162
TFAM	5026
CHN2	3277
ARL4D	983
MAPK8IP2	65
ITGB6	0
FGD1	593
NEDD4L	748
NPEPPS	6182
SAA4	0
USP30	1415
C6orf123	0
TTF2	1487
SPANXN4	3
BCAP31	16207
ULBP3	33
C14orf86	0
PTPN9	9260
WBSCR27	8
LOC100131089	257
PSMA4	10746
C20orf196	595
CCKBR	1
FLII	30974
GPN1	5000
CD4	63858
LINGO4	14
ECM1	47
DNAJC5G	0
LOC283761	0
ZNF415	145
CBLN3	159
ZNF498	5352
RFTN1	10901
DQX1	1
MSRB3	279
TPD52L1	8
CTC1	9487
RBM15	4188
LOC285000	1
POLDIP2	7904
CTSO	6432
C6orf192	2612
NCBP2	6066
TAAR6	0
NCRNA00299	127
RAD51AP2	0
CXCL14	0
CBLC	2
IPPK	996
UBXN1	15754
C6orf115	6763
DHODH	641
PIGY	9651
PKIG	524
OR6C3	0
MAGEA12	0
C21orf81	10
POP4	2357
PFDN2	2153
DNAH12	7
MYH4	0
CLDN16	0
RRN3P2	320
NMB	162
MIR23C	0
RBP3	0
MLL4	13585
IRF4	6856
RIMS3	1138
FLJ41200	0
ZBED2	61
EIF2A	17418
SULT1A4	0
SERPINH1	417
PATE4	0
PGA3	3
WDFY3	9900
LRRC57	2017
FBRSL1	6426
FMO6P	2
RPL35A	72531
CYB5R3	12770
VPS13B	10443
SNORD41	0
MYLK	775
LOC286177	0
NUDT19	2483
C22orf32	8299
ZNF845	1978
AADACL3	0
TBC1D4	5691
TNMD	0
HERPUD2	12918
SLC25A27	0
MIR378D2	0
C3orf75	1314
CDK6	16946
WISP1	28
ZWILCH	998
DYNC2LI1	285
PLEKHA3	2485
HCAR1	3
UBE2D2	13312
LOC284440	98
NSUN2	6832
IHH	7
STC1	0
ZNF555	525
MIR518B	0
GSTT1	291
GHSR	7
ZNF167	155
SWAP70	7645
C19orf42	4005
C3orf66	0
ARMC2	453
INSIG1	16030
BMP2K	4212
OR5AU1	0
CYB5D2	1010
ZNF780B	741
OR4C6	0
PCK1	0
SLCO5A1	12
FBXL18	1072
ATP13A4	58
MIR4297	1
PPP1R3A	0
SLC35G3	1
C20orf43	11910
CSHL1	0
SPSB3	3957
BTNL8	50
PML	8310
C13orf35	0
RHOH	12180
N4BP2L1	3498
ZNF516	8273
LOC100505633	1
ZNF529	1411
OR5T1	0
CALM3	40487
HMCN1	29
ACER3	4082
KRT27	0
NPDC1	1265
C4orf11	0
INPP5F	1508
FAH	1005
LRCH4	14968
METTL5	1556
GIT2	17460
CXXC1P1	0
TBC1D8B	170
C9orf24	11
LOC100505583	0
SPECC1L	10945
USP3	17337
LOC100507266	154
ITCH	17770
DNAJB11	5300
MIR583	0
ELMOD2	1581
KRT15	0
MAP3K7	4935
DEK	25231
GALNT11	5472
CLSPN	239
ACP1	7718
TRPV3	94
DPYS	2
ALX4	14
PIGU	739
EFCAB11	115
JMJD4	590
EMCN	0
PKD1L1	33
MAPK1IP1L	16759
LOC285733	1
EPRS	15169
SNAR-D	0
ZNF679	0
FBXO42	5369
PON1	4
MIR1289-2	0
MIR1272	0
NAPEPLD	969
GPKOW	2497
HDAC10	3814
NACAD	40
GLMN	510
CPA3	137
RXRG	0
WDR5B	354
NR4A2	126850
C19orf6	8239
TMEM93	249
HYLS1	304
BAG6	29217
C20orf202	32
KLKP1	0
GTF2F2	2100
KCTD15	2107
C20orf94	245
IFRD2	2467
FBLL1	2
HSPA14	2270
LOC100506233	319
USP27X	334
DAP	12243
LOC121952	22
RASGEF1C	8
C9orf53	0
GPR37L1	3
POLR1E	3232
ELL2	3035
MOGAT1	2
MIR1276	0
PAX6	445
PARP10	15437
NUMBL	564
ACTR3BP2	0
FASTKD2	3029
GYG1	6888
DUPD1	0
ATXN3	2732
LOC730101	9
MIR512-2	0
C19orf25	2087
CEACAM22P	0
TMEM79	573
GPR25	65
CLIP4	5367
RARRES2	13
C21orf119	308
LOC100506046	78
CSMD2	0
ASS1	4
TPRXL	11
MYOZ3	6
DLX6	0
LOC100133957	33
C15orf52	312
GDI2	31059
KISS1	0
INPP4A	22305
LYRM2	2954
PRDM1	11543
TATDN1	654
VPS18	6946
CYP2W1	6
LOC283403	3
USP50	3
OR2F1	0
LOC151475	12
ZNF777	3625
GDNF	0
ATG4A	1577
CFLAR	28874
HIST1H2BM	11
FTSJ1	3649
ZNF317	10619
LPXN	9271
ERMN	472
LOC727849	0
PPP1R2	13976
DSEL	355
PSMG2	5370
KCTD2	6272
HBM	140
MED26	2926
C15orf44	2962
MAGEA5	0
CCDC79	0
RARA	17831
AKT2	17736
ABCG4	2
RIF1	11773
S1PR2	554
HLA-DOB	1246
LOC441009	4
MYEF2	561
UQCRC1	13641
FAM138B	0
COL4A6	1
HMGA1P7	0
IRGQ	1968
POU1F1	8
CRTAM	1369
LOC201651	0
CCBL1	462
FCHO1	4867
ADCYAP1R1	1
RBM26-AS1	54
ADAM9	5314
ZNF501	118
NCKAP1L	32929
SNORD115-39	0
NDUFS3	2931
ANKDD1A	508
IER3	10413
PREX1	74488
ELAVL4	4
LRPAP1	14394
ANKRD36B	138
SRSF11	9256
COLEC11	0
MAD2L2	3153
ZFP3	427
RTN3	18284
FLG2	0
C14orf2	7095
C1orf68	0
NDUFA8	1387
LOC100144602	0
CIC	16178
FAM63A	2065
HIRIP3	1475
MAGEL2	0
PAX2	2
NPFF	33
KRT79	0
PNN	10527
MIR421	5
TPMT	3150
C15orf17	4129
MIR4435-1	0
EID2	1626
SPRED3	7
A1CF	4
PRAMEF1	0
CBX5	8268
SNORD114-28	0
XPNPEP1	4676
FAM19A2	97
ZNF433	132
PDE3A	30
SIVA1	3420
PCDHGC5	6
POTEH	0
SNAR-B1	0
KLK6	0
GNRHR	13
SNRPB	15286
NRSN1	0
ZMYM6NB	1915
C1orf180	1
SNORA14B	13
CYP4F12	21
ZNF382	287
ZNF527	611
ARID1A	39309
PLSCR1	7442
ST7OT3	1
IRF2BP1	2615
SLC22A16	98
SPINT3	0
MIR518F	0
DSC1	790
SMAD9	13
AFAP1	2347
RPS6KC1	3138
C2orf27B	0
EIF4E3	14818
PARN	7144
MYADML	1
TMEM164	9490
PACS1	34969
GLI2	0
ZNF550	440
PRUNE	2982
UXT	7676
ECHDC2	961
C6orf7	0
VAV3	6912
LYZL2	0
ART5	0
SP110	10264
COMP	0
CCBE1	7
PSG8	0
FAM167B	26
MIR4745	1
PRPF18	4532
LOC641746	0
KRT80	10
KRTAP4-12	0
WDR66	16
NAV2	81
SRXN1	5336
CTBS	4607
SLC8A2	0
PDE8B	182
SNORD115-2	0
MIR4464	0
SNX3	17664
SOX14	0
ABCC11	6
OXSM	291
KRT36	13
C2CD3	3758
SRSF2	22937
TUBGCP4	979
C4orf52	1705
LOC144481	73
RAP2C	12863
BVES	14
SNORD116-22	5
LOC340074	0
GPX3	459
XPO4	8007
AOAH	24337
ZC3H18	5115
LOC100507178	99
SPACA3	1
FNBP4	10098
HTR1B	0
EMP3	25215
C1orf226	31
LOC100132724	292
ETS2	18292
RHD	161
C8orf47	2
NAPG	2768
HEBP2	7012
SH2D3C	6072
SNORA1	40
MIR4520A	0
C17orf97	34
ZNF701	1074
ITGB5	1216
AMELX	0
C6orf191	5
RABGAP1	5502
POLR2J	2086
ROBO4	39
OGFRL1	10728
FUT10	377
CNOT6	6917
PRX	699
USP28	4576
HSPB7	1
ZNF791	1949
CYP19A1	0
PRPSAP2	3410
GNL3L	7325
KIF5C	1132
FMO3	0
INSRR	8
UPP2	0
GKN1	0
BHLHA9	0
SNORD38B	28
LOC439949	2929
MIR4324	3
HRH2	4223
NPR2	59
ROGDI	3340
NLN	2188
PLA2R1	0
ARF5	13929
PALB2	1440
SHANK2	2
CYP4F30P	0
EFCAB2	494
AKNA	66487
TRHR	0
MRAP2	0
MIR4427	0
FOXK1	18500
NELF	5418
OR4S1	0
BTNL9	13
TGIF2LY	0
VCAN	291064
SHANK3	48
FOXJ2	8874
SSTR2	3
TUBGCP6	7899
MBD6	10856
ZNF33A	7405
SLC4A5	996
ZAN	4
PTP4A3	2087
CPNE9	5
PXMP2	333
DPY19L4	1010
UBE2R2	20538
ARMCX5-GPRASP2	100
LOC392364	1
PABPN1L	6
STX1A	312
OR5B3	0
OR7D2	5
HSPA12A	3
RPL23AP82	171
SYT8	2
ODAM	0
PADI3	0
CTDSP1	25009
BEX4	2930
EXOSC7	1663
SLC36A4	3213
LRRC38	1
FLJ46361	0
NUDT13	296
SRD5A2	2
PIAS2	1506
RAB37	12287
SLC6A5	0
IQGAP1	83532
NCRNA00099	3
SYNGAP1	7381
OR52E2	0
DGCR10	20
SCARNA10	55
FAM75D3	0
SSX6	0
OR2G3	0
FAM72D	4
HIST1H1D	54
SLC35D1	3819
ANKRD37	599
ROMO1	1657
LOC645513	265
ALDH9A1	6317
MIOS	3084
MIR4750	11
CDH22	0
SNORD115-23	0
POM121C	5082
PRAMEF2	0
LOC100270804	389
FOXB1	5
NRCAM	36
POU5F1P3	22
C5orf47	5
HCRTR1	22
TTTY3B	0
LMNB2	4175
CWC22	3949
RRM2	704
PNO1	2543
RPRD2	15033
MIR378C	0
YWHAQ	19471
MIR668	0
AKAP10	5658
ARL1	3550
SNORD20	25
C9orf146	0
PRKD2	14638
C1orf146	3
MIR125B2	0
ADAMTS14	21
CYP2D6	61
IL13RA2	0
OR5K1	1
LCA5	20
NUMB	17796
PGCP	5704
PP14571	3
DLC1	183
FLJ44635	42666
FBXO36	270
CRB1	8
LMBRD1	8104
BLVRA	5003
CBY3	23
MIR1296	0
DDX19A	4031
FABP5	44
C14orf102	1989
DNAJB12	6483
IRX3	3
MIR4740	2
GAGE2A	0
BEND6	35
NCRNA00174	179
WDR46	4516
CPNE7	38
MICALCL	1138
C3	1288
CEBPA	8479
LYRM1	1885
ZNF879	302
SRP54	3480
DENND4A	11200
ANKRD52	7815
MDS2	260
CCDC112	1427
ACSL3	3143
C9orf30	841
KIF2A	14538
C12orf51	10088
EIF3IP1	1289
CUX2	214
SNX14	6926
CCDC130	1668
GPR114	4278
SLC2A2	0
MYOC	1
JAG1	1234
SLC12A5	11
HOPX	6786
LOC284749	109
MYO15A	55
KCTD20	18387
LOC100506343	86
KRTAP1-3	0
ALOX15B	225
SLC30A10	0
LOC100288428	0
NAV2-AS4	0
TSPAN17	4334
ABLIM3	580
TLCD1	27
H2BFWT	0
SMG5	9993
NCRNA00305	0
CDH26	54
MIR642A	0
PPT2-EGFL8	7
L2HGDH	358
FHL1	1821
DHRS7B	767
FAIM2	11
MTF1	7096
HTR2C	0
FGF20	0
SAA3P	0
TRMT6	2805
GAD1	1
MIR4515	0
P2RX4	3597
HCN2	124
TOM1	9436
PLAC2	88
MIR454	0
ST3GAL5	4644
LOC643714	0
CIB1	11049
FLJ37453	637
MIR4536	0
ROR2	14
GPR4	1
RNF222	13
RNF135	4972
MIR185	0
ISCU	7902
UNC5B	51
MRPS18C	561
KPRP	0
SH3BP2	20221
CLASP2	4856
SLC10A5	15
WBSCR16	952
CD69	100262
APBA2	4100
LOC100128675	0
ZBTB26	338
TSSC1	2650
FABP7	0
S100B	104
SLURP1	2
SLC27A3	4324
LOC100293534	11
NDP	1
MIR499	3
BTN3A3	9680
KIR3DL1	2079
DEFB4A	0
SSB	4207
IFT80	1557
GPR162	1796
RNASE4	1039
CST1	0
RPL31P11	108
C21orf37	0
SORBS3	5659
ENC1	13648
C6orf25	1482
CLEC14A	1
RTN4R	116
MNX1	2
CNR2	396
NR2E1	0
SERPINB12	0
ST6GAL2	12
KIAA1409	24
RNF144A	4419
RELT	9542
PIP5K1A	6145
TSPAN32	2260
ZBTB46	333
GSTA5	0
DNAJB9	16212
FAM196B	130
ACVR2A	1533
BAG5	8177
LOC100505540	0
WIPI1	2387
PCK2	2961
EIF2C1	12286
ACAP1	17854
C14orf180	0
LOC389333	92
CAMSAP1	7933
GAGE10	0
LOC441617	73
LOC93432	0
CHERP	5139
SLC25A2	22
LOC399715	45
PRAMEF8	0
C2orf77	77
RPS27	992
C22orf25	4006
PDE10A	1
HDAC11	904
OR9Q2	0
AKAP1	2856
STK31	6
PLCL1	6040
NACA2	21935
PTPRVP	5
ADAMTS18	0
LOC100506930	239
NOMO3	621
SSX2IP	2205
LRRFIP1	34613
EPS15L1	4873
F5	8117
NDEL1	9347
TMEM182	343
LOC100506649	276
NCRNA00245	72
DHX37	3978
LCTL	8
ANKRD34A	81
CPXM1	130
SLFN14	105
GPR64	6
ZNF425	105
NCRNA00207	0
OR10AG1	0
TRIP10	312
GCH1	8281
LOC440910	0
NACAP1	1175
NLGN1	4
BCYRN1	0
CCDC99	350
MAGEA8	2
TAF4	4506
CCDC22	3784
TMEM101	2364
CCP110	3770
GAL	1
PTPN21	6
TM2D3	3126
TAAR8	0
HCFC1	18997
NCAM1	4095
DAZAP1	13305
RADIL	2
LINS	4039
CCNT1	3754
CLEC9A	99
TTC29	0
FAM135B	1
MIR25	24
MIR4271	0
SNORA42	4
TCEB3B	0
SNORA20	49
C11orf53	0
DMRT3	0
TMCO3	4321
DPP10	4
WNT2B	17
ZNF18	2014
TTPAL	2574
C14orf33	44
FAM153B	12
TLN2	181
NCCRP1	1
C17orf64	4
MIR3689E	0
MTFMT	706
LOC284023	235
BCL2L2-PABPN1	322
NGRN	6291
DOK6	334
STMN4	1
ZNF687	9887
SRF	9584
NEU4	31
SLC22A5	599
CBR4	635
SNORD96A	75
MIR450A2	0
GCFC1	3174
CYorf15B	704
CRYZL1	1445
AVPI1	1761
FOXD4L5	0
UBE2Q2	7061
GPLD1	68
GJB7	12
C10orf32-AS3MT	1004
OR5K2	5
ALX3	149
LEKR1	44
DNAJB4	2266
ZNF74	953
ZNF876P	140
LRRC42	1173
OR13G1	0
NOS2	29
CHCHD6	368
RRP9	1143
PRRX2	0
UGT1A6	0
PRSS53	179
ZNF263	4061
C2orf83	0
PARP8	26807
COL25A1	3
E4F1	1801
CCDC76	682
LOC388387	1
KAL1	8
C10orf92	0
RBAK	4201
KIF3B	6143
DLK2	114
IFITM5	17
C9orf69	4970
GAGE12D	0
MIR3936	2
PYDC1	1
SERP1	41610
KIAA1467	1004
PPIAL4B	0
A1BG	908
