GENE_SYMBOL	EXPRESSION_VALUE
EBP	3464
PIP4K2A	51614
PDXDC2P	777
ZNF847P	1
FAP	0
KCND3	35
PCID2	4307
WWC1	140
IKZF4	1035
SFTPD	236
GCOM1	865
COL6A4P1	4
PRPS1L1	282
MIR873	1
MIR4715	1
GYG2P1	0
MYOM2	1600
MIR650	74
COL17A1	11
CDX4	0
LOC100507401	2
PPIL2	6102
UBE2E3	2933
DNM1L	7382
ZNF837	331
ELAC1	735
OTUD1	20805
MIR3154	0
LRRC71	8
MYH2	0
TAGLN2	74834
IDAS	0
FANCI	1524
ARHGAP36	0
WDR53	940
OR10G3	0
SULT1A1	4629
ZNF398	3921
MIR1278	2
ZNF782	698
STAG1	8721
HSP90AA1	75078
RAP2B	13406
FOLR4	0
MIR4279	0
FAM108C1	387
SRPX2	0
SRGAP2P2	1009
WNT2	0
CHST12	4157
CGB7	0
ELMOD3	2208
SPSB2	1073
ZEB2	55537
KIAA1161	129
CSTL1	0
ZNF761	1762
STAT2	17011
KCNS3	4
SMCP	0
C6orf15	0
GEMIN4	2551
PPP3R1	18412
RPSAP52	2
WDTC1	18740
MIS12	3736
SOLH	14470
ADAMTS15	2
C17orf66	110
C7orf61	61
CEP57	7333
GOLGA8G	1
MGRN1	13118
PLIN2	12790
HEPN1	0
IL1R2	552
POMC	287
ABCC12	0
GSC	13
HPD	42
DGCR9	90
UBAC1	4818
PEX14	1854
LOC100132396	0
GPBP1L1	22328
LYPD4	0
COLQ	2215
VWDE	92
SLC17A9	920
EPHB3	422
CTSL3	0
TPTE2P1	2
FOXA2	0
CD200R1L	4
SET	20388
USP43	107
KIAA0825	525
SUB1	11798
HSPA7	1325
FLJ40852	88
NKAIN1	1
CHAT	0
MRGPRD	19
ANKS6	1850
KIF1B	5810
SHISA4	198
CD70	143
CLK3	8381
AMMECR1	4538
MIR4723	4
CELF3	15
SNRK	33524
WDR12	1306
MYO18B	26
OR2L3	1
EXOSC8	2371
MIR4757	1
RQCD1	2236
AQP12B	0
HFE2	4
POTEF	96
ABCB7	3929
CEBPE	73
FAM168B	19695
EPHA2	442
RHOA	113213
FN3K	241
MIR4283-1	0
SAMD13	50
HBS1L	6754
ZNF789	545
LHX5	0
GFI1	2550
FBXL8	559
ZBTB3	333
FNIP2	4163
MIR3127	4
MRPL32	2030
TAS2R43	24
HIPK4	25
KIF1A	6
RPS15	14316
MRPS10	2053
NTN5	80
CCNDBP1	11037
ATP5D	6175
EGR4	192
FBLN5	488
MPZL2	668
LOC100233209	6416
NCOA7	11320
MIR4692	0
BSPRY	234
C19orf66	6385
CCL20	312
JUP	15666
GTF2H2	77
LOC100132526	19
CTDSPL	776
ADAM19	13046
GM2A	15341
PLK4	308
CAMKV	5
RPL37A	74087
APOC1P1	0
ANKRD30BP2	0
LOC100133985	24
TMIGD2	3587
BCR	16884
CGB1	0
NEMF	8017
MIR4319	5
CENPC1	3844
C10orf96	0
ESAM	556
PLOD2	64
HMBS	1219
PPIG	10304
BIK	108
HIATL2	274
RUFY1	9753
MIR2110	0
FAM3A	4157
APEX1	12568
CPNE5	1556
ERO1LB	2048
HSPA1A	10707
TIMM8A	354
MIR99A	0
CCDC136	513
ENDOG	949
LOC644936	41
C1orf129	4
TCEAL8	2057
ST8SIA4	9596
ROPN1L	145
INVS	1974
LOC283875	2
SNORD114-15	0
FPGT-TNNI3K	292
PAK4	1330
FAM50A	7279
FAM7A2	0
STRA13	1767
PPP1R14D	4
HNRNPA1L2	1132
PAGE4	0
MIR3198-2	0
FAM48B2	0
HLTF	2745
SNORA67	1253
SMEK3P	0
SNAR-C3	0
PSMD1	7078
C11orf83	908
MIR2053	0
C4orf33	1845
VMAC	1505
DIS3L	5932
KCNQ3	82
LOC219731	14
SUN5	0
CYP4B1	9
OR51S1	0
MIR4278	0
ADAMTSL1	1
POLR2A	35940
NSUN3	1450
TBC1D3P2	1
C16orf61	1724
LOC391322	83
SNF8	5144
MEX3C	15182
C1orf126	8
PITX3	0
ZNF91	2873
HMGA1	8847
NOX4	0
POLR3F	1258
MIR548K	1
MYADML2	1
FAM105A	10693
KCNB1	0
SLC44A5	178
CUEDC2	4008
TRAF3IP2-AS1	914
PLEKHF2	5101
ARL6IP1	20569
SPZ1	0
RNF223	0
CCDC122	296
KCNK12	40
C15orf61	619
SAP130	5390
PRLR	412
IL2RA	2725
MARCH1	14299
WDR13	5989
OGFOD2	1498
TTK	65
ZNF177	65
HILS1	1
FBRS	16932
HNRNPU	70690
LOC254099	1
RPS24	76635
CDY2A	0
ANKRD34B	21
GSPT1	18543
LOC255167	1
DNASE2B	1
STAT5A	19022
OR1A1	0
CARKD	3365
