GENE_SYMBOL	EXPRESSION_VALUE
ZNF469	1558
USP39	4957
LRRC67	0
MAK	189
C1orf53	36
DAOA-AS1	0
PLK2	4929
LRRTM1	0
GRM6	0
PHF5A	1932
MYF5	0
WDFY2	2585
AP3B1	7750
HHIPL2	6
NEK9	13791
MMP23B	26
ABCA1	5254
HIST1H4A	9
ACBD3	6051
LOC340037	177
GFRA3	0
PTPN1	15185
YARS	7800
GSTCD	417
LOXL1	61
RAB43	1569
HES5	0
TMED4	3321
KRT77	1
CSRNP1	58980
LFNG	14827
DTX1	1414
CCDC17	103
DLX5	1
HAMP	2
NCRNA00288	0
DSC2	1808
DAGLA	1371
MTRNR2L6	53
SLC6A20	10
SLC13A3	7
ZBTB25	1195
LAMC3	24
TBX19	367
PLA2G4E	0
ASB12	13
ZNF133	600
C1orf228	1182
ASCL3	0
C6orf94	4
RXFP1	3
SOCS6	1090
ZC3H14	3456
LOC100287632	6
TREX2	50
ZNF213	1577
ZNF667	83
LOC100507547	8
LOC100507463	4816
CTAGE4	3
GPR116	0
FMO2	1
HSPBAP1	803
ZBTB8OS	844
DHRS2	2
GLRX2	487
LCNL1	5
CRYZ	1146
AAMP	9073
SCPEP1	17587
MIR762	0
C11orf9	184
PLAG1	497
ERCC8	744
EVI5L	2159
SNORA70F	3
MIR3973	0
OR6Q1	0
HEATR8	1
LOC284551	4
CADM3	2
SLC6A1	0
SUPT4H1	7786
DAZ4	0
KIAA1045	3
LOC401022	0
FIBCD1	30
AGER	362
C18orf45	497
SCAND2	1033
GABRB2	0
SLC22A10	0
COPZ1	11035
MIR599	0
GRAP	1815
DEFB105A	0
SLC2A9	1167
SETMAR	507
RNU5E-1	1
C4orf27	673
LRMP	6244
TBL1Y	0
MBLAC2	1169
PRDX2	4260
LOC100131138	0
NF1	6341
CALR	54309
IVL	0
EGFEM1P	4
OC90	0
GPRIN3	10073
ZNF394	12557
LRRC16A	565
HMGN3	2263
WFDC5	0
RNF121	1261
MILR1	607
KLHDC10	3978
ANKFY1	9243
CCDC82	2129
PLEKHA2	24526
MGC12982	260
CDKL5	571
TTF1	1611
OTOP2	5
MNS1	19
AKAP8	6139
ZNF547	116
MIR4435-2	0
SERAC1	395
LOC340017	0
SENP1	3057
MIR4277	0
MIR92A2	0
PPAPDC1A	0
UPP1	5241
EHHADH	158
CST4	0
GRAMD1B	901
POU5F1	8
EARS2	900
WDR49	149
CARD18	0
ZNF624	644
PDE1B	517
SLC25A42	1669
MTUS1	276
ALMS1	3568
GABRA2	0
NIPAL4	243
RSF1	8675
PIK3R3	651
AQP7P3	0
MIR4650-2	0
MIR103B2	0
PRKDC	20247
UGDH	1268
LHX2	4
ABCG5	0
KIAA1609	697
PAPPA	16
PGAP1	744
NAV1	1640
PHKB	7265
METTL20	112
IL36G	0
SPAG11B	0
F11	1
KCNK4	6
CTSH	14516
DPRX	0
EIF2C2	4592
TAB2	27650
RIT1	8815
ZNF260	782
CMPK2	1781
LOC440297	0
LOC100130849	0
CD207	20
PIH1D1	3646
TTLL4	4133
CSNK2A2	2780
OR10A2	0
PRKAB2	1220
ELMO1	11407
AFG3L2	5517
HMGCR	6572
XCL1	241
LRRC70	224
SEMA6A	107
EMB	18846
AK5	818
KIAA0284	225
PVRIG	1764
C8B	0
LOC100506994	0
MIR718	1
LOC100129917	112
MIR3156-2	0
GIGYF1	5941
FCAR	12299
C2orf56	821
NPPB	0
SPANXN3	0
M6PR	14505
MIR504	0
RAB9A	1713
ELF3	72
WRAP73	1703
ALDH3B1	9947
LOC646762	254
ARMCX3	1884
SPR	222
ZFP36	173331
MOBP	0
IRX1	0
ZNF799	247
SLC9A2	2
ZNF570	542
BRE	3377
POLA1	1579
TDRD12	2
TSPAN9	181
ATP6V0B	12734
OR6C76	0
OPN3	1158
FAM57A	158
SCARNA22	2
WT1	0
SP140	3828
ZNF732	5
HLA-DRB6	8508
ATP6V1G3	1
LRIG3	0
PDGFA	29
SELPLG	55447
CDKAL1	1503
ECT2	604
COPE	13440
MIR1257	0
BCL2L11	12744
LOC100506050	0
MTMR3	15703
CACNG4	3
CRYBB2	0
APH1B	1866
CDC42EP4	2133
NEK5	0
SBK1	4648
ITGAD	198
MIR148B	0
ZNF622	3688
BRPF3	5417
IKBIP	1740
SCN10A	0
SCFD2	1447
CEP128	578
PROZ	18
CXCL2	2426
ACBD4	587
SLC16A8	3
MORN2	210
CCND3	34743
MYBPC1	4
CRTC2	9113
C1orf96	4464
PNISR	6767
FAM138C	0
