GENE_SYMBOL	EXPRESSION_VALUE
AANAT	109
OR1S2	0
KIAA1737	2136
GLTSCR2	92337
NR6A1	30
DFNA5	79
LOC441461	56
TCEB2	7129
RHBDL3	8
ENPP6	20
LMNA	10727
LRFN1	1303
STON1-GTF2A1L	99
MCFD2	5390
SIGLEC14	2769
ITGB1BP2	33
ZNF438	1552
SDPR	6028
MIR651	0
RPS6KA2	1039
CAMK2N1	529
PEX1	2832
EHMT2	8121
GORAB	1064
UGT1A1	0
OR2B2	0
CDCA4	1412
TNIP1	29196
ELOF1	3521
ATPBD4	516
TNFRSF9	361
TNS1	366
OR10K1	0
SNORD114-30	0
SI	0
FAM203A	27
PGAP3	3127
PLA1A	11
FSCN2	51
FAM193B	6559
FAM182B	17
TMEM120A	2724
C11orf85	7
SAMD1	2516
C6orf147	857
NKX6-2	0
MIR548H4	0
ALG6	1242
UBE2U	0
MIR382	0
NDUFV2	2483
MIR147B	0
GP6	215
LOC441208	112
TSPAN6	66
SGOL1	230
MIR1182	0
LDHAL6A	24
PCDHB14	1
MIR4256	0
CTAGE9	4
AMOT	1047
HIST1H2AA	0
GPR151	2
KIDINS220	16383
SLC10A7	1724
GUCA1B	129
MIR340	0
C14orf129	1772
XIRP1	6
NAGPA	3230
MIR639	0
C16orf42	4446
NQO2	1658
NAP1L3	680
RPL13P5	172
ZNF600	1658
MIR1323	0
NCF1B	393
LOC643201	3
LPCAT2	3920
MIR635	12
ANKRD31	140
BCL7C	3830
ATMIN	8877
ZDHHC17	6282
CEBPZ	7147
FLJ39653	31913
SLC43A2	12367
FAM47E	6
PRKG2	307
LDB2	120
TMCC1	5110
SULF1	0
MBD3L2	0
NT5DC3	984
DSCAM	0
PAK7	0
DNAJC13	12012
PIK3R2	4056
MFAP4	81
LOC729966	5
LOC152024	0
MIR4450	0
CLEC2B	6617
SLK	14688
TMEM233	0
ZNF596	183
SVIP	4111
ACSM1	91
FAM161B	594
TNKS	5746
SIX5	174
MVP	26943
GNMT	123
KBTBD3	391
HEMGN	267
ZNF135	91
ESD	5046
CCT6B	116
LOC100505839	14
LYPD3	1067
SMG6	8581
LAIR2	1267
CR2	727
ZAR1L	2
LOC389906	365
IER3IP1	3611
PLCD1	2545
HOXC13	0
MIR4770	0
DNAJA1	31234
KLK12	0
CASP8	7941
SLC25A17	1184
PEX10	972
BOLA2	101
MRPS7	3617
APBB1IP	18983
MARS	8569
SNORD28	150
SIM2	35
RNF145	6641
PPM1J	239
P2RY13	1480
SRMS	13
BCL2A1	5841
CRISP3	0
DCHS1	3076
IVNS1ABP	21103
DUX2	0
NCRNA00285	1
EIF4G3	9171
TARBP2	1715
MIR1180	0
MRAS	846
NCRNA00312	9
C17orf59	2437
RAB35	8488
ZNF705D	0
LOC100287114	0
CLEC3A	0
RPL34	38376
NDRG3	6921
FXR2	3497
CYP2U1	1008
ATP5S	1177
EMILIN3	1
TNFRSF6B	193
LOC100527964	237
CCDC126	739
PACRGL	429
SLC2A10	28
EAF2	1535
FTSJ2	1672
BLOC1S1	5794
PTRF	115
FLJ42392	1
ZNF365	857
LAD1	8
MIR4468	0
ALOX12B	103
MIR3529	0
MED13	22300
RMRP	714
LOC100505718	0
DHFRL1	475
LOC221122	0
KLF5	757
GPR139	0
ARFGAP2	12971
TUBA3C	0
ZNF366	140
LIPN	495
FLNA	389292
FCRL4	3
ISL1	0
CTRC	15
ACTR1B	10451
MED29	6543
CCDC57	2093
AMN1	630
C17orf80	1644
LOC100507584	0
OR3A4	1
TMPRSS11F	0
GP2	0
PCA3	1
GLTP	5981
PRSS8	18
QRSL1	2142
SLC39A5	9
TP53TG5	86
BFAR	6538
DNAJA4	2428
CEACAM16	0
UBAP1	10843
PECAM1	13665
DCAF4L2	3
GML	2
B9D1	43
MIR3122	0
OLAH	2
LOC400550	0
UROS	3816
SULT1B1	781
FUT3	3
EDEM3	6055
ZBTB45	1065
LSM11	343
F8A3	0
LOC116437	0
ZNF573	348
TSC2	9750
NIP7	3236
SLC46A3	3396
STARD4	1776
LOC144742	0
RIBC2	17
MIR4720	21
SLC9A10	1
LOC100133286	19
ZSWIM4	996
OR4N3P	0
P4HB	47568
TMEM8C	0
BCL2L10	9
TFRC	14663
ZNF474	14
LYSMD2	3002
C20orf54	3
C2orf3	3000
FUCA2	3979
GABRA4	0
CCDC129	0
ZNF181	532
SLC31A1	2713
ANKS1A	3199
CISD2	1336
GPHN	1115
HABP4	2514
ITFG2	3670
DUX4L3	0
RAB4B	5074
MGC21881	36
OR4C46	0
TLR1	2833
OR4F29	0
MIR452	0
VPS37C	1964
KIAA0020	2620
LDHB	47586
CBX7	9004
CMPK1	31922
LIMD2	36213
GJA9	0
SLC7A2	2
VAV2	3341
TM7SF2	825
MTX2	1353
CCL3	8151
PRPF31	6394
C6orf221	0
BPTF	20111
FIGF	0
MARCH8	5746
RAB2B	1892
MAS1L	0
DVL2	4996
STAG3L4	802
HEXDC	3786
IGFBP4	1129
DHX29	4345
CSNK1G1	6671
RASSF6	148
TPSD1	7
BRIP1	326
SPEN	33521
CYSLTR2	1240
MBOAT4	215
C10orf26	11780
OR12D2	0
SLC12A9	11074
NEU1	8615
LOC100128191	224
KIAA0586	4108
KAT6A	36362
PIGP	583
UBE2Q2P3	0
ZNF821	963
UCMA	0
REXO1L2P	0
C2orf49	1073
CDCA3	99
LCN1	0
NLGN3	206
OR7E24	0
HMHA1	90987
LOC642361	225
MAB21L2	15
VARS2	2976
ARPC2	57854
GLT1D1	3811
DOCK1	140
OVCH1	9
FMR1	5672
PVT1	2235
NBLA00301	0
RGL3	6
STYK1	173
POTED	0
KRTAP19-3	0
SLC35G5	4
SARNP	2287
CILP2	27
FAM175B	2742
TM2D1	1673
C9orf57	0
FAM150A	0
BGN	0
NFRKB	6276
CYP3A7	16
HIST1H2AD	17
CAPRIN2	1781
HIST1H4G	0
PSD	702
G2E3	1857
BPIFB6	0
CCNI2	142
RANBP2	11302
LOC100505989	0
LOC339535	0
RPS26	213
CREBL2	9813
OR2A12	1
