GENE_SYMBOL	EXPRESSION_VALUE
TELO2	4066
LOC553103	74
SPOPL	10556
SNORD115-12	0
LOC728192	0
OR2B6	3
SCEL	1
SLC25A48	0
C3orf30	1
C9orf47	302
SNTB2	4200
FABP6	2
CAPS2	22
AIG1	942
ADM	4655
FAR1	10597
ABI1	16736
MAT2B	14074
MYH13	0
CSAG3	0
AIPL1	0
ETS1	148031
FAM201A	84
SP3	25726
CCS	2904
MGC45922	8
LAMA5	390
ZNF335	7661
THNSL1	303
DMRTC1B	0
FAM19A1	319
DGKG	1836
LOC100286844	38
TSPAN4	1800
RTP1	0
MUC17	0
CACNA2D3	1422
HIST1H2BB	16
OR5AK2	0
LOC645355	0
C3orf32	3
PGM2L1	2210
GAN	860
PURA	3328
TTC30B	207
RPRML	1
GPR172B	24
MEP1A	7
LOC100507537	0
SIGLEC7	3620
CNOT2	10059
SNORD35B	168
DNAH3	11
NCRNA00185	0
ANKRD30B	0
ADAM32	3
GPR98	32
NR2F2	4
LOC100506314	9
ZNF275	3301
LOC100131655	234
SMARCA1	43
MAGEB10	0
RAPH1	1143
OR2G2	0
KATNA1	2688
SPTLC2	16358
SIGLECP3	892
GRB14	55
AKAP17A	15504
L3MBTL1	194
PSMD7	6340
KRTAP5-2	2
MIR4749	6
MRPL19	3130
A2M	521
TMEM204	993
ANK3	3652
OTUD5	12233
SEPT7P2	608
LRP1	111074
ZNF155	561
CTTNBP2	158
KIAA0125	1793
RLTPR	5624
B3GNT6	1
ZFP30	730
KIF18A	453
ARHGAP1	12825
LNPEP	11057
KCNT2	2
EPHA8	2
ELMO3	294
TNRC6C	12973
LRRC61	444
SRSF12	53
EIF2S1	5487
PAFAH1B2	8520
ASGR1	2117
C20orf144	8
C9orf167	5374
NISCH	12983
LOC100506083	183
EIF2B4	2271
GAL3ST4	337
HMX2	1
LOC641467	119
NDUFB5	5008
LOC100287879	1
TP53INP2	18887
LMAN1	7581
LOC100505659	0
TTC28-AS1	1015
PRR9	0
EBF3	2
EEF1A1	113975
GIPR	84
CCDC153	76
MBD2	19452
KCNN3	24
AQP8	7
LOC100287314	3
CHSY1	10257
ANKRD1	1
ALDH1B1	355
TMCO5A	0
SESTD1	6012
POLR2J4	705
HDHD1	2706
ABHD2	27086
LTB4R	4385
TRPT1	1029
NRBP1	14514
NGDN	3896
CCDC51	350
NCRNA00251	0
C11orf80	537
SEPHS2	5329
TOMM7	14337
WIPF3	5
ANKRD20A5P	84
THOC4	6753
FYCO1	9364
DPEP3	36
BRD1	8465
TSPAN16	57
LOC221710	1970
KCP	8
ENAM	8
MORN1	201
FGF21	0
RCAN2	247
TMEM14B	1643
HTR3C	0
ANKRD56	4
IL6	311
RPTOR	8404
MCM5	7138
LGALS9C	236
ZNF432	1591
BMP4	6
RPL23	46242
LYZL4	0
CNTNAP3B	0
IFNAR1	11276
HPN	8
STEAP2	0
IMPAD1	10166
MIR4266	0
LOC100507362	0
GOLPH3L	1009
CACNG2	0
FAM156B	0
TDRD7	2715
GPX7	546
VILL	2951
CYP2B7P1	11
MYOG	0
ADH1B	2
TNFSF12	4202
ADA	2850
CDAN1	2102
CASP14	0
NFKBIB	5779
BMP2	55
CBFB	11233
FANK1	31
SKA1	63
AGPAT1	8036
SOX7	38
ARPC5L	3960
DTX2P1-UPK3BP1-PMS2P11	279
PBMUCL1	0
SGIP1	18
EXO1	100
C9orf29	0
PSMD14	2790
FKBP10	94
TBC1D26	5
LRAT	7
ASCL4	4
SPDYE1	50
CENPV	306
GRAMD1A	13589
KCNQ1	10004
AKR1B1	3596
CARD8	16160
PKD1L2	0
GPX8	0
FOSL1	3108
BRWD1	9711
NRXN1	2
CNIH	6444
FAM160A2	6626
ZNF319	2433
DKFZP434K028	2
ZNF546	300
RGPD1	22
ZFP37	178
ATP6V1C2	217
DIS3L2	3443
DLL3	5
ZNF805	2994
FERMT3	30945
MIR550A3	0
DEFB107A	0
ERP27	554
USF2	24443
PDCL2	0
MAGEE1	707
FBXO41	6050
SNORA72	24
NLRP10	0
LYG2	5
C4orf48	1036
AHSA1	5462
TAAR9	0
FAM41C	1
FCRLA	1490
BMPER	9
RNASE13	1
REPS1	9546
ZFP82	668
SPOCK1	305
COX6B2	17
ZFP28	651
CNN2	24729
FOXI2	0
TCEANC	485
PLSCR5	0
SLFN5	13669
DPY30	1477
LOC390595	96
ADARB2	87
APEH	9880
TCEANC2	1496
TADA1	1709
LOC158435	0
TMEM176B	979
KHDRBS1	25432
C9orf123	1349
