GENE_SYMBOL	EXPRESSION_VALUE
DIP2C	1061
C19orf71	341
LOC100506783	0
VDR	2110
EHD1	37080
TTTY3	0
GH2	0
DCTN6	2672
MIR4761	2
FXYD4	0
FTHL17	0
SNORD74	28
CLDN8	0
LOC646627	1
USP47	12844
MAGEB2	3
MIR4328	0
LOC100131733	275
PPM1G	12936
SUGP1	2473
MMP8	2
FBXL2	33
C1orf65	0
C11orf1	876
IGJ	56888
C1orf106	10
FAM27L	0
TAF1B	1927
OSCAR	3570
WDR27	871
LRRC37A4	734
MIR626	1
NME1	1871
ZDHHC4	2782
FLJ33360	12
MGEA5	28653
MIR4773-2	0
ELOVL2	0
PCDH8	0
TMEM225	0
TAPT1	4964
C16orf7	2499
RP1-177G6.2	1
ARFIP1	2202
HIST2H4B	0
EIF3D	43739
DAB2	1494
C1orf201	472
FBLN1	12
PTGDS	1909
MTRNR2L1	40
LOC285740	114
TMPRSS5	27
TMEM125	9
MIR10A	0
WNT5A	8
UBE2W	3803
PDF	220
YIPF4	2602
HEATR4	121
GGT7	2362
C5orf45	319
DGKQ	7964
COL4A5	0
PMEPA1	1135
KPNA1	8348
LOC646268	0
ZNF277	6061
SH3GL1P2	25
LOC100130231	9774
TPST1	449
GCN1L1	17610
LRP6	1133
PTPRJ	25129
ABCD2	4577
PAR1	7
YPEL4	190
SPATA7	328
ZBTB8A	79
CYP2J2	35
MMS19	6096
LOC286002	3
KRTAP16-1	40
SKI	25283
CYP3A5	72
SLC34A3	18
PPRC1	7244
EXOSC5	1129
CDC34	3707
ZNF704	61
ABRA	14
CEP120	10530
MAN1A2	8564
C5orf30	705
NOL6	6961
KIF11	756
USPL1	6508
GPSM2	219
NSL1	4480
PAQR3	1828
PIK3C3	5021
MTMR4	7777
MOCS3	695
PNCK	3
DEFB110	0
MIR921	0
CD97	63769
BNIPL	32
LOC648740	114
CPS1-IT1	0
KLRC4-KLRK1	25
AOX2P	1
KRTAP4-3	0
OSCP1	40
MIR1179	0
SATL1	2
TMEM179B	3657
QSOX2	5678
ARHGAP15	16292
TMPRSS11A	0
TRIP12	24937
UBE2J1	28174
MIR539	0
OR4M1	0
KLHL32	332
C2orf18	3359
GHR	2
PBX4	671
LCLAT1	2065
DDX49	3793
SPTBN4	49
SERPINA3	1
PKP1	0
CA9	1
MEP1B	3
RNF123	5943
SNORD53	5
SLC38A7	962
FABP3	63
TMC1	1
NBPF7	10
LOC646096	0
ACCS	487
B4GALT5	6538
