GENE_SYMBOL	EXPRESSION_VALUE
SUSD2	127
MCART3P	2
SNORD37	25
SLED1	125
ACAD11	1886
UBQLN4	2473
ATXN7L1	7109
SPRR1A	0
TDO2	0
SULT1C2	0
TBC1D3P1-DHX40P1	36
THSD1	76
C14orf166	6977
FER1L6	1
SNORD115-17	0
KCNK15	1
MOSC1	1187
LOC255411	1
EXOC3L2	11
CCDC83	2
C1orf54	285
MIR181D	0
ANGEL1	3379
DNAI1	2
TLE6	22
HIST1H3G	0
LOC100506136	27
LOC730755	0
CETN3	328
ZNF333	1993
KIAA0408	844
SNORD54	142
CLOCK	3005
RCOR1	12476
DTX2	1528
PCGF6	505
C1orf111	0
IL1A	365
HSPA4L	7
OR52R1	0
HSPA12B	58
MIR940	3
CCDC142	1034
MMRN1	508
SPNS1	8653
DZIP3	2412
SSTR4	0
LOC100303728	331
KIF4A	51
FAM71E1	45
CYP11B2	0
CCAR1	7629
CPOX	2491
CD14	41854
UNC45B	137
POLR3A	3866
CCDC30	166
C14orf135	4377
HLA-G	3076
MIR302A	4
SLC9A1	6133
OR52J3	0
SCN4B	27
NEDD8-MDP1	0
CSDE1	95232
NEUROD6	0
NCRNA00029	1
TLE2	1947
RAET1G	0
RAB8A	13148
TMEM189	5034
KRT28	0
POU4F2	0
FAM195A	1222
ABCC4	2171
RRP12	9304
RASGRP3	1259
LILRB5	52
ZYX	50341
EIF4G2	127444
NRIP1	9732
CPM	1797
KRTAP4-11	2
NEGR1	179
BCL9L	54144
RFPL4B	0
ECEL1P2	1
TEX13B	0
RRN3P3	678
IL9	0
TPK1	3002
FAM115C	2324
CDRT1	2
EIF3M	17715
KIAA0040	7951
TWISTNB	4214
DEFB105B	0
SDR42E1	409
METTL22	1283
DDT	332
MIR3202-2	0
ISG20L2	5391
C10orf93	4
CFHR4	0
C2orf68	4134
KRT86	259
MIR4744	7
C14orf142	751
CARD10	25
SLC25A10	418
EIF5B	9321
ZNF670	211
SART3	7875
PTPN4	9955
CRIP1	18535
TMEM199	2753
MRPS2	2638
AK8	38
KRTAP10-4	0
DYTN	17
POMT1	1964
NCRNA00246B	31
ZNF492	29
LOC100288077	0
RGPD3	8
PSMB11	8
SNORA79	1
ZNF204P	706
SPRYD4	595
ASB13	2358
LOC100505967	0
TCEAL5	5
RPL32P3	595
AKR1B10	0
RIMBP3	10
C5orf43	2901
RRAS2	1461
IL1F10	0
NR1D1	3850
CD300LF	9499
HNRNPH3	16253
ACOT9	4441
NXF2B	0
PSEN1	13883
MIR630	17
UQCR10	3545
C18orf18	171
AQP11	118
CMTM5	526
LOC100506599	7
SGK3	4736
ORC3	1869
FAM194A	60
NUCB2	6275
TMCO1	6841
CYP1A1	16
ZNF234	382
GATSL2	0
NPAS3	2
AHSA2	2648
SLC25A15	1199
RPN2	25348
SNORD115-20	0
PPIL1	870
TEK	1
LOC100288974	2
METAP2	8392
C9orf139	267
MIR767	0
PLXDC1	1365
PRSS16	39
SPOCK3	11
DUSP23	1684
TXNDC8	0
AKR1C1	21
NGFR	101
MUTED	1
CYP11A1	1
GMFB	5354
TNPO1	13168
VRK1	2051
TMEM159	1859
NCRNA00310	19
CCDC85A	20
YIPF5	3668
MCU	1709
C4orf45	1
FAM167A	364
C6orf10	3
MIR1185-1	0
CALHM3	1
PPYR1	0
PHGR1	2
USP29	3
TMEM45B	474
LOC400456	1
MYBPC3	99
RRP1B	7942
CCDC97	6475
RIC8A	10345
FOXB2	0
APOM	238
DPY19L2P4	2
PLOD1	8058
SLC50A1	2528
YIPF7	3
FAM186A	7
MPV17L2	759
SDF2	2811
SPAG17	32
EEF1G	63909
ARHGAP42	109
CLEC6A	247
EDN2	20
MTTP	0
BRI3BP	940
