GENE_SYMBOL	EXPRESSION_VALUE
DNAJC21	2171
POLK	1936
SALL2	92
SYS1	2438
EIF4G1	11578
OR8U1	0
SPHK2	537
NHSL1	178
ADRBK1	21666
SNAR-F	0
TTLL2	28
STK11IP	1602
MCEE	153
ELMOD1	0
SNORD18B	25
OR4M2	0
LOC100289361	9
MORF4L2	3777
ACTN4	7712
EGOT	11
C2orf27A	2
C6orf165	1
MIR3148	0
MYLK4	106
PRSS22	14
ATP6V0A2	1837
ANKRD28	3144
NCRNA00294	429
TRMT2A	1415
LOC100507470	0
SPTBN2	40
SEC11C	1241
IL20RB	66
TBC1D15	4160
LCAT	203
SUGT1P3	27
LOC100192378	0
PCDH19	1
PALM3	5
NDST4	0
MIR3201	0
TRIM67	8
HIST1H2BO	7
AQP3	3151
C3P1	0
PSMD13	3500
ANXA5	11381
MIR4315-2	0
GDF7	6
NOP10	1133
STK4	23593
GATC	1529
TESC	603
GNB5	1233
TTC16	321
HDGFL1	0
C11orf68	579
RETN	117
PDGFB	119
CHTF18	342
MGAT5B	11
BACE1-AS	26
TNFRSF10A	991
MIR3662	2
MIR16-1	0
APOC4	0
DLX6-AS1	0
HOXC4	26
SDAD1	1084
SBDSP1	1679
POTEC	0
SLC30A1	896
DHX57	1485
ANO5	36
SLC26A9	0
SNORD58A	38
MIR3180-4	0
LECT2	0
KIRREL	1
ZNF584	154
GPR115	1
SLC44A2	13290
KCNE1L	18
POLE	2235
SPPL2A	1643
NCRNA00160	0
PRKCQ	5241
CLEC2L	34
SNORD116-17	2
GJB1	0
SOCS4	2190
ALKBH8	804
LOC285627	4
MIR3189	0
GPR62	1
TMC4	30
MKKS	871
FAM3B	0
PIGQ	825
ZBED5	2703
PCDH12	152
FETUB	0
LDLRAD3	394
IL6ST	17690
C1orf162	4570
C12orf29	491
MAPK15	3
SV2A	247
MIR3677	2
TRAP1	1885
BAAT	6
NOB1	892
ZNF252	737
ANKRD7	0
FOXA3	1
CDCA7	163
LOC728431	88
PDXK	3297
NUP35	285
LOC153469	3
KRTAP9-9	0
FKBP2	591
POLR2H	470
LOC100129027	2
KIAA0930	5925
NAT9	1068
C1orf86	596
SNAPC4	926
ATXN8OS	0
FLOT2	8959
DMRTB1	0
OR2A4	0
NTF4	0
FLJ10661	66
GPR101	4
SLC4A1	2
UGT2A2	0
ZNF836	321
KCNJ2	108
TERC	6
DENND2A	1
MIR553	2
MIR519C	0
FAM71B	1
WNK2	10
MYO1B	67
CSTF3	883
GJB2	31
UQCRHL	787
GJB5	2
AMBRA1	3043
COQ10A	680
MIR487B	0
CENPT	1237
OR10T2	0
IBSP	0
PITPNM1	5510
WNT3	7
LCE1D	0
MTHFD2	2243
HMGN2P46	2
SNHG11	146
HEY1	11
DOCK9	6389
CCDC47	2906
FLJ38109	190
LYVE1	0
KDM4B	3164
COX4I2	1
LOC92659	5
CHRND	1
PPFIA4	70
NWD1	3
HMGB3	195
TSSC4	967
SH2D3A	971
GAPT	937
SEL1L	6389
KRTAP2-1	0
SNORD94	23
MIR3184	0
STARD3NL	1325
TANC1	60
TSC22D3	100559
CTAG1A	0
FLJ43860	12
KATNAL2	44
ZNF410	2680
MYH10	576
CGB8	0
MB21D1	467
SASS6	268
ARFRP1	967
TMPRSS6	35
VAX1	0
EFCAB3	0
ENSA	5274
RBM23	3834
CUL3	5623
CHD7	5045
GPR39	0
ZXDC	6213
B3GALT5	0
PRPF40B	190
SEPN1	3339
UAP1L1	535
FUT6	1
LOC440896	0
LENG1	528
SUMO4	20
RNASE2	312
LMCD1	23
FAM176A	4
TECRL	0
OR8H1	0
MIR3689A	0
DDX55	977
SMTNL1	78
NINJ1	4261
C19orf26	9
RGS9	193
GZMA	2788
NDUFAF3	939
ANKRD20A9P	33
WIF1	0
RETNLB	0
PDS5B	4266
MIR199A2	0
SPRYD7	153
C16orf91	176
F12	37
CHEK2	211
ALDOC	866
LOC100130894	38
PDPN	0
MMACHC	30
BANF2	0
PTCD2	138
C11orf82	196
ZBTB10	6509
PCSK4	33
LAGE3	376
C9orf44	0
FAM81B	19
DLGAP2	0
EGR1	4947
OR1L3	0
MTM1	2220
MTRNR2L5	0
SCMH1	882
SNIP1	2553
SHROOM3	2
FLJ11235	4
DPM3	219
OR4K13	0
SNORD115-40	0
SNAP47	596
DUSP10	4579
ZNF641	1743
SPACA5	1
GATAD1	1314
LOC100129858	18
LOC147670	4
POR	2388
CEP95	2121
ACPP	891
HNF4A	0
SRY	0
ZHX3	1054
PHOX2B	0
TTC39C	4967
CCDC144B	366
RIPPLY2	0
TTC37	5027
TSPAN11	1
MRTO4	519
TMEM105	4
FAM155A	0
TEX261	3424
C19orf22	5572
PAX4	0
CLEC4M	2
PMP2	0
TPD52L2	4624
PDIA5	279
MIR610	2
FAM83C	0
ACBD7	26
TRIM21	752
CADM2	12
PCDHGC4	0
LOC202781	241
AGAP1	437
TMEM88B	0
ANXA8L1	0
LOC646813	0
ZNF692	709
LRRC28	365
SPDYE2	3
FAM154B	2
ARHGEF7	4097
RGS7	8
MIR3615	0
ASCC1	734
SNORD116-28	3
NXT2	739
SDHAF2	1423
ZNF423	2
MRPS14	428
CCDC72	352
PSMB10	3571
LOC728558	35
SMCR7	193
ACRC	212
TMEM121	31
MIR936	0
MIR548I2	0
UBXN10	54
SNORA38B	5
TGIF1	4594
MIR5095	0
ERN1	4932
ZMPSTE24	1761
C1orf21	970
ZNF512	943
C3orf71	87
LOC100507632	64
LOC100506274	1
EVPL	33
FAM127A	584
NAA15	3864
TSR2	1987
OAS3	3065
ENTPD6	2200
VAMP5	780
CEACAM4	266
TMEM192	1007
NDUFB7	589
GRXCR2	0
TRIM53P	0
C3orf33	124
PFKL	6656
OXNAD1	4174
APOB	0
ENHO	113
PRKCB	15761
ARRDC1	2004
ARPM1	9
LMO7	1191
LOC100287792	0
FAM65C	109
C10orf125	245
SUPT6H	8908
CDK16	3169
PRPS1	2701
MIR328	1
DTX4	441
SNORD35A	177
HUNK	10
SNORA7A	0
MAGI3	413
VPS33B	1063
SIPA1L2	717
BOD1	518
KAT2A	1230
MTMR7	115
GFPT2	31
SGTB	4111
CYMP	0
MIR568	10
MIR133B	0
CRTC1	1157
HBB	47
C14orf109	238
MRE11A	1435
MIR429	0
FLJ20518	0
EZH1	3320
FLJ33065	32
VRTN	0
SPACA4	1
GABARAP	10929
SLC2A12	59
ARHGAP17	3717
PEG3	14
ITFG1	1468
DEFB133	0
UPF2	3846
LZTS2	623
NUDT16P1	203
RXFP3	0
