GENE_SYMBOL	EXPRESSION_VALUE
KIAA1524	444
MIR376B	0
MIR4509-1	0
RAB21	7112
MRPL17	1120
FAM25A	0
BAHCC1	1495
C17orf61-PLSCR3	400
EEF2K	2110
DALRD3	1915
PADI2	6037
CCNY	26693
PURG	3
NUP205	6243
MEA1	3737
DKFZp434L192	0
KRTAP10-5	0
CEP350	17963
GNAO1	715
TMOD2	3069
MIR1256	1
NBPF6	0
VMA21	4189
NOVA1	2
MYH3	185
SNAI2	0
DDAH1	18
SNAP23	13703
CC2D2A	240
EIF6	8625
ATP4A	1
CECR5-AS1	3
UBTFL1	0
ZNF114	6
MIR605	0
IFIT2	6773
ZNF597	407
ZNF182	1024
SCARNA6	22
UCK1	3197
C20orf26	7
OR5M8	0
DDX6	33647
APOBR	20543
LOC729668	0
KIF14	70
ZNF557	1064
C5	587
SCAP	9522
FAM35A	1900
NUP54	2803
RAB39	625
INTS10	7025
THAP11	6564
STK17B	83755
CTLA4	950
EIF2C3	2031
XPO6	26388
PPP1R14A	174
PSMB7	5594
DOC2B	15
FAM86EP	100
MEX3A	15
RBM4B	524
GUCY1A2	0
USP42	3224
XPO1	18464
GPX4	13404
LOC645434	5
SYNE1	23836
LOC100507334	0
CCDC162P	6
KCNJ12	8
LYPLAL1	992
FAM50B	594
LOR	0
DNAJC10	12267
OR9A4	0
RAB5B	14077
FOXN2	12495
PPOX	836
OLFML2A	228
PRF1	56756
WBP5	50
KLHL36	3624
PIGV	1136
SNORD5	31
C1orf27	1723
DYDC1	0
XKR3	5
TPRKB	1580
ZNF676	2
GNAL	139
MIR3130-1	0
RBM43	1108
PSCA	5
LOC100170939	20
LTA	536
C17orf75	801
DLK1	6
LOC643723	62
APC2	484
SSNA1	5430
TOX3	1
MIR548F1	1
ADAM23	478
HES4	641
MIR1913	0
LIPJ	2
TUBB6	1206
GOLGA8C	0
ATP1A2	4
XKR9	43
HAUS2	2638
SLC6A18	0
SYVN1	6514
COX5A	6358
GREM1	0
SPIN2B	173
KLRG1	3877
PRKAG3	6
RRAGC	3299
KIF7	32
MTOR	9151
JAG2	225
LOC728819	1
ACOT7	932
GDE1	8239
PTH1R	1
RAB33B	2024
OR6K3	0
DHX32	1537
MIR1203	2
LCN9	0
ARID4B	12327
UNQ6494	1
QARS	22490
TCEAL4	938
NBPF1	1026
CRLF2	13
MIR324	15
TBC1D23	3641
TXNDC5	497
SNORD116-3	0
ZNF345	384
LOC100216545	1046
AMIGO1	1014
LCE4A	0
TRIM17	85
ZNF808	1689
ZFHX3	6496
EN1	0
TRAF2	2051
C14orf39	0
LOC339524	25
CCT6P3	202
LSAMP	0
FAM138E	0
SLC6A3	6
DRD3	6
AARS	5368
LOC440944	600
PP7080	1176
NFIA	790
TRIM61	25
PMS1	1764
SOST	0
SNAR-H	0
LOC100129055	0
CLDN15	806
PDE6D	2188
LOC202181	275
C15orf43	0
MIA3	10568
SLC46A2	3628
PHYHIP	0
FAM53A	128
GRSF1	11905
LY6G5C	166
MIRLET7A2	0
SIK3	12686
FRMPD1	4
BCL6	12665
KDELR2	7531
LOC84989	12
TECR	2909
CDH18	0
ACAD8	1864
POLR3K	1375
SLAIN2	11568
MLLT10	7567
TRMT11	429
MIR3689B	0
NCRNA00309	2
NLRP5	0
MYBPHL	1
MIR3685	3
SNORD97	58
C7orf33	0
MIR181C	0
ADORA2B	264
GRINA	23601
NMUR2	0
FTL	264547
ESR2	109
LOC440356	1
ZNF436	843
ZNF583	457
MCCD1	16
TEN1	0
SH3RF1	2314
APPL1	8608
PRMT1	6572
TNN	2
CCDC141	532
DCLRE1C	3856
MIR3682	5
OR1J2	0
TTR	0
CCIN	43
CLEC1A	92
ITGB4	66
C18orf42	0
CD99P1	496
PLA2G4F	0
IGFALS	21
CALML5	0
ENTPD1	10003
TCEAL6	0
FGF6	0
SNORA48	155
C7orf11	1905
COG7	1511
WDR60	904
IDH3B	8735
SAP30	1572
BRK1	13299
LSM10	4417
RNF11	14049
TCF7L1	34
FLJ20021	228
SNORD115-3	0
TMED6	32
PRKAR2A	4187
KCTD11	1179
URB1	3718
ID2	29308
RIMS2	1
LOC643623	0
MST1	54
SPAG16	251
GRIP2	12
YPEL2	11748
TGM7	0
RBM27	9175
SGCG	1
DSPP	0
MATN2	85
PIK3R5	25341
CTCFL	0
SNORD111	1
EFCAB10	17
TMEM64	2458
POLA2	1652
TMEM95	0
ZCCHC4	704
LOC100505817	0
GPRIN2	0
MIR1291	16
B3GNT2	4475
FBXW2	8504
SGCD	79
FGFBP2	20300
BCAT2	1430
PRDM10	1366
PGM5	218
IL1RAPL2	0
LOC100132781	8
LOC100132707	654
SLC44A1	5888
DMTF1	3830
COA5	1404
DEPDC1	25
ADCY4	120
PFDN1	4252
BRAP	3895
MIR1282	0
MRGPRF	7
CASC4	9549
GPR61	1
ITPRIP	14035
CHRNB4	0
RIPK2	9334
EHBP1	1938
PPP3CC	8219
KIAA0556	2265
C17orf50	11
DGCR6	218
OR3A3	6
MAGEB18	0
EPHA1	735
COL18A1	1159
ASB14	175
ZNF41	1940
TRPC2	50
LRRC20	652
SEMA3E	0
HPSE2	16
NUDT1	1546
HSP90AA4P	743
ZC3HAV1L	50
NCR1	1467
MNAT1	709
SPDYE6	40
CHST14	1716
TSHR	45
SNORD115-31	0
RPS17L	0
AADAT	2
XAGE1E	0
PTH	0
ANO10	2107
BAGE4	0
NDUFC2	4479
CSNK1A1L	704
DLD	6758
KDSR	4080
SNORD115-42	0
ADRB2	2796
LOC440461	90
FGFR1OP	554
FEZ2	2891
NCL	53536
MIR4735	0
HRASLS5	36
TMEM14A	557
VENTXP1	0
ASTN2	134
CHST9	0
MBD3L5	0
TCF4	4314
MIR1280	2
LDHA	21680
SLC5A12	0
NR2C2	6597
C1orf216	1483
SNX19	8529
MID2	1314
ATP10A	3814
HIST1H2AM	49
NCRNA00258	33
C11orf95	1133
BARX1	0
RANBP17	13
SNORD116-15	0
TULP3	644
UBE2Q1	9887
MAPT	125
SLC26A1	250
CUZD1	83
PELP1	5012
ZRANB2	4176
WASH3P	179
USP19	7741
PCF11	13542
SYNM	586
ANKRD12	14510
ALMS1P	24
TMEM71	4745
C1orf130	5
C2orf73	0
ZDHHC2	7047
NCRNA00261	0
ANKRD18A	55
SLC13A4	17
C10orf82	0
PIP	0
DMRTC2	3
EXOC7	14258
CCND2	10968
MEGF8	2494
MIR30E	1
KIF11	571
USPL1	3874
MAN1A2	6235
C5orf30	531
NOL6	5792
NSL1	4279
GPSM2	288
ZNF704	38
ABRA	6
CEP120	6356
CDC34	3946
SKI	13754
CYP3A5	41
KRTAP16-1	18
PPRC1	4527
EXOSC5	1780
SLC34A3	11
CYP2J2	36
SPATA7	317
ZBTB8A	50
LOC286002	2
MMS19	4586
ARHGAP15	8378
QSOX2	2546
SATL1	0
TMEM179B	4955
MIR539	0
OR4M1	0
TMPRSS11A	0
TRIP12	24791
UBE2J1	22061
OSCP1	25
KRTAP4-3	0
MIR1179	0
CD97	76255
PNCK	0
MIR921	0
DEFB110	0
CPS1-IT1	0
KLRC4-KLRK1	32
AOX2P	1
LOC648740	135
BNIPL	19
PIK3C3	4247
MTMR4	6388
PAQR3	1409
MOCS3	447
TMC1	8
FABP3	32
NBPF7	12
RNF123	4931
SNORD53	0
MEP1B	4
SLC38A7	1265
SERPINA3	0
SPTBN4	10
PKP1	1
CA9	2
C2orf18	5204
KLHL32	114
PBX4	262
DDX49	4591
LCLAT1	1906
GHR	1
TIGD1	403
C1orf220	40
LRRC15	1
LOC574538	1
ARHGEF18	20902
MIR4674	0
NXNL1	1
DNAJC25	823
RPF2	700
ARHGAP44	72
KRTAP10-12	0
PRORSD1P	95
VANGL2	16
MIR3655	15
YIF1A	2692
MIR603	0
B4GALT5	10461
OTOR	0
ROCK2	4993
PANK4	2911
WDR6	9020
OR4A15	0
SNORD9	1
CCDC54	4
LOC646096	0
ACCS	363
CLDN8	0
LOC646627	3
SNORD74	17
PPM1G	13237
SUGP1	2764
MMP8	2
USP47	8145
MAGEB2	0
MIR4328	0
LOC100131733	365
MIR4761	0
FXYD4	0
FTHL17	0
TTTY3	0
DCTN6	1471
GH2	0
DIP2C	694
VDR	3465
C19orf71	235
LOC100506783	0
EHD1	34333
MIR4773-2	2
MGEA5	16860
WDR27	311
OSCAR	8489
LRRC37A4	737
ZDHHC4	2464
FLJ33360	5
MIR626	0
NME1	1830
C1orf106	6
FAM27L	0
C11orf1	555
IGJ	31846
TAF1B	1917
FBXL2	14
C1orf65	0
TMPRSS5	14
LOC285740	51
MIR10A	0
WNT5A	9
TMEM125	5
FBLN1	13
C1orf201	372
MTRNR2L1	16
PTGDS	4359
RP1-177G6.2	0
ARFIP1	3869
TAPT1	3355
C16orf7	1682
EIF3D	29774
DAB2	2528
HIST2H4B	0
TMEM225	0
ELOVL2	0
PCDH8	0
LRP6	252
PTPRJ	35837
YPEL4	50
ABCD2	1662
PAR1	3
LOC646268	0
ZNF277	4883
KPNA1	6730
LOC100130231	3288
TPST1	210
GCN1L1	12814
SH3GL1P2	26
YIPF4	3073
HEATR4	75
PDF	186
DGKQ	9341
C5orf45	230
PMEPA1	400
COL4A5	0
GGT7	1202
UBE2W	4626
SLC16A12	4
THUMPD3	3100
KRTAP10-10	0
ELOVL4	144
WHSC2	3645
EPCAM	12
CTAGE10P	40
KLRF1	4346
DCAF11	13214
ITGA2B	10399
SCARNA12	70
FMO5	763
NCRNA00087	14
KAT7	6964
SVEP1	1
MED8	2616
LOC647946	0
KCNJ13	45
NUP62	10215
RNF141	7964
FERD3L	0
AFM	0
CPSF4L	2
ZFYVE27	3636
C4orf37	2
ISG20	6588
TMEM91	1272
NASP	4923
FAM123C	0
TFAP4	1115
CCDC168	12
CORO2B	125
WDR89	1537
KREMEN2	55
GLRA1	5
RPIA	4584
CDC42EP1	2328
MIR548F5	0
CD99	26899
CD226	4295
MUC5B	45
PCDHB18	0
NME6	954
BEX5	160
SYCP3	64
TRIM2	267
MT1B	0
ZMYND12	62
DEFA6	0
MIR34B	0
MIR548N	0
ARHGAP24	2369
HEMK1	2193
CSPG4	28
VCAM1	55
FGFR1	1361
FXYD1	68
OR5P2	0
SNORD116-10	1
GSK3B	11539
RPS4X	111180
CYP8B1	0
ZNF774	15
C19orf21	0
U2AF1	5402
LOC729852	1464
METTL17	2244
HLA-A	294559
TSPAN1	7
NR5A1	22
LOC100129213	0
CPA5	108
OR5E1P	0
CHST15	16297
SHCBP1L	0
MIR3909	16
ASB15	4
LOC100506963	54
GOLT1A	7
FLJ30679	6
SLC44A4	7
TPM2	413
FAM25B	0
C13orf26	0
IFI27	425
TNFSF12-TNFSF13	12128
LYNX1	1661
OVOL2	0
OR51T1	0
CYFIP1	11239
RSRC1	1093
FAM40A	4621
MIR4683	0
ARHGAP26	14283
SP9	0
ARL4C	45534
FOXL1	2
C18orf63	0
RNF6	6753
TMBIM6	95484
SRFBP1	1413
SERPINB8	5514
AOX1	2
FASLG	544
SPERT	3
OLA1	3997
EFCAB4B	2119
OR4L1	0
KIAA1267	18252
DHCR24	2163
PINK1	5233
KDM4DL	4
LOC286437	232
SMARCA4	13309
C1orf64	0
RPLP2	62040
PLCZ1	0
TMEM72	3
OR5T3	0
COL6A5	1
MRP63	2345
MYRIP	16
FLJ34690	0
FDPSL2A	12
PEX19	6685
TAB3	6311
SMEK2	12912
LOC100507250	86
C9orf171	5
LOC728989	178
KIAA0895L	271
PRSS36	202
WSCD2	22
VAC14	3868
GBP5	18201
PDE2A	257
APOC3	0
SUSD5	54
PPP6R1	29806
DCAF4L1	38
TOLLIP	8275
DCAF15	4346
STK25	6452
C3orf23	2572
TARM1	12
MUC13	3
SRPK3	13
HSF2BP	14
C8orf86	0
RSG1	380
HNRPDL	31557
RALGAPB	9661
SLC22A17	403
ZNF215	26
POLR3GL	5101
RPL23AP7	210
NMNAT1	1035
LOC91948	0
RSPH6A	3
MARCH7	14573
LOC100134317	0
DDX26B	1779
PCDHA8	0
HMGB3P1	0
MIR4669	1
C17orf47	8
IGFN1	0
RPL26	37391
CPB2	5
HTR3E	1
ARID1B	16920
AAGAB	5167
IRF9	9232
FAM8A1	4807
FAT4	271
G3BP2	26615
TNNC2	74
REV1	3498
HIST1H2BG	101
TLE1	1160
MIR1204	16
HBA1	49
NIN	33000
LOC644538	58
CAPN10	2909
SNORA71D	8
HSDL2	3659
PABPN1	8942
CABP1	4
TFAP2C	0
NIPA2	7292
CCDC132	2682
RPL24	14283
SPPL2B	2190
FLJ25328	0
LOC646903	3
MEG3	19
TMEM183B	0
RSPH1	23
SSR3	16047
SSBP4	4705
RCCD1	352
FAM59B	305
SNX32	64
PGAM4	8
CLSTN3	6540
AP1M2	29
MARCH4	2
RRP8	1220
TATDN3	2232
GLG1	37505
PPP2R1B	2768
ATP6AP1L	35
TXN2	6702
SNORA56	5
SPSB1	536
PHF15	23347
ME3	84
PASD1	0
COL20A1	1
TUBA1A	29069
TMEM42	971
KRT6A	3
LOC284933	0
FLJ12825	1
DNAJC19	1020
WDR24	1553
ADAM11	26
TSNARE1	1057
COQ6	854
HBII-52-45	0
LOC100127888	15
PMS2P4	46
RAB3C	12
SSX4	0
LOC84856	0
ATP2C2	12
C10orf90	0
CHGB	20
LCN15	0
PARD6A	564
PALMD	1
SPN	47830
TM7SF3	5683
ZKSCAN3	602
ATP1A1OS	351
OR13C4	0
TRPC6	79
MAPK8IP1	165
COX7C	14396
LIPH	31
BCL2L2	1009
C6orf164	21
C12orf10	3161
GAGE4	0
TRO	110
TMSB4Y	63
MIR623	2
OSBPL2	5641
CXCR1	476
PIGW	721
AGXT	0
MAOB	55
TTL	4798
DNAJB13	138
RPL17	7242
TMEM55B	4247
LOC100289255	0
GTF2E1	1326
MIR4509-3	0
PLEKHG2	3369
THBS2	81
MAP3K9	557
COL8A2	1378
RAB30	986
ZNF295	6592
ALG1L	3
MCF2L	338
SNORD115-35	0
LOC400960	363
RBM44	58
SHISA3	7
HSPD1	6169
DKFZp686D0853	4
MIR4252	0
MIR520E	0
TBC1D3C	0
C1orf159	649
TM4SF5	2
BBOX1	0
KIAA0247	20514
ZDHHC7	24147
TCF7	31160
OR5B21	2
CMBL	31
ZG16B	382
TMED7-TICAM2	2317
DPPA2	0
MIR3691	1
HCST	12566
CYP2D7P1	49
USP25	13254
LOC100130298	105
TSPAN33	2469
C2orf80	1
C9orf114	2527
KLK7	0
C12orf47	2069
SPPL3	6903
PCDHB4	4
LOC283070	2993
CHP2	0
SETD3	8586
MIR4505	5
CGB5	0
SCLT1	4114
COL6A4P2	5
MIR3199-1	0
KRT76	0
SYT5	39
RGPD4	11
SNORD12	63
SRBD1	3549
NAP1L5	432
PLBD1	22189
OR4N2	0
MIR511-2	0
ANKRD27	4680
CASC1	14
LY6G6D	9
GPR20	98
SNORA5B	17
GMPR	1046
UTP20	2536
SCGB1A1	0
FLJ13224	48
LOC100288615	156
DKK4	2
MIR3910-2	0
LOC643441	0
TMED10	21511
OSR1	0
WDFY1	10972
LRRN4	1
SYT1	30
CYP26A1	2
SNORA14A	0
COL9A3	147
C20orf132	95
SYAP1	5594
OR51E2	0
MIR100	0
APOBEC3G	8761
DIO2	1
FLJ35424	0
PSD4	27460
C14orf70	4
LOC731789	3
MIR4688	3
SNORD85	1
SLC39A3	3255
LACRT	0
CYP2A13	0
CST11	0
GRM7	0
TGFBR1	10941
SERPINA1	100782
LCE2C	0
LAG3	1518
ZP1	26
LRRC29	234
LOC100130872	1088
GNPDA2	1162
KIAA0513	20177
RAP1A	14219
SAMD12	394
ZNF613	351
ZNF652	10615
GYPE	49
LSP1	84497
LOC729603	626
SYCP2L	8
SIL1	3363
LOC100128788	16
MIR103A2	27
THAP6	664
CD19	1419
ATP8B1	152
ROR1	48
NAP1L4	8595
MIR4281	0
NDUFAB1	2965
NUP107	2582
RBMY1E	0
MIR561	0
NCOA2	10503
CITED4	697
CSNK1G3	4524
SLMO2-ATP5E	14022
LOC401177	0
LOC340544	20
GREM2	239
C10orf140	11
RMND1	1340
XRN2	19384
SNORD48	43
MIR4793	1
TMEM168	2191
C15orf26	85
ZNF788	70
CYP2C8	4
HAUS7	1494
MYLK-AS1	41
VTCN1	0
MIR4800	0
PAPOLB	778
LOC100131347	7
C1QTNF3	173
TLK1	10495
SNORA81	107
SERF1B	0
C17orf54	31
MEF2D	22583
ACSF3	3848
GDF2	0
CLEC7A	15310
ZNF253	421
GRIN2D	195
PDZD2	161
SULT1C3	0
MIR204	0
C2orf48	12
RUSC1	1941
MIR3692	0
LGI2	30
RNF207	152
C1orf182	2
MIR153-2	0
PCDHGA2	2
CCR10	204
HDDC3	1200
AMHR2	4
OR13D1	1
